location,day_of_week,is_payday,is_holiday,base_demand,demand_forecast
Katima_Mulilo,5,0,0,60,95
Oshakati,0,0,0,80,76
Rundu,0,0,0,70,49
Katima_Mulilo,1,0,0,60,57
Katima_Mulilo,1,0,0,60,92
Windhoek_CBD,3,1,0,150,255
Katima_Mulilo,5,0,0,60,86
Windhoek_CBD,0,0,0,150,142
Windhoek_CBD,6,0,0,150,205
Oshakati,2,0,0,80,59
Walvis_Bay,6,0,0,100,111
Oshakati,6,0,0,80,115
Walvis_Bay,2,0,0,100,104
Walvis_Bay,1,0,0,100,109
Katima_Mulilo,3,1,1,60,217
Windhoek_CBD,3,0,0,150,168
Rundu,1,0,0,70,50
Oshakati,6,0,0,80,104
Oshakati,5,0,0,80,121
Rundu,6,0,1,70,160
Oshakati,2,0,0,80,54
Walvis_Bay,5,0,0,100,117
Katima_Mulilo,5,1,0,60,179
Rundu,1,0,0,70,55
Katima_Mulilo,3,0,0,60,69
Katima_Mulilo,2,0,0,60,38
Walvis_Bay,6,0,0,100,140
Rundu,6,0,0,70,91
Katima_Mulilo,0,1,0,60,162
Rundu,6,0,1,70,163
Oshakati,2,0,0,80,93
Windhoek_CBD,1,0,0,150,165
Katima_Mulilo,6,0,0,60,87
Katima_Mulilo,0,0,0,60,50
Rundu,5,0,0,70,89
Rundu,0,0,0,70,54
Oshakati,3,0,0,80,87
Rundu,0,0,1,70,119
Walvis_Bay,0,0,0,100,94
Katima_Mulilo,2,0,0,60,72
Katima_Mulilo,5,0,0,60,64
Katima_Mulilo,1,0,0,60,67
Katima_Mulilo,3,0,1,60,85
Walvis_Bay,5,1,0,100,231
Oshakati,6,0,0,80,125
Walvis_Bay,4,0,0,100,118
Windhoek_CBD,5,0,0,150,158
Rundu,5,0,0,70,57
Rundu,3,0,0,70,79
Oshakati,0,0,0,80,89
Oshakati,3,0,0,80,87
Rundu,5,1,0,70,189
Walvis_Bay,3,0,0,100,103
Windhoek_CBD,3,0,0,150,143
Windhoek_CBD,6,0,0,150,188
Oshakati,0,0,0,80,95
Katima_Mulilo,5,0,0,60,69
Walvis_Bay,0,0,0,100,107
Katima_Mulilo,6,0,0,60,87
Windhoek_CBD,3,0,0,150,157
Katima_Mulilo,4,0,0,60,51
Oshakati,4,0,0,80,91
Windhoek_CBD,1,1,0,150,248
Walvis_Bay,5,0,0,100,135
Oshakati,1,0,0,80,67
Katima_Mulilo,0,0,0,60,73
Katima_Mulilo,4,0,0,60,54
Rundu,2,0,0,70,81
Walvis_Bay,3,0,1,100,173
Windhoek_CBD,1,0,0,150,160
Rundu,4,0,0,70,74
Katima_Mulilo,5,1,0,60,189
Katima_Mulilo,3,0,1,60,108
Katima_Mulilo,1,1,0,60,160
Windhoek_CBD,0,0,0,150,158
Windhoek_CBD,2,0,0,150,160
Oshakati,5,0,0,80,123
Rundu,5,0,0,70,104
Windhoek_CBD,2,0,0,150,151
Walvis_Bay,4,0,0,100,105
Windhoek_CBD,4,0,0,150,145
Windhoek_CBD,4,0,1,150,160
Windhoek_CBD,1,0,0,150,126
Walvis_Bay,6,0,0,100,131
Windhoek_CBD,6,0,0,150,181
Walvis_Bay,0,1,0,100,216
Oshakati,2,1,0,80,166
Walvis_Bay,0,0,0,100,81
Walvis_Bay,1,0,0,100,109
Walvis_Bay,1,0,1,100,155
Walvis_Bay,4,0,0,100,85
Rundu,3,0,0,70,81
Oshakati,5,0,0,80,86
Rundu,1,0,0,70,71
Katima_Mulilo,6,0,0,60,93
Oshakati,0,0,0,80,85
Windhoek_CBD,1,0,0,150,173
Katima_Mulilo,5,0,0,60,86
Oshakati,5,0,0,80,106
Katima_Mulilo,0,0,0,60,70
Windhoek_CBD,0,0,0,150,147
Katima_Mulilo,6,1,0,60,235
Oshakati,5,0,0,80,93
Walvis_Bay,3,0,0,100,120
Oshakati,2,0,0,80,51
Oshakati,5,0,0,80,100
Oshakati,1,0,0,80,65
Katima_Mulilo,0,0,0,60,72
Rundu,4,1,0,70,190
Walvis_Bay,5,0,0,100,113
Windhoek_CBD,0,0,0,150,176
Rundu,4,0,0,70,54
Oshakati,3,0,1,80,136
Windhoek_CBD,2,0,0,150,141
Rundu,3,0,0,70,71
Oshakati,1,0,0,80,96
Windhoek_CBD,1,0,1,150,193
Oshakati,1,0,0,80,87
Oshakati,1,0,0,80,81
Oshakati,1,0,0,80,67
Oshakati,1,0,0,80,104
Walvis_Bay,1,0,0,100,128
Oshakati,5,0,0,80,111
Walvis_Bay,3,0,0,100,96
Walvis_Bay,2,0,0,100,97
Windhoek_CBD,3,0,1,150,195
Windhoek_CBD,6,0,0,150,174
Walvis_Bay,6,0,0,100,135
Oshakati,3,1,0,80,199
Walvis_Bay,5,1,0,100,264
Walvis_Bay,2,0,0,100,84
Oshakati,3,1,0,80,171
Rundu,0,0,0,70,83
Windhoek_CBD,0,1,0,150,249
Walvis_Bay,6,0,0,100,117
Oshakati,3,0,0,80,69
Oshakati,3,0,0,80,80
Katima_Mulilo,6,0,0,60,64
Rundu,3,0,0,70,59
Katima_Mulilo,5,0,0,60,70
Oshakati,2,0,0,80,60
Katima_Mulilo,1,1,0,60,156
Oshakati,2,0,0,80,108
Windhoek_CBD,5,0,0,150,190
Oshakati,4,1,0,80,190
Rundu,4,0,1,70,139
Walvis_Bay,4,0,0,100,120
Windhoek_CBD,5,0,0,150,179
Katima_Mulilo,4,0,0,60,79
Rundu,3,0,0,70,64
Oshakati,1,0,0,80,77
Windhoek_CBD,3,0,0,150,138
Oshakati,0,1,1,80,254
Oshakati,2,0,0,80,120
Windhoek_CBD,5,0,0,150,187
Windhoek_CBD,2,0,0,150,123
Walvis_Bay,5,0,0,100,141
Walvis_Bay,4,0,0,100,100
Rundu,6,1,0,70,195
Oshakati,2,0,0,80,52
Walvis_Bay,1,0,0,100,93
Katima_Mulilo,4,0,1,60,109
Rundu,6,0,0,70,90
Katima_Mulilo,6,0,0,60,97
Windhoek_CBD,5,0,0,150,182
Katima_Mulilo,4,0,0,60,77
Oshakati,0,0,0,80,35
Windhoek_CBD,5,0,0,150,175
Oshakati,0,0,0,80,84
Katima_Mulilo,3,0,0,60,73
Walvis_Bay,6,0,0,100,122
Windhoek_CBD,0,0,0,150,147
Katima_Mulilo,4,0,0,60,72
Walvis_Bay,3,0,0,100,95
Windhoek_CBD,0,0,0,150,146
Katima_Mulilo,1,0,0,60,46
Windhoek_CBD,5,0,0,150,189
Katima_Mulilo,2,0,0,60,46
Katima_Mulilo,1,0,0,60,85
Rundu,5,0,0,70,109
Rundu,6,0,0,70,107
Windhoek_CBD,1,0,0,150,156
Windhoek_CBD,4,0,0,150,132
Katima_Mulilo,2,0,0,60,68
Walvis_Bay,2,0,0,100,85
Windhoek_CBD,5,0,0,150,178
Windhoek_CBD,4,1,0,150,273
Oshakati,6,0,0,80,105
Walvis_Bay,6,1,0,100,239
Katima_Mulilo,2,0,0,60,40
Walvis_Bay,0,1,0,100,198
Windhoek_CBD,3,0,0,150,141
Katima_Mulilo,3,0,0,60,30
Walvis_Bay,4,0,0,100,70
Katima_Mulilo,2,0,0,60,92
Walvis_Bay,5,0,0,100,128
Windhoek_CBD,6,0,0,150,165
Windhoek_CBD,5,0,0,150,173
Rundu,0,0,0,70,47
Katima_Mulilo,3,0,0,60,59
Walvis_Bay,6,0,0,100,133
Walvis_Bay,4,0,0,100,88
Walvis_Bay,0,1,0,100,191
Rundu,3,0,1,70,118
Rundu,4,1,0,70,175
Oshakati,3,0,0,80,81
Oshakati,4,0,0,80,73
Walvis_Bay,1,0,0,100,105
Walvis_Bay,0,0,0,100,100
Katima_Mulilo,5,0,0,60,63
Walvis_Bay,3,0,0,100,109
Oshakati,2,0,0,80,101
Oshakati,0,0,0,80,93
Windhoek_CBD,1,0,0,150,136
Walvis_Bay,0,1,1,100,245
Rundu,1,0,0,70,89
Rundu,5,0,0,70,111
Rundu,1,1,0,70,190
Katima_Mulilo,0,0,0,60,56
Windhoek_CBD,5,1,0,150,295
Rundu,2,0,0,70,60
Windhoek_CBD,2,0,0,150,145
Walvis_Bay,3,0,0,100,92
Windhoek_CBD,4,0,0,150,162
Windhoek_CBD,5,0,0,150,160
Katima_Mulilo,3,0,0,60,65
Oshakati,5,1,0,80,209
Rundu,5,0,0,70,96
Rundu,5,0,0,70,106
Katima_Mulilo,5,0,0,60,87
Katima_Mulilo,2,1,1,60,220
Walvis_Bay,6,0,0,100,152
Walvis_Bay,2,0,0,100,92
Katima_Mulilo,1,0,0,60,64
Rundu,5,0,0,70,93
Katima_Mulilo,0,0,0,60,43
Oshakati,6,0,0,80,122
Windhoek_CBD,6,0,0,150,179
Oshakati,0,1,0,80,182
Windhoek_CBD,0,0,0,150,154
Rundu,4,1,0,70,169
Walvis_Bay,0,0,0,100,109
Walvis_Bay,4,0,0,100,111
Walvis_Bay,4,0,0,100,87
Oshakati,0,0,1,80,128
Windhoek_CBD,2,0,0,150,147
Windhoek_CBD,0,0,0,150,144
Windhoek_CBD,6,0,0,150,200
Katima_Mulilo,3,0,0,60,71
Walvis_Bay,4,0,0,100,82
Rundu,3,1,0,70,139
Katima_Mulilo,4,0,0,60,60
Oshakati,1,1,0,80,209
Windhoek_CBD,5,0,0,150,179
Oshakati,3,0,0,80,73
Windhoek_CBD,5,0,0,150,176
Rundu,3,0,0,70,67
Katima_Mulilo,4,0,0,60,71
Rundu,4,0,0,70,38
Windhoek_CBD,4,0,0,150,144
Katima_Mulilo,1,0,0,60,32
Windhoek_CBD,1,0,0,150,140
Windhoek_CBD,6,0,0,150,155
Windhoek_CBD,6,1,0,150,279
Rundu,2,0,0,70,55
Oshakati,3,0,0,80,70
Walvis_Bay,2,1,0,100,202
Katima_Mulilo,1,1,0,60,164
Katima_Mulilo,3,0,0,60,71
Walvis_Bay,4,0,0,100,65
Windhoek_CBD,4,1,0,150,243
Windhoek_CBD,2,0,0,150,146
Katima_Mulilo,0,0,0,60,60
Katima_Mulilo,0,1,0,60,130
Katima_Mulilo,5,0,0,60,102
Walvis_Bay,0,0,0,100,116
Windhoek_CBD,5,0,0,150,156
Katima_Mulilo,6,0,0,60,97
Rundu,0,0,0,70,65
Katima_Mulilo,3,0,0,60,44
Windhoek_CBD,2,0,0,150,166
Walvis_Bay,5,0,0,100,142
Rundu,2,0,0,70,84
Katima_Mulilo,4,0,0,60,33
Walvis_Bay,5,0,0,100,129
Windhoek_CBD,5,0,0,150,181
Oshakati,6,0,0,80,107
Walvis_Bay,5,0,0,100,124
Rundu,0,0,0,70,69
Rundu,0,1,0,70,169
Walvis_Bay,2,0,0,100,81
Katima_Mulilo,0,0,0,60,54
Oshakati,6,0,0,80,110
Katima_Mulilo,3,0,0,60,84
Oshakati,6,1,0,80,248
Windhoek_CBD,4,0,0,150,148
Oshakati,5,0,0,80,114
Walvis_Bay,3,1,0,100,194
Windhoek_CBD,0,0,0,150,138
Oshakati,2,0,0,80,80
Windhoek_CBD,0,0,0,150,152
Rundu,5,1,0,70,216
Walvis_Bay,6,0,0,100,139
Oshakati,5,0,0,80,107
Rundu,0,0,1,70,112
Rundu,5,0,0,70,85
Katima_Mulilo,4,0,0,60,61
Walvis_Bay,3,0,0,100,90
Oshakati,3,0,0,80,94
Windhoek_CBD,0,0,0,150,166
Windhoek_CBD,2,0,0,150,139
Windhoek_CBD,5,0,0,150,167
Windhoek_CBD,5,0,0,150,191
Katima_Mulilo,4,0,0,60,62
Windhoek_CBD,0,0,0,150,154
Rundu,6,0,0,70,82
Windhoek_CBD,0,0,0,150,143
Windhoek_CBD,3,0,0,150,173
Katima_Mulilo,1,0,0,60,47
Walvis_Bay,3,1,0,100,198
Walvis_Bay,5,0,0,100,141
Katima_Mulilo,5,0,0,60,81
Oshakati,2,0,0,80,60
Katima_Mulilo,3,0,0,60,71
Rundu,5,0,0,70,124
Windhoek_CBD,4,0,0,150,148
Walvis_Bay,1,0,0,100,90
Windhoek_CBD,2,0,0,150,154
Windhoek_CBD,3,0,0,150,141
Oshakati,0,0,0,80,87
Katima_Mulilo,6,0,0,60,84
Oshakati,4,0,0,80,98
Walvis_Bay,2,1,0,100,209
Rundu,3,0,0,70,85
Walvis_Bay,0,0,0,100,95
Rundu,0,0,0,70,73
Oshakati,6,0,0,80,116
Katima_Mulilo,2,0,0,60,84
Oshakati,2,0,1,80,131
Walvis_Bay,3,0,0,100,119
Windhoek_CBD,4,0,0,150,148
Rundu,0,0,0,70,111
Oshakati,1,0,1,80,133
Rundu,3,1,0,70,163
Oshakati,4,0,0,80,67
Windhoek_CBD,4,1,0,150,257
Katima_Mulilo,1,1,0,60,159
Windhoek_CBD,5,0,0,150,180
Windhoek_CBD,3,0,0,150,137
Rundu,1,1,0,70,187
Windhoek_CBD,3,0,0,150,140
Oshakati,6,0,0,80,115
Windhoek_CBD,1,0,0,150,170
Katima_Mulilo,3,0,0,60,53
Rundu,3,1,0,70,166
Walvis_Bay,0,0,0,100,95
Rundu,5,0,0,70,83
Walvis_Bay,6,0,0,100,143
Oshakati,3,0,0,80,77
Windhoek_CBD,6,0,0,150,171
Rundu,1,0,0,70,39
Oshakati,0,0,0,80,78
Katima_Mulilo,1,0,0,60,56
Windhoek_CBD,4,0,0,150,131
Oshakati,5,0,0,80,116
Rundu,6,0,0,70,74
Walvis_Bay,0,0,0,100,108
Walvis_Bay,5,0,0,100,160
Katima_Mulilo,0,0,0,60,53
Oshakati,1,0,0,80,86
Walvis_Bay,5,0,0,100,108
Rundu,1,0,0,70,75
Oshakati,3,0,0,80,88
Walvis_Bay,0,1,0,100,180
Walvis_Bay,6,0,0,100,140
Windhoek_CBD,5,0,1,150,200
Walvis_Bay,6,0,0,100,105
Windhoek_CBD,5,0,0,150,164
Windhoek_CBD,0,0,0,150,141
Windhoek_CBD,3,0,0,150,130
Windhoek_CBD,4,0,0,150,136
Windhoek_CBD,1,0,0,150,156
Walvis_Bay,2,0,0,100,111
Katima_Mulilo,6,0,0,60,92
Walvis_Bay,0,0,0,100,84
Windhoek_CBD,3,0,0,150,149
Katima_Mulilo,3,0,0,60,89
Rundu,5,1,1,70,217
Windhoek_CBD,0,0,0,150,161
Walvis_Bay,2,0,1,100,158
Windhoek_CBD,3,1,0,150,231
Oshakati,5,0,0,80,122
Windhoek_CBD,6,1,0,150,246
Walvis_Bay,4,0,0,100,103
Katima_Mulilo,0,0,0,60,60
Katima_Mulilo,5,0,0,60,108
Rundu,0,0,0,70,86
Katima_Mulilo,5,0,0,60,79
Katima_Mulilo,5,1,0,60,171
Windhoek_CBD,3,0,0,150,145
Katima_Mulilo,2,0,1,60,101
Katima_Mulilo,0,0,0,60,53
Oshakati,2,0,0,80,53
Rundu,0,0,0,70,67
Katima_Mulilo,2,0,0,60,90
Oshakati,4,0,0,80,69
Katima_Mulilo,5,0,0,60,93
Oshakati,6,0,0,80,111
Walvis_Bay,3,0,0,100,88
Rundu,6,0,0,70,96
Rundu,5,1,0,70,224
Katima_Mulilo,1,0,1,60,115
Rundu,4,0,0,70,54
Windhoek_CBD,2,0,0,150,132
Windhoek_CBD,4,0,0,150,172
Katima_Mulilo,0,0,0,60,55
Oshakati,2,0,0,80,71
Windhoek_CBD,2,1,0,150,262
Katima_Mulilo,1,1,0,60,176
Oshakati,6,0,0,80,92
Rundu,4,0,0,70,48
Oshakati,4,0,0,80,82
Katima_Mulilo,6,1,0,60,190
Rundu,2,0,1,70,119
Windhoek_CBD,1,0,0,150,147
Walvis_Bay,3,0,0,100,99
Rundu,0,1,0,70,167
Windhoek_CBD,3,0,0,150,168
Windhoek_CBD,0,0,0,150,140
Oshakati,4,0,0,80,80
Windhoek_CBD,4,0,1,150,174
Windhoek_CBD,5,0,0,150,192
Oshakati,2,0,0,80,106
Oshakati,6,0,0,80,111
Rundu,6,1,1,70,243
Windhoek_CBD,3,0,0,150,130
Windhoek_CBD,4,0,0,150,127
Katima_Mulilo,1,1,0,60,146
Rundu,0,1,0,70,177
Rundu,2,0,0,70,60
Oshakati,4,0,0,80,66
Katima_Mulilo,1,0,0,60,19
Windhoek_CBD,4,0,0,150,145
Katima_Mulilo,3,0,0,60,64
Windhoek_CBD,5,0,0,150,171
Oshakati,4,0,0,80,78
Rundu,5,0,0,70,87
Rundu,6,0,0,70,109
Katima_Mulilo,6,1,0,60,190
Rundu,6,0,0,70,119
Windhoek_CBD,0,1,0,150,248
Katima_Mulilo,2,0,0,60,69
Katima_Mulilo,0,0,0,60,74
Rundu,3,0,0,70,79
Windhoek_CBD,2,0,0,150,159
Windhoek_CBD,5,0,0,150,212
Walvis_Bay,1,0,0,100,93
Walvis_Bay,3,0,0,100,102
Katima_Mulilo,0,0,0,60,84
Windhoek_CBD,3,1,0,150,245
Katima_Mulilo,6,0,0,60,95
Walvis_Bay,3,0,0,100,106
Windhoek_CBD,2,0,0,150,123
Rundu,3,0,0,70,73
Katima_Mulilo,4,0,0,60,29
Windhoek_CBD,5,0,0,150,212
Walvis_Bay,1,0,0,100,110
Katima_Mulilo,5,0,0,60,94
Katima_Mulilo,3,1,0,60,168
Oshakati,6,0,0,80,108
Katima_Mulilo,6,0,0,60,88
Rundu,2,0,0,70,77
Oshakati,5,0,0,80,78
Windhoek_CBD,1,0,0,150,138
Windhoek_CBD,3,0,0,150,160
Windhoek_CBD,2,0,0,150,129
Walvis_Bay,5,0,0,100,129
Rundu,5,0,0,70,114
Rundu,5,1,0,70,198
Oshakati,0,0,0,80,87
Oshakati,1,0,0,80,89
Rundu,5,0,1,70,155
Windhoek_CBD,4,0,0,150,154
Oshakati,6,0,0,80,76
Katima_Mulilo,6,0,0,60,83
Rundu,4,0,0,70,108
Walvis_Bay,1,0,0,100,123
Oshakati,0,0,0,80,106
Walvis_Bay,6,0,0,100,129
Walvis_Bay,5,0,0,100,129
Windhoek_CBD,3,0,0,150,152
Oshakati,0,0,0,80,73
Walvis_Bay,1,0,0,100,85
Oshakati,5,0,0,80,117
Windhoek_CBD,0,0,0,150,169
Katima_Mulilo,2,0,0,60,65
Walvis_Bay,5,0,0,100,97
Rundu,1,0,0,70,81
Windhoek_CBD,0,1,0,150,246
Oshakati,2,0,0,80,66
Katima_Mulilo,6,0,0,60,109
Windhoek_CBD,5,0,0,150,171
Katima_Mulilo,6,1,0,60,150
Katima_Mulilo,4,0,0,60,57
Katima_Mulilo,3,0,0,60,49
Walvis_Bay,1,0,0,100,146
Walvis_Bay,3,0,0,100,74
Katima_Mulilo,6,0,0,60,108
Rundu,1,0,0,70,59
Walvis_Bay,2,0,0,100,87
Rundu,6,0,0,70,76
Rundu,2,1,0,70,164
Rundu,5,1,0,70,180
Rundu,6,0,0,70,59
Rundu,3,0,0,70,72
Katima_Mulilo,6,0,0,60,94
Katima_Mulilo,0,0,0,60,49
Windhoek_CBD,2,0,0,150,158
Walvis_Bay,2,0,0,100,79
Walvis_Bay,3,0,1,100,161
Rundu,2,0,0,70,53
Oshakati,4,0,0,80,62
Rundu,1,0,0,70,47
Rundu,5,0,0,70,88
Windhoek_CBD,1,0,0,150,149
Walvis_Bay,2,0,0,100,58
Rundu,1,1,0,70,172
Katima_Mulilo,4,0,0,60,64
Oshakati,5,0,0,80,108
Katima_Mulilo,4,0,0,60,70
Walvis_Bay,3,0,0,100,121
Katima_Mulilo,2,0,0,60,60
Windhoek_CBD,6,0,0,150,172
Windhoek_CBD,1,0,0,150,131
Katima_Mulilo,6,0,0,60,99
Windhoek_CBD,2,0,0,150,150
Katima_Mulilo,0,0,0,60,59
Windhoek_CBD,5,0,0,150,158
Walvis_Bay,1,0,0,100,98
Rundu,3,0,0,70,106
Oshakati,2,1,0,80,184
Katima_Mulilo,4,0,0,60,39
Rundu,2,0,0,70,51
Walvis_Bay,4,0,0,100,104
Katima_Mulilo,0,0,0,60,61
Walvis_Bay,3,0,0,100,92
Katima_Mulilo,6,0,0,60,98
Walvis_Bay,0,0,0,100,108
Katima_Mulilo,3,1,0,60,161
Windhoek_CBD,5,0,0,150,194
Windhoek_CBD,0,0,0,150,151
Windhoek_CBD,2,0,0,150,152
Oshakati,0,0,0,80,79
Walvis_Bay,3,0,0,100,95
Oshakati,1,0,0,80,78
Oshakati,0,0,0,80,77
Walvis_Bay,0,0,0,100,89
Rundu,6,0,0,70,99
Walvis_Bay,2,0,0,100,73
Walvis_Bay,4,0,0,100,111
Walvis_Bay,1,0,0,100,112
Windhoek_CBD,3,0,0,150,162
Walvis_Bay,5,0,0,100,144
Katima_Mulilo,6,0,0,60,93
Windhoek_CBD,3,0,0,150,147
Windhoek_CBD,2,0,0,150,150
Rundu,3,0,0,70,78
Windhoek_CBD,6,0,0,150,167
Rundu,0,0,0,70,67
Windhoek_CBD,4,0,1,150,207
Windhoek_CBD,1,0,0,150,163
Katima_Mulilo,4,0,1,60,114
Windhoek_CBD,0,0,0,150,144
Katima_Mulilo,0,0,0,60,79
Walvis_Bay,0,0,0,100,91
Windhoek_CBD,3,1,0,150,272
Walvis_Bay,3,1,0,100,209
Windhoek_CBD,4,1,0,150,248
Rundu,5,0,0,70,87
Windhoek_CBD,2,0,0,150,131
Katima_Mulilo,0,0,0,60,51
Walvis_Bay,6,1,0,100,207
Oshakati,3,0,1,80,131
Windhoek_CBD,0,0,0,150,124
Oshakati,2,0,0,80,88
Rundu,4,0,0,70,68
Oshakati,6,1,0,80,202
Walvis_Bay,1,1,0,100,225
Walvis_Bay,4,0,0,100,111
Windhoek_CBD,4,0,0,150,150
Oshakati,3,0,0,80,75
Katima_Mulilo,3,0,0,60,59
Walvis_Bay,4,1,0,100,188
Oshakati,0,0,0,80,68
Walvis_Bay,3,0,0,100,72
Walvis_Bay,2,0,0,100,118
Walvis_Bay,3,0,0,100,119
Walvis_Bay,4,0,0,100,104
Rundu,4,0,0,70,69
Walvis_Bay,2,0,0,100,111
Katima_Mulilo,3,0,0,60,67
Windhoek_CBD,1,0,1,150,189
Oshakati,4,0,0,80,62
Oshakati,2,1,0,80,157
Windhoek_CBD,5,1,0,150,270
Katima_Mulilo,6,0,0,60,71
Rundu,1,0,0,70,63
Rundu,3,0,0,70,76
Windhoek_CBD,1,0,0,150,152
Oshakati,6,1,0,80,184
Oshakati,2,0,0,80,80
Rundu,2,0,0,70,64
Katima_Mulilo,1,0,0,60,66
Walvis_Bay,6,0,0,100,142
Walvis_Bay,2,0,0,100,113
Oshakati,2,0,0,80,80
Walvis_Bay,5,0,0,100,139
Windhoek_CBD,2,0,0,150,138
Oshakati,4,0,0,80,58
Oshakati,5,0,0,80,107
Walvis_Bay,5,0,0,100,122
Rundu,2,0,0,70,63
Oshakati,3,0,0,80,90
Walvis_Bay,3,0,1,100,168
Walvis_Bay,3,0,0,100,94
Windhoek_CBD,0,0,0,150,147
Oshakati,6,0,0,80,113
Oshakati,5,0,0,80,111
Windhoek_CBD,1,0,0,150,146
Oshakati,2,0,1,80,141
Windhoek_CBD,1,0,0,150,166
Walvis_Bay,3,0,0,100,56
Oshakati,4,0,0,80,59
Oshakati,0,0,0,80,51
Katima_Mulilo,6,1,0,60,166
Katima_Mulilo,3,0,0,60,73
Rundu,0,1,0,70,152
Walvis_Bay,0,0,0,100,112
Walvis_Bay,3,0,1,100,160
Oshakati,5,0,0,80,105
Rundu,3,1,0,70,166
Windhoek_CBD,6,0,0,150,176
Windhoek_CBD,5,0,0,150,165
Rundu,1,0,0,70,101
Walvis_Bay,6,0,0,100,101
Rundu,0,1,0,70,178
Katima_Mulilo,2,0,0,60,61
Katima_Mulilo,2,0,0,60,42
Windhoek_CBD,2,0,0,150,131
Rundu,6,0,0,70,97
Windhoek_CBD,0,0,0,150,138
Rundu,3,0,0,70,60
Windhoek_CBD,4,0,0,150,139
Katima_Mulilo,1,0,0,60,68
Katima_Mulilo,3,0,0,60,60
Oshakati,1,1,0,80,162
Oshakati,1,0,0,80,81
Windhoek_CBD,5,0,0,150,173
Windhoek_CBD,1,0,0,150,131
Walvis_Bay,1,0,0,100,99
Oshakati,3,0,0,80,94
Katima_Mulilo,3,1,0,60,141
Walvis_Bay,6,0,0,100,131
Rundu,4,0,0,70,70
Windhoek_CBD,5,0,0,150,166
Katima_Mulilo,0,1,0,60,161
Katima_Mulilo,1,0,0,60,86
Rundu,6,1,0,70,197
Walvis_Bay,1,1,0,100,219
Rundu,5,1,0,70,161
Walvis_Bay,0,0,0,100,114
Walvis_Bay,1,0,0,100,110
Windhoek_CBD,6,0,0,150,183
Katima_Mulilo,6,0,0,60,115
Windhoek_CBD,5,0,0,150,170
Walvis_Bay,5,0,0,100,149
Katima_Mulilo,6,1,0,60,192
Rundu,2,0,0,70,102
Walvis_Bay,3,0,0,100,99
Walvis_Bay,4,0,0,100,86
Oshakati,1,0,0,80,55
Rundu,1,0,0,70,74
Oshakati,4,0,0,80,43
Oshakati,3,1,0,80,200
Windhoek_CBD,0,0,0,150,140
Oshakati,6,0,0,80,108
Walvis_Bay,0,0,0,100,86
Rundu,5,0,0,70,96
Oshakati,0,0,0,80,77
Walvis_Bay,2,1,0,100,187
Oshakati,0,0,0,80,72
Windhoek_CBD,4,0,0,150,139
Rundu,6,0,0,70,133
Windhoek_CBD,6,0,0,150,217
Katima_Mulilo,6,0,0,60,93
Walvis_Bay,2,0,0,100,76
Walvis_Bay,4,0,1,100,159
Windhoek_CBD,3,0,0,150,127
Katima_Mulilo,3,1,0,60,191
Windhoek_CBD,4,0,0,150,150
Oshakati,5,0,0,80,103
Oshakati,6,1,0,80,238
Walvis_Bay,1,0,0,100,103
Rundu,1,0,0,70,75
Rundu,0,0,0,70,69
Oshakati,2,0,0,80,98
Katima_Mulilo,3,0,1,60,113
Walvis_Bay,1,0,0,100,99
Oshakati,0,0,0,80,69
Oshakati,3,1,0,80,183
Windhoek_CBD,1,0,0,150,166
Walvis_Bay,6,0,1,100,195
Walvis_Bay,2,0,0,100,77
Walvis_Bay,4,0,0,100,89
Oshakati,5,0,0,80,95
Katima_Mulilo,6,0,0,60,89
Rundu,5,0,0,70,105
Rundu,1,0,0,70,71
Oshakati,0,1,0,80,202
Walvis_Bay,2,0,0,100,99
Walvis_Bay,0,0,0,100,99
Oshakati,6,0,0,80,109
Windhoek_CBD,3,0,0,150,128
Oshakati,2,0,0,80,73
Windhoek_CBD,0,0,0,150,140
Rundu,1,0,0,70,55
Oshakati,6,0,0,80,124
Katima_Mulilo,0,0,0,60,72
Oshakati,5,0,0,80,106
Rundu,0,0,0,70,57
Rundu,0,0,0,70,75
Katima_Mulilo,5,1,0,60,213
Rundu,4,0,0,70,72
Katima_Mulilo,2,0,0,60,86
Windhoek_CBD,1,1,0,150,304
Katima_Mulilo,5,0,0,60,84
Walvis_Bay,0,1,0,100,202
Rundu,6,0,0,70,111
Oshakati,5,0,0,80,119
Katima_Mulilo,4,0,0,60,63
Rundu,3,0,1,70,133
Oshakati,3,0,0,80,65
Katima_Mulilo,2,0,0,60,48
Windhoek_CBD,5,1,0,150,270
Windhoek_CBD,3,0,0,150,170
Rundu,0,0,0,70,88
Oshakati,3,0,0,80,81
Walvis_Bay,2,0,0,100,75
Walvis_Bay,5,1,0,100,234
Walvis_Bay,3,1,1,100,270
Oshakati,3,0,0,80,80
Oshakati,0,1,0,80,195
Walvis_Bay,0,0,0,100,101
Rundu,2,0,0,70,87
Oshakati,2,0,0,80,71
Windhoek_CBD,3,0,0,150,142
Rundu,6,0,0,70,96
Walvis_Bay,3,0,0,100,104
Katima_Mulilo,5,0,0,60,84
Katima_Mulilo,4,0,0,60,25
Rundu,2,0,0,70,87
Rundu,6,0,0,70,99
Windhoek_CBD,4,0,0,150,161
Katima_Mulilo,5,1,0,60,188
Walvis_Bay,2,0,0,100,96
Windhoek_CBD,0,0,1,150,213
Rundu,0,0,0,70,48
Walvis_Bay,0,0,0,100,91
Oshakati,3,0,0,80,91
Walvis_Bay,6,0,0,100,142
