amount,merchant_category,hour_of_day,day_of_week,device_type,location_type,account_age_days,category
958.8043091640131,4900,7,0,1,2,85,utilities
322.60614441478145,5411,15,2,1,2,1146,groceries
50.65948774656837,4121,7,1,1,3,330,transport
556.5757241661865,5311,12,1,2,2,709,shopping
61.1294698610894,4121,14,3,1,1,1447,transport
665.2524490722836,5311,16,2,1,3,1189,shopping
1381.8317724118817,8011,10,4,1,3,783,healthcare
1028.0504883921549,8011,12,6,1,1,1099,healthcare
167.32390983051175,4121,12,5,1,3,1313,transport
31.729539836347964,4121,12,5,1,2,784,transport
2689.6825936217874,8299,14,5,1,2,549,education
290.5022736808845,5311,11,0,2,1,824,shopping
151.11575316111293,4121,15,3,1,2,1674,transport
365.90251079242216,5311,11,4,2,3,93,shopping
3866.436718345916,8299,14,3,1,1,317,education
663.3292464162112,4900,12,3,1,3,117,utilities
97.72003621766603,5411,13,2,1,2,1085,groceries
349.8053298056918,5411,9,6,2,0,1096,groceries
68.20791421163716,4121,10,5,1,3,150,transport
159.4375504595921,4900,10,6,1,3,1067,utilities
978.6729445112853,4900,6,2,1,2,1680,utilities
37.693408706107085,5812,13,5,0,3,1479,dining
44.33429466971778,5812,11,0,1,1,925,dining
594.760664113253,4900,8,5,1,3,739,utilities
851.7826706892818,5311,18,6,0,3,13,shopping
196.9591530919956,7832,19,1,1,0,367,entertainment
2496.352500168792,8299,9,1,1,3,1045,education
293.52121817168353,5411,11,6,1,1,320,groceries
58.081461833862946,4121,14,0,0,3,1025,transport
145.33963925120676,5411,8,5,1,2,615,groceries
249.99450139659132,5812,11,6,2,0,1436,dining
128.56518251174825,7832,21,1,1,1,1371,entertainment
883.0551565308721,5311,18,3,1,3,465,shopping
286.23804376540767,7832,20,2,1,3,364,entertainment
55.55943997620047,4121,8,5,1,1,1591,transport
3637.89313052829,8299,9,3,1,0,1626,education
201.1763053879838,7832,21,2,1,1,837,entertainment
114.8814916275734,5812,16,5,1,1,1787,dining
285.2544529020376,5812,18,3,1,1,945,dining
35.41666674378807,5812,19,0,2,3,374,dining
192.19233957645795,4121,8,2,1,3,1469,transport
3731.821740330235,8299,14,4,1,2,724,education
89.90724482349059,5311,16,2,2,0,1634,shopping
4457.963182543071,8299,15,2,1,2,240,education
726.490300896243,5311,12,1,1,1,1689,shopping
182.2258313026801,4900,16,6,1,1,1046,utilities
49.11887144323047,4121,13,6,1,2,200,transport
3069.787011498527,8299,11,4,2,1,1060,education
367.95471440092876,4900,14,5,1,2,615,utilities
662.0776045882519,5311,11,6,1,2,79,shopping
83.17668294302649,5812,11,4,1,2,983,dining
116.0431734039569,7832,22,4,1,2,1413,entertainment
917.4953361890722,4900,17,5,1,1,1336,utilities
175.53931922207676,7832,21,4,0,2,1216,entertainment
423.3458069629634,8011,15,5,1,3,8,healthcare
409.3754661062754,5311,19,3,1,2,1374,shopping
130.73697320013997,5411,16,4,1,2,499,groceries
186.74389676589826,7832,19,2,1,1,1760,entertainment
2443.1017715509997,8299,11,6,1,3,450,education
289.3343964470306,5812,17,1,1,1,733,dining
42.933303569779255,4121,6,5,1,0,1061,transport
150.743172563434,4121,13,6,1,2,1549,transport
155.3857908967614,7832,18,2,1,2,1478,entertainment
1019.6414182672312,8299,15,2,1,1,434,education
2569.078162099471,8299,10,1,1,3,820,education
1619.664079571339,8299,15,2,1,2,447,education
63.064578497821415,4121,18,6,2,0,739,transport
330.8820453979558,4900,6,4,1,3,64,utilities
124.89008879913247,7832,20,1,1,1,1424,entertainment
368.5850109120046,5411,10,5,1,2,1041,groceries
291.5806100362845,5812,20,6,1,1,1456,dining
83.2350706063039,7832,20,1,1,0,451,entertainment
2343.9476187134555,8299,11,2,2,3,10,education
505.0927938507938,4900,16,1,1,1,1149,utilities
56.78929808916551,4121,9,3,1,1,403,transport
66.9049697903986,5812,14,6,1,1,314,dining
76.34595478846212,5411,16,4,1,3,774,groceries
1844.9369656044123,8299,13,1,2,3,756,education
478.037878444448,5311,18,4,1,1,851,shopping
594.561839863589,4900,15,1,1,1,715,utilities
313.16256447120895,5411,12,4,0,1,637,groceries
52.864806568082244,7832,21,1,1,1,157,entertainment
4482.576175790956,8299,8,3,1,2,1283,education
150.7629088781316,5311,12,6,1,1,1626,shopping
268.1660085866844,8011,11,2,1,0,1286,healthcare
135.9007609897398,8011,16,3,1,3,896,healthcare
1570.9800666537724,8011,14,3,1,3,1638,healthcare
71.56122348723358,5812,19,6,1,3,444,dining
174.0419716124827,8011,8,4,0,2,530,healthcare
150.40344677067026,5812,11,0,2,3,1350,dining
68.21048607361625,5812,18,3,1,0,51,dining
637.5524891579068,5311,12,6,2,0,661,shopping
240.22035016151702,7832,21,4,1,2,258,entertainment
4420.760961702828,8299,11,2,1,1,1053,education
1893.5712490618173,8299,9,5,1,1,285,education
4205.098745279331,8299,13,2,1,3,1569,education
190.03186114273524,4121,17,4,1,1,885,transport
1404.3135758894682,8011,11,4,1,3,640,healthcare
1498.4056718534616,8011,16,4,1,1,479,healthcare
426.4097875740144,5411,9,4,1,1,974,groceries
261.8965053020862,5812,12,2,1,3,705,dining
117.38016757817962,4121,18,0,1,2,1262,transport
371.1082082530311,8299,9,5,1,1,1766,education
644.3371682545097,5311,17,5,0,1,385,shopping
594.3430270074192,5311,10,4,2,2,191,shopping
1148.2788166324683,8299,14,4,2,3,1219,education
163.26089301174474,5411,13,0,1,1,68,groceries
1844.6695754744967,8299,11,5,0,1,845,education
4941.711758188664,8299,13,3,1,1,609,education
271.00215685132275,7832,22,4,1,1,1759,entertainment
230.6921484306315,5311,16,6,0,2,391,shopping
198.9826562714303,4121,12,1,1,2,532,transport
227.59957262692598,5812,16,2,0,3,754,dining
355.93690329468825,5311,19,6,1,1,1626,shopping
637.0934106292327,5311,11,6,1,1,1273,shopping
4171.33229620452,8299,15,3,2,2,1187,education
543.2583546941041,8299,13,6,1,0,1204,education
209.55174624409122,5311,13,2,2,1,1029,shopping
2671.6478305233727,8299,11,0,1,1,1112,education
254.40609827011482,5411,9,5,1,1,1359,groceries
260.4514525338016,7832,22,5,1,1,617,entertainment
312.64693291188627,5411,11,2,1,2,665,groceries
137.3552744516081,4121,10,4,1,2,907,transport
61.91646273970691,5812,19,1,1,1,904,dining
402.7059802501189,5411,15,6,1,2,1645,groceries
177.7162588622461,5411,10,6,1,2,1325,groceries
1484.9869357864677,8011,9,1,1,2,1626,healthcare
91.89245648825893,7832,21,1,1,2,867,entertainment
143.6378773699482,7832,20,2,2,0,1355,entertainment
189.25488035514724,5411,17,2,2,2,1326,groceries
469.25237679459036,5411,11,4,0,2,738,groceries
361.0658906009779,5411,16,0,1,0,1360,groceries
21.372859297071194,4121,8,2,1,1,1123,transport
225.44454117666749,7832,20,1,1,1,1760,entertainment
71.67343181560712,4121,8,6,1,1,620,transport
381.31022133148554,5411,13,2,1,2,1435,groceries
254.97069323906857,7832,18,6,0,1,142,entertainment
229.18935115827915,7832,21,2,0,1,320,entertainment
2921.3239038827924,8299,13,0,1,0,481,education
91.6227538121303,5311,17,0,1,1,1604,shopping
81.53885012666892,5812,11,4,1,1,976,dining
1516.3418313611471,8011,14,2,1,1,1374,healthcare
218.18219729549895,5411,13,4,1,2,812,groceries
1216.8854691254244,8011,12,0,1,2,918,healthcare
97.23380584934134,5812,13,6,1,1,1263,dining
222.59466036335803,5311,11,5,1,0,566,shopping
3532.715120371695,8299,14,0,2,1,1745,education
273.060192757514,7832,20,4,1,0,1280,entertainment
134.5092192006358,5411,15,4,1,2,332,groceries
4507.092834978989,8299,11,6,1,1,527,education
46.88716543752746,4121,11,5,1,1,1499,transport
835.3012741149474,8011,10,5,0,3,709,healthcare
197.61070554981893,4121,17,0,1,2,76,transport
954.2204118131888,5311,10,5,1,2,1392,shopping
1948.3079542064238,8011,11,1,2,1,1268,healthcare
162.5906520434655,5812,14,1,1,1,284,dining
1870.267339275223,8011,11,6,2,2,152,healthcare
32.357610935581164,4121,11,2,2,2,131,transport
1508.8336143334648,8299,12,0,1,1,782,education
376.75115283598376,5411,8,0,1,2,1139,groceries
98.80305312336708,4121,8,0,1,1,735,transport
919.6872479888484,5311,18,2,2,1,832,shopping
294.7944337678931,5311,13,3,1,2,1252,shopping
1924.7252023901428,8011,11,5,1,2,21,healthcare
121.4574083513384,5411,12,0,1,1,173,groceries
298.09751451061686,7832,22,6,1,1,1353,entertainment
38.49500266424163,5812,14,6,0,1,233,dining
703.4738557152494,4900,10,5,1,2,1639,utilities
77.67120681360501,5411,8,5,1,1,660,groceries
149.01052989126921,4121,9,3,1,2,1046,transport
428.69467674420423,5411,9,0,1,1,1527,groceries
912.2436311269732,4900,19,3,1,2,874,utilities
117.4157215754234,8011,14,5,1,1,685,healthcare
110.62802745821615,5812,14,0,1,1,793,dining
1998.564441091357,8011,9,3,1,3,231,healthcare
195.04253719063138,5411,10,5,2,1,435,groceries
407.0435990718206,5411,9,5,1,3,692,groceries
149.44412148129132,7832,20,3,0,3,303,entertainment
774.738092902109,5311,12,0,1,3,1641,shopping
4062.017980757906,8299,14,4,2,2,1237,education
3321.0739173172406,8299,14,1,1,3,722,education
717.8682077280276,4900,17,5,1,3,494,utilities
178.47995842721505,5411,12,6,1,2,1554,groceries
1309.0455372141112,8299,8,4,1,3,1074,education
74.75863808520903,4121,12,4,1,1,414,transport
229.07994116334197,4900,14,1,0,0,796,utilities
157.30235186620442,4121,18,6,0,3,1439,transport
291.65025870366964,5812,12,5,1,1,1617,dining
83.02419558427994,5411,12,0,1,1,319,groceries
4072.298093931949,8299,9,3,2,0,708,education
807.7372057622201,4900,8,5,1,2,462,utilities
86.52639790644182,5311,19,5,1,1,204,shopping
490.5655294549702,5311,13,1,1,3,488,shopping
121.76580597308696,7832,20,0,1,2,1815,entertainment
1897.8976448138812,8011,14,0,1,2,1393,healthcare
724.6995043299631,8011,10,6,1,3,1014,healthcare
160.50344037982657,5411,8,3,1,3,911,groceries
348.4497608506883,8011,10,1,1,2,1223,healthcare
698.1861358430222,8011,10,3,1,0,1560,healthcare
160.54736231268083,4900,6,6,1,2,1668,utilities
888.8117978290554,8011,10,2,2,1,469,healthcare
1463.1169294942192,8299,13,0,1,1,1072,education
157.58100637703615,5311,10,6,1,1,268,shopping
543.9146282280706,4900,9,2,1,1,1026,utilities
225.7366874429793,5812,16,2,1,0,1483,dining
200.18625525431804,7832,18,0,1,1,331,entertainment
896.0709135901438,8011,16,2,1,2,767,healthcare
713.7923812164713,8011,14,5,1,3,1792,healthcare
1562.5062261169876,8299,14,1,0,3,337,education
1767.240830832523,8299,13,6,1,2,1786,education
147.45151744205583,5411,13,1,0,2,1256,groceries
118.00883474536363,4121,15,5,0,3,572,transport
559.6822239547629,5311,10,1,1,2,438,shopping
992.8925058522819,4900,11,2,1,0,1427,utilities
925.3544118145264,5311,16,5,1,0,1248,shopping
667.1607591060574,5311,14,1,1,0,672,shopping
242.84142474501945,5411,16,5,2,2,149,groceries
671.7157517968034,8011,16,0,1,2,559,healthcare
349.413116979765,5411,17,6,1,1,1159,groceries
236.14329881681024,5411,11,5,1,1,1051,groceries
244.57527237334523,5311,15,4,0,3,431,shopping
141.82359743536912,5812,11,5,1,3,708,dining
640.9435733092952,8299,14,2,1,3,665,education
190.7274891084415,7832,21,4,1,3,847,entertainment
1009.3916575660986,8299,11,0,1,2,780,education
387.5251461683133,4900,15,6,1,1,1079,utilities
410.5279427414657,5311,16,5,1,1,1406,shopping
125.62039692741253,4121,7,2,1,2,1742,transport
90.66074670085342,5812,11,4,1,3,955,dining
463.4426039990685,5411,9,2,1,3,504,groceries
347.5706212737508,5411,14,3,1,1,1037,groceries
1322.1351739757488,8011,12,3,1,1,508,healthcare
428.974425716075,4900,19,2,1,3,1497,utilities
1657.6433040616787,8011,10,3,1,2,820,healthcare
605.7427125712828,5311,16,2,1,1,1615,shopping
293.79512055238933,7832,18,1,1,3,350,entertainment
1642.633401724242,8011,11,4,1,1,355,healthcare
362.24257895755716,5411,9,3,1,1,1099,groceries
900.5460548547892,4900,7,5,1,1,949,utilities
173.81530988164076,4121,7,4,1,2,608,transport
149.01899504059432,4121,11,0,1,1,731,transport
138.44259282168628,4900,10,4,1,2,263,utilities
93.06741692552121,7832,19,3,1,1,80,entertainment
99.84890073322204,5812,15,2,1,3,244,dining
1146.752896832462,8011,15,0,1,1,547,healthcare
89.12976834493843,7832,20,1,1,1,1307,entertainment
145.48075147538373,5812,19,5,1,2,1313,dining
4028.980781762429,8299,10,2,1,2,350,education
93.79637992698957,4121,7,4,1,1,427,transport
40.82124068201041,4121,11,2,1,1,1287,transport
216.88021273113193,5812,14,5,1,1,1372,dining
138.27439947563724,5411,12,4,1,2,215,groceries
303.6544010893822,5411,15,6,1,3,398,groceries
4765.919119838096,8299,11,3,1,3,379,education
37.6654235247087,5812,11,4,1,3,260,dining
725.1135401457288,5311,14,1,0,2,1039,shopping
421.61566701263325,5311,17,2,1,3,1480,shopping
1099.312930211544,8011,14,1,1,2,606,healthcare
482.9542902479349,4900,17,2,1,2,102,utilities
86.6991862717517,5812,13,0,1,1,1661,dining
814.1278245039304,5311,16,2,1,1,452,shopping
77.9493898872893,4121,7,4,1,1,1133,transport
155.42013662875232,5812,18,3,1,1,816,dining
837.9705075728,5311,15,6,0,2,430,shopping
27.86218789453272,4121,8,2,1,3,1327,transport
1920.3499354863332,8011,15,2,1,1,1784,healthcare
177.19384122689993,4121,7,1,1,3,315,transport
177.7722235812599,4121,6,6,0,1,1488,transport
267.7574068775615,7832,22,1,2,2,1094,entertainment
775.9570850997615,4900,12,0,2,3,220,utilities
382.68947908771196,8299,13,4,1,1,637,education
445.757360785546,4900,8,0,2,1,131,utilities
157.69911724131234,5311,15,3,1,2,629,shopping
1032.000411382637,8011,13,0,1,2,1337,healthcare
638.5274230898177,5311,10,4,1,1,729,shopping
114.88486634752353,5411,11,4,1,1,1390,groceries
370.89649988430466,4900,13,3,1,3,180,utilities
113.44533762442664,4121,12,6,1,1,1548,transport
126.98177474646306,5411,8,0,1,2,1351,groceries
122.61287094828646,4121,7,4,1,2,1367,transport
702.5123974298124,8011,11,6,1,2,1628,healthcare
59.487862141158416,4121,14,5,1,2,1274,transport
3688.358599262917,8299,9,4,1,3,492,education
897.8951177167078,4900,15,1,1,1,835,utilities
995.9571884579226,5311,15,5,0,1,548,shopping
96.84082383254034,4121,13,1,1,2,1075,transport
290.0260437666765,4900,15,4,1,1,831,utilities
122.42302448964445,5411,17,2,1,1,1464,groceries
90.73986550193246,4121,17,6,0,2,1695,transport
390.8795135717004,4900,17,6,1,0,487,utilities
182.31539098920024,5411,16,3,2,2,1343,groceries
168.57815099950628,5812,20,1,2,3,893,dining
472.1534187250698,5311,12,4,1,2,1456,shopping
288.59459915609216,5812,13,2,2,1,867,dining
733.9638983751437,4900,17,4,1,1,1199,utilities
84.13011195712696,7832,21,2,1,1,510,entertainment
295.9027794460185,5411,15,1,1,1,260,groceries
4619.193740396722,8299,12,2,0,1,411,education
183.32721185719484,4121,6,0,1,1,486,transport
234.90641642403764,7832,20,5,1,1,1690,entertainment
657.2076024021422,8299,9,6,1,1,767,education
190.39566009113432,4900,13,2,1,1,1436,utilities
481.17617246058916,5311,13,6,1,1,1518,shopping
106.8465343772879,5311,17,5,1,2,1521,shopping
154.6452892791615,7832,21,1,1,2,1210,entertainment
197.7799704902538,5812,20,3,2,1,84,dining
38.621511599081245,5812,14,1,1,2,1677,dining
95.92339949020476,5411,11,3,1,0,1485,groceries
188.37422688720451,7832,22,1,1,0,652,entertainment
185.8691328463383,4121,11,3,1,1,1260,transport
278.58202597646385,5812,12,2,0,3,274,dining
344.82947705813973,5311,14,2,1,1,888,shopping
363.952496264462,8011,8,3,1,3,869,healthcare
3152.9307319994023,8299,10,1,1,1,636,education
283.96387308909067,4900,18,5,1,3,600,utilities
567.2267779251516,4900,9,4,1,1,1124,utilities
4861.330771013708,8299,10,6,0,2,343,education
524.558687146227,4900,9,2,1,2,1211,utilities
279.74782157823074,5311,16,6,1,1,1412,shopping
213.26648328413407,7832,18,2,1,2,1179,entertainment
48.280765719283316,4121,14,6,1,1,1784,transport
417.83846099895294,5411,17,2,1,1,559,groceries
1188.614879347304,8011,14,2,1,1,364,healthcare
505.49368702594654,4900,17,3,1,1,640,utilities
2791.6896341112324,8299,13,2,1,2,1788,education
4308.007088475087,8299,8,1,1,2,943,education
222.35735949471342,7832,19,2,1,0,824,entertainment
229.0624574650573,7832,18,6,1,3,647,entertainment
214.14886516875325,4900,8,4,0,1,1588,utilities
707.1620282707862,8011,10,2,1,1,165,healthcare
46.61559912322913,4121,18,5,0,1,551,transport
48.54588683467053,4121,6,3,1,2,220,transport
105.97826516611337,4121,8,2,2,1,1586,transport
298.61575080783234,4900,15,1,2,1,818,utilities
144.66645921005198,5311,19,1,2,1,1191,shopping
130.27078046541078,5411,10,6,1,0,571,groceries
198.37026297933068,4121,6,4,1,1,1523,transport
51.190046228796305,4121,12,2,1,2,1246,transport
166.33692419628542,4900,9,0,2,3,889,utilities
1071.9940615539026,8011,14,2,1,1,42,healthcare
215.77469073277592,5311,14,3,1,3,730,shopping
52.398573342788744,4121,7,6,1,3,975,transport
144.68396866012566,7832,19,2,1,0,1576,entertainment
98.24251329314586,5812,18,6,2,1,792,dining
250.08623570833896,5812,15,2,1,2,1368,dining
545.809244546346,8299,10,1,2,1,240,education
4273.421696883495,8299,13,0,1,2,76,education
197.6658743235452,5812,16,1,1,3,528,dining
485.97275564128347,5411,11,3,1,2,352,groceries
586.9510662895475,8299,12,2,1,0,144,education
944.9216854990364,5311,11,4,1,2,778,shopping
468.4439053127989,5311,17,5,1,2,711,shopping
164.80706016679397,5411,11,1,1,0,1720,groceries
853.9572192253523,8011,15,0,1,1,289,healthcare
109.19255248517052,7832,19,6,1,2,495,entertainment
88.8335922634928,5411,11,1,2,2,1719,groceries
794.0972916036014,5311,12,4,1,3,723,shopping
2108.1263096925663,8299,8,5,0,2,386,education
185.17120307930773,5812,11,5,1,2,422,dining
841.7892332938005,8011,15,3,2,1,358,healthcare
759.4004419755503,4900,14,3,1,1,1314,utilities
182.29185286386485,5411,8,0,1,2,286,groceries
114.32099050925612,4121,14,3,1,2,1342,transport
454.11374349124435,5311,10,4,2,2,279,shopping
1083.7400124951596,8011,16,3,1,1,874,healthcare
774.9515645052297,4900,10,4,0,2,938,utilities
103.37680114459982,4121,17,2,1,2,1365,transport
877.6949945863532,4900,18,1,0,0,1046,utilities
4382.849971090108,8299,9,1,0,2,1654,education
239.08021614388963,5411,14,5,1,1,439,groceries
1338.048782230867,8011,8,5,1,2,1248,healthcare
234.03644534067917,8011,8,3,1,3,806,healthcare
1088.9457715883732,8011,8,5,2,1,192,healthcare
718.1930723683688,5311,13,3,1,2,89,shopping
2859.252930016555,8299,15,6,1,3,1654,education
609.2987872108257,8011,8,1,2,1,1425,healthcare
420.68258293013344,5311,18,2,1,2,981,shopping
2706.7995908954304,8299,11,0,1,1,1171,education
77.97002872704512,4121,14,4,0,1,172,transport
230.07311204853104,5311,17,3,1,3,413,shopping
476.1411283890607,8011,11,0,1,2,1501,healthcare
1611.0677689427855,8011,13,4,1,1,375,healthcare
370.5357979072429,4900,16,2,1,1,594,utilities
697.2721776449661,8011,9,5,1,2,598,healthcare
932.7916979855755,4900,6,6,1,0,1563,utilities
313.04325039182163,8299,12,3,1,3,1414,education
241.3602521920064,7832,20,0,1,1,1377,entertainment
187.55540953153817,7832,20,0,2,2,1480,entertainment
124.578915376263,5311,18,3,1,2,1045,shopping
89.1721593768946,4121,6,5,1,2,1239,transport
432.2758802979784,5411,11,4,1,1,616,groceries
1967.0451104485082,8011,13,2,0,1,342,healthcare
162.13764159003227,5812,19,5,1,1,230,dining
151.39891461907845,4121,17,0,1,1,1123,transport
971.0419071745677,4900,14,3,1,1,451,utilities
235.2380149819892,5411,13,1,1,1,1126,groceries
561.6694189479618,5311,19,3,1,2,1530,shopping
413.3933592580882,5311,11,2,1,1,815,shopping
101.7260218997651,7832,19,5,1,3,514,entertainment
280.65339867672316,7832,20,2,0,1,621,entertainment
933.7566368922701,4900,11,3,1,1,66,utilities
764.4363814349057,5311,19,3,2,1,291,shopping
3092.021873800315,8299,9,5,2,2,1709,education
257.9179422798866,5812,18,1,2,1,1039,dining
178.01602021380458,7832,21,6,1,1,600,entertainment
222.28097266778767,5411,10,3,2,2,1278,groceries
150.03311713243897,4121,9,6,1,1,169,transport
964.747410119935,4900,12,1,1,2,698,utilities
140.8557331334727,5812,11,6,1,3,690,dining
128.2841483346986,7832,18,2,1,1,375,entertainment
