beneficiary_id,age_bracket,region_encoded,grant_type_encoded,dependant_count,has_proxy,redemption_channel_pref_encoded,avg_redemption_amount,redemption_frequency,days_since_last_payment,digital_literacy_score,household_size_estimate,enrollment_duration_days
BEN_00374,4,2,2,2,0,2,266.24,0,87,0.6489,6,495
BEN_00375,4,6,2,0,0,1,265.02,2,71,0.2762,1,1100
BEN_00376,4,0,0,1,1,0,1122.5,4,61,0.4622,3,338
BEN_00377,3,4,4,3,1,4,1349.12,2,59,0.4938,4,432
BEN_00378,5,0,1,3,0,1,1265.03,1,49,0.3911,5,1407
BEN_00379,4,1,1,1,0,3,1321.57,2,52,0.5466,2,453
BEN_00380,5,3,0,0,0,1,1327.42,3,7,0.2119,4,1288
BEN_00381,2,10,0,2,1,1,1268.05,0,45,0.7065,3,859
BEN_00382,3,6,0,2,0,4,1212.42,1,81,0.5429,5,303
BEN_00383,4,2,0,1,0,3,1277.07,3,39,0.5793,2,197
BEN_00384,4,0,2,2,1,1,275.94,3,59,0.6164,4,210
BEN_00385,2,13,4,2,0,4,1385.98,0,84,0.8192,3,1291
BEN_00386,2,9,0,2,0,1,1343.5,0,58,0.6154,4,95
BEN_00387,4,8,1,0,0,1,1242.21,2,45,0.5694,4,364
BEN_00388,2,8,2,3,0,1,255.14,0,41,0.8016,4,932
BEN_00389,4,4,1,4,0,1,1279.65,1,72,0.3409,7,1484
BEN_00390,1,1,2,3,0,0,240.38,0,6,0.9553,6,756
BEN_00391,4,0,0,2,0,2,1133.5,0,71,0.6878,5,1412
BEN_00392,4,8,2,1,0,3,273.92,0,87,0.3443,3,782
BEN_00393,3,9,0,0,0,4,1252.73,2,84,0.3399,1,1085
BEN_00394,4,0,4,1,0,0,1203.41,0,4,0.4148,5,1496
BEN_00395,3,0,0,1,0,2,1391.54,1,52,0.6094,5,325
BEN_00396,5,12,2,2,1,0,274.51,0,15,0.3686,3,805
BEN_00397,2,11,1,1,0,0,1300.46,0,52,0.4948,2,1442
BEN_00398,4,4,2,1,0,2,242.36,0,38,0.2279,2,635
BEN_00399,4,0,1,2,1,0,1208.06,0,67,0.4347,3,1448
BEN_00400,4,10,3,3,0,1,278.0,0,70,0.3156,4,1317
BEN_00401,2,3,4,3,0,3,1358.05,1,14,0.8401,4,961
BEN_00402,3,4,0,0,0,1,1169.13,1,41,0.6322,1,824
BEN_00403,3,5,2,1,0,1,283.73,1,60,0.6069,3,1469
BEN_00404,5,3,1,2,0,0,1273.14,0,80,0.1506,5,1071
BEN_00405,3,10,2,0,1,1,281.02,1,18,0.5468,1,279
BEN_00406,4,2,2,3,0,0,294.51,1,21,0.467,4,1324
BEN_00407,4,6,3,1,0,1,257.3,0,82,0.3354,2,1016
BEN_00408,4,11,2,1,0,0,280.14,2,78,0.2074,4,801
BEN_00409,4,12,2,2,0,1,256.64,3,87,0.2901,3,507
BEN_00410,2,0,4,2,0,1,1331.86,0,81,0.7047,4,957
BEN_00411,5,0,3,2,0,0,291.86,0,78,0.4871,3,1424
BEN_00412,5,0,3,0,0,2,279.42,1,88,0.2432,2,1279
BEN_00413,3,0,0,1,1,3,1206.86,0,8,0.5496,3,1101
BEN_00414,3,9,0,1,0,1,1251.17,1,86,0.4689,2,156
BEN_00415,3,6,0,2,0,2,1136.67,1,31,0.4335,5,919
BEN_00416,4,12,2,0,0,0,264.6,1,4,0.2732,1,544
BEN_00417,5,11,0,3,0,2,1123.08,1,55,0.3049,4,938
BEN_00418,4,4,2,1,0,4,259.13,1,80,0.2135,2,1384
BEN_00419,2,0,2,0,1,0,258.78,0,23,0.9185,3,176
BEN_00420,1,4,3,1,0,0,292.32,2,33,0.8115,3,122
BEN_00421,5,8,2,3,0,4,266.64,1,44,0.1494,6,741
BEN_00422,3,0,1,0,0,0,1341.35,2,36,0.7467,2,772
BEN_00423,3,7,1,0,1,1,1318.94,4,39,0.4228,4,1199
BEN_00424,2,1,0,3,0,2,1368.18,0,51,0.6945,4,1198
BEN_00425,5,11,0,0,0,0,1129.71,3,14,0.1028,1,965
BEN_00426,2,1,3,2,0,1,275.45,3,40,0.9812,3,1191
BEN_00427,3,10,4,2,0,1,1266.06,2,26,0.5683,5,1189
BEN_00428,3,0,0,0,0,0,1148.22,0,5,0.8241,2,1339
BEN_00429,5,6,4,0,0,2,1396.31,0,42,0.2889,2,1103
BEN_00430,3,0,0,0,0,0,1241.12,1,89,0.6023,2,450
BEN_00431,3,6,1,2,0,1,1277.73,0,66,0.5304,6,120
BEN_00432,4,7,0,3,0,4,1197.26,2,12,0.3138,4,576
BEN_00433,4,10,2,2,0,0,258.77,2,2,0.3612,4,1200
BEN_00434,4,8,2,0,0,1,290.67,1,38,0.1777,1,1232
BEN_00435,3,12,0,2,1,4,1166.94,0,24,0.5166,3,1242
BEN_00436,3,1,3,0,1,1,254.04,0,55,0.6543,3,251
BEN_00437,4,11,2,1,0,4,261.42,1,19,0.412,2,844
BEN_00438,5,5,0,0,1,3,1136.2,1,66,0.0613,2,1103
BEN_00439,4,7,3,2,0,4,270.34,0,63,0.4867,5,1169
BEN_00440,3,3,1,3,0,1,1371.23,0,60,0.3418,6,1417
BEN_00441,5,2,4,0,0,1,1280.97,1,86,0.3619,2,809
BEN_00442,4,8,4,5,0,4,1144.94,1,38,0.2116,6,1453
BEN_00443,1,7,0,3,0,4,1123.42,1,5,0.8242,5,939
BEN_00444,3,2,1,1,0,0,1316.43,1,51,0.5725,2,54
BEN_00445,3,1,0,4,1,3,1229.67,0,29,0.5689,7,1058
BEN_00446,1,8,2,1,0,1,265.84,0,27,0.8281,3,988
BEN_00447,5,2,2,0,0,0,244.59,0,29,0.2522,1,1180
BEN_00448,4,0,1,2,0,0,1226.96,1,88,0.5864,3,439
BEN_00449,2,12,2,1,0,4,278.49,1,60,0.4863,3,796
BEN_00450,5,4,0,0,0,4,1207.82,1,40,0.3164,2,127
BEN_00451,4,2,0,1,0,1,1342.73,0,16,0.6832,4,503
BEN_00452,3,0,0,0,0,2,1121.74,0,31,0.6789,3,1008
BEN_00453,4,1,4,3,0,4,1383.72,2,26,0.6202,4,1182
BEN_00454,1,1,0,0,1,0,1206.73,0,15,1.0,1,1296
BEN_00455,3,2,2,0,0,1,290.26,3,50,0.5517,2,704
BEN_00456,1,10,2,0,1,4,259.16,0,44,0.6374,1,1303
BEN_00457,4,2,2,0,0,1,273.5,1,10,0.5842,2,38
BEN_00458,4,4,2,1,0,4,272.41,1,13,0.4144,4,666
BEN_00459,2,10,2,0,0,4,262.98,2,68,0.7163,3,856
BEN_00460,4,6,2,4,0,1,262.81,1,3,0.5977,5,1418
BEN_00461,2,0,2,2,0,1,266.26,1,33,0.8927,3,1280
BEN_00462,4,5,2,3,1,4,291.42,0,6,0.3096,5,69
BEN_00463,2,8,2,0,0,4,262.09,0,40,0.7278,3,1039
BEN_00464,3,3,1,0,1,1,1388.04,2,3,0.4245,1,147
BEN_00465,4,12,2,0,0,1,257.17,0,27,0.4102,2,541
BEN_00466,3,6,1,1,0,0,1252.44,2,52,0.5408,3,88
BEN_00467,4,6,0,0,1,1,1278.41,1,74,0.5537,2,928
BEN_00468,3,9,1,1,0,0,1153.09,2,57,0.4341,2,382
BEN_00469,4,7,3,2,1,0,261.78,0,20,0.3854,4,430
BEN_00470,5,7,2,2,0,1,268.61,0,43,0.1483,3,1344
BEN_00471,3,3,0,3,0,4,1359.89,1,42,0.5929,5,727
BEN_00472,4,5,0,1,0,1,1169.57,2,28,0.274,5,1385
BEN_00473,5,6,2,2,0,4,278.8,2,34,0.2321,4,1309
BEN_00474,2,0,0,1,0,0,1284.88,0,33,1.0,2,1370
BEN_00475,4,3,1,0,0,1,1232.28,0,82,0.4233,1,128
BEN_00476,3,7,2,3,0,1,267.95,0,89,0.5985,6,391
BEN_00477,3,7,1,0,0,0,1253.4,0,5,0.3674,3,1196
BEN_00478,4,2,0,1,0,0,1152.91,0,73,0.6297,2,929
BEN_00479,4,7,1,2,0,1,1120.9,1,65,0.1785,5,550
BEN_00480,5,4,4,2,1,0,1206.6,0,47,0.0332,5,1063
BEN_00481,3,9,2,1,0,3,296.29,1,54,0.4749,4,1298
BEN_00482,2,11,0,2,1,1,1382.38,1,83,0.8549,5,170
BEN_00483,2,4,0,2,0,1,1219.35,0,81,0.5603,4,197
BEN_00484,5,5,0,2,0,1,1137.5,1,80,0.144,4,100
BEN_00485,4,11,4,0,0,0,1252.6,1,73,0.2872,2,305
BEN_00486,3,5,2,1,0,1,285.85,1,30,0.5168,3,251
BEN_00487,2,3,1,2,1,1,1372.74,1,83,0.6531,3,1091
BEN_00488,2,8,2,2,0,1,272.89,1,78,0.5872,4,998
BEN_00489,5,4,0,2,0,4,1141.41,2,71,0.1185,5,168
BEN_00490,5,8,1,1,0,1,1152.86,0,55,0.1883,4,787
BEN_00491,5,12,1,3,1,4,1300.06,0,78,0.3166,4,1245
BEN_00492,4,8,1,3,1,1,1165.88,2,51,0.3451,4,245
BEN_00493,5,0,1,1,1,4,1135.34,2,43,0.3863,2,131
BEN_00494,3,6,0,0,0,1,1395.97,0,38,0.5366,2,775
BEN_00495,1,5,1,1,0,1,1394.12,1,84,0.9256,2,1160
BEN_00496,3,13,1,2,1,2,1226.92,0,13,0.3158,5,417
BEN_00497,3,7,3,1,0,4,288.67,0,8,0.4638,3,1224
BEN_00498,3,7,0,0,0,4,1138.68,0,89,0.6621,1,1113
BEN_00499,4,8,2,2,0,1,283.59,0,50,0.2907,4,500
BEN_00500,4,10,0,2,1,0,1213.65,2,44,0.3642,5,1461
BEN_00501,3,0,4,0,1,2,1291.26,0,33,0.6761,2,650
BEN_00502,5,2,3,0,1,0,299.56,2,20,0.4072,2,841
BEN_00503,4,10,3,1,0,2,256.64,0,50,0.3188,4,235
BEN_00504,3,4,4,2,0,0,1265.12,1,31,0.4804,5,1005
BEN_00505,4,4,2,3,0,4,240.82,1,2,0.3767,8,342
BEN_00506,5,6,2,2,0,1,259.82,0,22,0.1381,5,813
BEN_00507,5,2,3,1,1,0,247.68,1,30,0.5592,2,1020
BEN_00508,4,1,0,0,0,0,1286.1,1,60,0.5771,3,890
BEN_00509,5,4,0,1,1,4,1373.0,0,24,0.0818,2,1368
BEN_00510,3,7,0,0,0,3,1391.59,3,3,0.4621,1,369
BEN_00511,5,9,3,0,0,4,263.71,1,20,0.1917,3,775
BEN_00512,2,0,2,1,0,0,249.39,0,53,0.9431,3,358
BEN_00513,4,2,0,1,0,0,1272.07,0,55,0.5663,3,95
BEN_00514,3,8,0,1,0,4,1225.04,1,55,0.708,4,31
BEN_00515,5,0,3,1,0,0,260.05,1,43,0.4363,4,1344
BEN_00516,4,12,0,3,1,1,1168.88,0,22,0.3188,4,1147
BEN_00517,4,10,0,0,0,4,1137.67,0,49,0.2536,3,1384
BEN_00518,4,10,0,1,0,3,1197.23,0,56,0.4398,3,722
BEN_00519,3,0,1,2,0,2,1347.89,1,40,0.654,4,1276
BEN_00520,4,10,0,1,1,1,1207.98,1,2,0.3072,3,1412
BEN_00521,4,12,3,2,0,4,266.21,0,4,0.3848,4,245
BEN_00522,4,6,2,2,0,2,289.6,1,39,0.529,4,1010
BEN_00523,5,10,2,2,0,4,294.23,1,5,0.0993,4,1338
BEN_00524,5,4,4,4,0,0,1159.02,1,41,0.4218,6,189
BEN_00525,2,3,0,2,0,0,1280.9,2,60,0.5523,4,1411
BEN_00526,1,7,1,2,0,1,1224.37,2,89,0.6536,4,446
BEN_00527,5,1,2,3,0,4,280.99,1,83,0.2409,5,842
BEN_00528,5,10,1,3,0,1,1305.44,1,8,0.3483,6,733
BEN_00529,3,11,1,0,1,2,1144.29,1,45,0.5128,5,457
BEN_00530,4,10,2,2,0,1,257.85,0,40,0.4835,5,815
BEN_00531,4,3,4,0,1,1,1345.1,3,25,0.441,1,795
BEN_00532,2,2,4,2,0,2,1215.57,1,2,0.8199,6,800
BEN_00533,5,13,1,2,1,1,1177.57,0,14,0.3987,3,901
BEN_00534,4,2,3,1,0,2,253.22,1,6,0.5028,3,1499
BEN_00535,4,0,1,3,0,1,1168.19,0,2,0.5307,4,87
BEN_00536,5,5,2,0,0,0,284.53,0,26,0.1523,1,901
BEN_00537,3,4,4,0,0,1,1202.62,3,46,0.3919,3,1186
BEN_00538,5,4,0,1,1,1,1371.81,0,67,0.1673,3,116
BEN_00539,4,10,0,1,0,1,1235.46,4,41,0.3983,2,1401
BEN_00540,4,0,0,1,0,2,1297.92,3,5,0.5576,4,630
BEN_00541,4,5,1,2,0,4,1149.64,1,28,0.4137,4,260
BEN_00542,4,7,2,1,0,0,275.99,3,77,0.3138,2,1153
BEN_00543,4,10,0,0,0,1,1300.1,0,78,0.2589,3,1293
BEN_00544,5,3,0,1,0,1,1265.68,1,30,0.0622,5,815
BEN_00545,5,3,0,1,0,1,1197.12,1,73,0.2213,2,1174
BEN_00546,5,0,1,2,0,1,1136.61,0,58,0.4061,3,1317
BEN_00547,2,0,1,1,0,0,1227.77,0,69,0.7271,3,1200
BEN_00548,5,9,0,2,0,0,1383.73,0,73,0.0916,4,227
BEN_00549,5,3,4,4,0,4,1277.37,0,66,0.0984,6,991
BEN_00550,1,0,2,0,0,2,278.83,0,19,0.8455,4,695
BEN_00551,5,0,3,0,0,0,265.36,0,44,0.4574,3,834
BEN_00552,3,0,3,1,1,0,246.2,2,34,0.5123,2,796
BEN_00553,3,3,0,2,0,4,1161.02,1,0,0.5597,3,1385
BEN_00554,2,1,1,5,0,2,1142.08,4,2,0.8573,8,433
BEN_00555,5,12,0,1,0,2,1388.15,1,48,0.2757,4,649
BEN_00556,5,7,1,4,1,3,1144.93,0,17,0.0211,6,942
BEN_00557,5,0,0,1,0,0,1158.92,2,30,0.3064,2,815
BEN_00558,4,7,1,1,0,2,1212.91,4,19,0.1908,3,940
BEN_00559,4,1,0,2,0,0,1127.59,1,20,0.4465,5,917
BEN_00560,2,2,2,4,0,3,286.68,0,65,0.7849,6,299
BEN_00561,2,13,2,4,0,2,271.98,0,1,0.5812,6,804
BEN_00562,3,2,0,0,1,2,1182.05,3,44,0.7199,2,596
BEN_00563,5,1,3,3,1,1,267.48,0,18,0.325,4,1023
BEN_00564,4,0,0,2,1,1,1391.04,0,31,0.4902,5,309
BEN_00565,4,0,1,0,1,0,1286.3,0,7,0.5636,1,1182
BEN_00566,2,12,3,0,1,4,271.3,0,74,0.6007,3,1344
BEN_00567,5,0,2,2,0,0,283.13,1,9,0.3994,4,1308
BEN_00568,4,2,1,3,0,2,1387.26,0,53,0.5231,5,908
BEN_00569,3,4,2,0,1,2,246.54,1,31,0.4908,1,572
BEN_00570,5,4,1,2,0,1,1298.55,1,74,0.0278,6,747
BEN_00571,1,1,0,1,0,1,1201.83,2,14,1.0,2,800
BEN_00572,4,0,2,0,0,0,278.15,0,36,0.4908,5,774
BEN_00573,2,1,2,1,0,2,284.01,2,74,0.7089,4,1308
BEN_00574,3,10,3,1,0,2,261.64,0,37,0.5821,3,594
BEN_00575,5,1,4,1,1,0,1149.46,1,83,0.2986,3,1461
BEN_00576,4,2,0,2,0,0,1290.21,3,49,0.4275,3,1392
BEN_00577,1,1,1,1,1,2,1219.15,0,81,0.9128,4,844
BEN_00578,3,0,3,3,0,1,240.23,2,51,0.6643,5,1466
BEN_00579,5,0,2,0,0,0,251.5,2,0,0.4205,1,205
BEN_00580,4,1,0,1,0,2,1125.41,1,44,0.4009,3,1302
BEN_00581,4,3,0,0,1,0,1240.94,1,70,0.4402,3,1023
BEN_00582,2,0,1,1,1,0,1346.93,0,87,0.8271,3,675
BEN_00583,2,0,1,2,0,0,1199.94,2,37,0.8633,4,454
BEN_00584,5,0,2,1,0,0,265.5,1,34,0.3592,2,292
BEN_00585,5,0,2,1,0,0,245.28,1,83,0.4876,2,473
BEN_00586,1,3,0,3,1,4,1185.24,0,4,0.8782,4,1274
BEN_00587,1,0,2,0,0,2,297.91,1,34,0.9803,2,604
BEN_00588,4,13,2,2,0,1,272.71,0,84,0.2698,5,1084
BEN_00589,5,5,3,1,0,1,259.54,1,14,0.1397,4,627
BEN_00590,2,12,0,2,0,1,1348.78,2,72,0.566,3,725
BEN_00591,3,1,2,0,1,0,269.46,2,13,0.8021,3,1084
BEN_00592,2,6,0,5,0,3,1123.28,0,85,0.7453,6,394
BEN_00593,4,12,2,1,0,4,293.73,2,17,0.3533,3,203
BEN_00594,5,9,4,3,1,1,1306.8,1,56,0.2167,4,1358
BEN_00595,4,3,2,4,1,1,285.47,2,17,0.3769,6,1001
BEN_00596,2,10,0,1,0,0,1379.52,1,56,0.5531,2,1274
BEN_00597,2,3,0,1,0,1,1384.73,0,17,0.7232,2,512
BEN_00598,4,8,0,2,0,4,1321.35,0,50,0.1981,6,1173
BEN_00599,2,0,3,0,0,0,266.05,1,3,0.794,2,705
BEN_00600,4,7,2,1,1,4,253.74,0,62,0.2987,3,1012
BEN_00601,3,8,2,1,1,4,255.52,1,2,0.4854,3,1417
BEN_00602,4,9,0,2,0,1,1216.1,0,75,0.3626,4,152
BEN_00603,4,6,0,2,0,4,1179.24,1,40,0.3494,3,101
BEN_00604,2,0,1,3,0,0,1140.85,1,84,0.7803,4,1166
BEN_00605,1,8,0,1,0,4,1222.09,1,55,0.9351,3,182
BEN_00606,4,12,0,2,0,1,1172.18,0,31,0.445,5,989
BEN_00607,5,13,2,3,1,1,275.53,0,19,0.2101,5,1076
BEN_00608,3,12,2,2,1,4,299.05,2,49,0.549,6,189
BEN_00609,1,6,2,0,0,1,296.34,0,86,0.7459,1,1113
BEN_00610,5,2,0,0,0,1,1345.59,0,61,0.3587,2,862
BEN_00611,2,9,0,4,0,2,1173.16,1,37,0.76,6,167
BEN_00612,4,5,1,1,0,3,1156.64,1,70,0.4367,2,1415
BEN_00613,3,8,2,0,0,3,285.74,2,33,0.4624,1,269
BEN_00614,5,0,1,1,0,2,1188.42,3,50,0.3904,3,1141
BEN_00615,5,10,0,1,1,4,1287.72,2,27,0.0632,3,339
BEN_00616,3,10,1,3,0,0,1276.67,1,34,0.3242,5,1219
BEN_00617,5,1,0,3,1,0,1120.99,0,18,0.5586,6,1085
BEN_00618,2,4,0,0,0,1,1265.25,2,80,0.5322,2,1258
BEN_00619,4,13,0,0,1,1,1249.24,2,8,0.4019,1,1345
BEN_00620,4,0,2,2,1,4,247.28,1,34,0.6762,4,1077
BEN_00621,4,0,3,0,1,2,293.76,2,31,0.4795,1,86
BEN_00622,4,0,0,2,0,2,1137.15,1,8,0.6441,3,941
BEN_00623,3,10,2,2,0,3,241.54,0,53,0.485,4,1141
BEN_00624,3,13,2,0,0,2,265.35,3,41,0.4495,2,1405
BEN_00625,3,10,0,0,1,2,1276.94,0,48,0.6206,2,620
BEN_00626,3,12,1,4,0,1,1304.19,1,1,0.3337,5,1005
BEN_00627,3,1,0,2,0,0,1214.76,2,25,0.7281,3,223
BEN_00628,2,3,2,2,0,4,259.93,0,44,0.6934,3,534
BEN_00629,2,2,2,1,0,2,248.86,2,0,0.7801,2,1252
BEN_00630,2,4,3,1,0,0,258.9,0,64,0.6912,3,57
BEN_00631,4,0,1,2,0,4,1359.07,1,15,0.4372,4,1487
BEN_00632,5,4,3,1,0,4,244.99,4,22,0.3632,2,1237
BEN_00633,3,3,0,4,0,4,1278.82,2,28,0.3988,5,444
BEN_00634,4,1,1,2,0,3,1331.88,1,79,0.4247,3,1285
BEN_00635,3,0,0,0,0,0,1389.7,3,77,0.8212,1,169
BEN_00636,4,4,0,3,0,4,1209.42,0,84,0.1953,5,977
BEN_00637,4,0,2,1,0,0,275.21,0,9,0.6221,2,834
BEN_00638,3,10,1,3,0,1,1394.49,0,20,0.4642,6,1155
BEN_00639,5,6,0,1,0,2,1246.72,0,79,0.233,4,1205
BEN_00640,2,11,3,1,0,1,276.35,1,68,0.6008,3,429
BEN_00641,2,7,0,1,1,1,1326.96,1,3,0.4931,3,842
BEN_00642,3,2,0,3,0,0,1325.94,1,30,0.7024,4,243
BEN_00643,2,5,0,0,1,1,1330.0,0,43,0.5603,2,223
BEN_00644,4,9,4,1,0,3,1361.06,0,0,0.3953,3,624
BEN_00645,2,2,4,0,0,1,1165.19,2,31,0.8937,6,631
BEN_00646,4,3,2,1,1,3,280.74,0,18,0.1655,2,525
BEN_00647,4,1,1,0,0,0,1152.23,2,18,0.4159,1,1242
BEN_00648,5,11,0,1,0,3,1240.72,1,63,0.1523,3,626
BEN_00649,3,12,2,0,0,1,274.55,1,52,0.5854,6,1308
BEN_00650,3,9,2,1,0,0,242.84,0,0,0.3875,3,449
BEN_00651,4,12,4,2,1,4,1165.29,0,62,0.5095,4,417
BEN_00652,4,2,3,1,0,0,243.9,1,46,0.6982,3,813
BEN_00653,1,4,0,3,0,4,1189.65,1,62,0.8694,7,754
BEN_00654,4,7,2,2,0,1,254.58,3,32,0.1967,3,200
BEN_00655,3,11,4,3,0,1,1218.28,1,83,0.497,6,473
BEN_00656,4,0,3,4,0,1,277.62,1,63,0.5848,6,137
BEN_00657,1,3,2,1,0,3,288.01,1,75,0.9056,4,718
BEN_00658,1,1,2,2,0,2,295.89,1,67,1.0,3,1369
BEN_00659,4,10,2,1,1,4,268.26,0,48,0.5185,2,85
BEN_00660,3,13,0,2,1,4,1252.16,1,24,0.4311,3,809
BEN_00661,5,11,1,0,0,1,1147.48,1,9,0.2808,2,971
BEN_00662,4,5,0,2,0,4,1143.43,1,57,0.3221,3,40
BEN_00663,5,10,2,1,0,1,254.14,0,3,0.2388,2,594
BEN_00664,5,5,1,2,0,4,1360.12,1,65,0.0949,5,1062
BEN_00665,4,6,1,2,0,0,1261.93,1,14,0.1776,4,855
BEN_00666,4,3,0,2,0,1,1398.16,1,51,0.2713,4,1342
BEN_00667,3,4,3,1,0,1,293.79,0,70,0.5685,3,1418
BEN_00668,3,1,2,1,0,0,298.14,3,69,0.7331,5,436
BEN_00669,3,2,0,2,1,3,1333.84,1,19,0.5645,4,1321
BEN_00670,4,6,0,2,0,1,1171.59,1,56,0.3086,4,1429
BEN_00671,4,6,4,2,1,4,1362.79,1,8,0.3645,3,1146
BEN_00672,2,6,1,2,0,4,1132.01,2,86,0.5986,4,642
BEN_00673,4,2,2,2,0,2,281.61,1,65,0.5028,3,1224
BEN_00674,3,0,0,0,1,1,1293.85,0,29,0.5795,3,1013
BEN_00675,1,3,4,5,0,4,1369.44,3,78,0.8223,8,149
BEN_00676,4,11,1,2,0,4,1252.31,1,0,0.3208,5,63
BEN_00677,3,0,3,3,0,0,293.08,0,18,0.618,7,121
BEN_00678,3,0,0,1,0,4,1230.53,1,78,0.6313,2,1289
BEN_00679,5,1,1,2,1,0,1240.15,0,86,0.3733,3,59
BEN_00680,5,10,0,2,0,1,1384.01,0,87,0.2472,6,1194
BEN_00681,2,4,4,1,1,1,1379.19,2,14,0.7427,4,997
BEN_00682,1,2,2,3,0,4,268.61,0,4,0.873,4,519
BEN_00683,2,0,1,0,1,0,1184.32,2,9,0.7672,2,1019
BEN_00684,1,0,2,1,0,0,243.97,0,55,0.8197,2,759
BEN_00685,3,0,1,1,0,1,1196.34,0,4,0.6097,4,1062
BEN_00686,4,13,2,1,0,1,293.49,2,85,0.3956,2,1107
BEN_00687,1,7,4,1,0,3,1240.08,1,21,0.6938,4,58
BEN_00688,3,9,3,2,1,0,245.77,1,9,0.5071,3,1434
BEN_00689,3,8,1,2,1,0,1293.47,0,77,0.4618,4,1400
BEN_00690,3,10,1,2,0,4,1207.18,4,82,0.4354,4,1198
BEN_00691,4,5,1,2,0,4,1302.07,1,47,0.2944,5,132
BEN_00692,4,2,0,0,0,0,1150.33,0,56,0.5001,2,1138
BEN_00693,2,2,1,3,1,1,1256.11,1,10,0.8055,8,810
BEN_00694,3,10,2,5,0,0,277.1,1,28,0.3859,7,1145
BEN_00695,5,4,1,0,0,0,1170.08,1,75,0.2044,3,1137
BEN_00696,3,10,0,2,0,3,1344.32,2,82,0.475,5,446
BEN_00697,5,5,1,1,0,4,1337.53,0,56,0.2246,3,620
BEN_00698,5,8,0,3,0,1,1254.45,1,14,0.0763,5,136
BEN_00699,3,0,2,0,0,3,249.71,2,65,0.748,1,421
BEN_00700,4,1,0,4,0,0,1131.28,1,53,0.7678,6,271
BEN_00701,4,2,0,2,1,3,1375.57,0,72,0.5268,5,843
BEN_00702,1,9,2,1,0,0,289.33,1,49,0.8288,3,223
BEN_00703,3,9,1,3,1,4,1237.52,1,52,0.4701,5,489
BEN_00704,3,7,3,0,0,1,251.35,1,46,0.5885,2,755
BEN_00705,5,1,1,0,0,1,1203.0,0,33,0.4727,3,973
BEN_00706,4,5,3,0,0,1,245.3,0,6,0.3248,1,1478
BEN_00707,2,2,1,2,0,0,1293.54,0,1,0.8176,4,772
BEN_00708,3,3,0,2,1,0,1375.64,0,69,0.4893,3,35
BEN_00709,5,12,0,2,1,1,1127.14,3,16,0.1612,5,757
BEN_00710,4,2,1,1,0,2,1252.91,1,68,0.3899,3,370
BEN_00711,4,6,0,2,0,2,1267.41,3,32,0.3792,4,512
BEN_00712,5,1,0,2,0,1,1311.31,1,44,0.2523,4,601
BEN_00713,4,8,3,0,1,2,277.56,0,26,0.3929,1,1432
BEN_00714,3,5,0,3,0,1,1170.73,1,69,0.4626,4,380
BEN_00715,2,5,0,0,0,0,1188.44,0,31,0.8036,2,1211
BEN_00716,5,4,4,2,1,0,1125.7,0,89,0.2556,6,807
BEN_00717,3,12,3,1,0,1,292.76,1,82,0.4562,2,178
BEN_00718,4,9,2,1,0,3,290.9,2,70,0.2994,3,195
BEN_00719,3,1,0,2,0,0,1244.39,2,76,0.5939,5,463
BEN_00720,5,5,3,1,0,4,269.31,0,55,0.0978,4,949
BEN_00721,2,1,1,2,0,0,1288.53,0,71,0.7046,5,420
BEN_00722,5,0,2,2,0,0,246.94,0,86,0.367,4,104
BEN_00723,2,9,1,2,0,1,1211.88,1,19,0.4821,4,418
BEN_00724,3,4,0,3,0,1,1301.8,3,74,0.4444,4,850
BEN_00725,4,2,0,0,0,0,1375.42,0,59,0.5518,1,940
BEN_00726,2,6,4,2,1,1,1254.16,1,49,0.6399,4,354
BEN_00727,4,0,1,1,0,0,1399.51,1,15,0.6365,3,1211
BEN_00728,3,1,2,4,1,4,266.29,1,62,0.7123,6,288
BEN_00729,4,4,0,2,0,1,1293.34,1,79,0.5,4,1381
BEN_00730,2,5,2,3,0,3,242.58,1,87,0.8198,4,167
BEN_00731,3,6,4,1,0,1,1164.29,0,18,0.6542,4,187
BEN_00732,4,6,2,4,0,2,295.79,0,23,0.1906,6,1136
BEN_00733,5,10,0,3,0,1,1325.18,3,82,0.0485,6,205
BEN_00734,4,4,2,1,0,4,247.13,3,17,0.3194,2,404
BEN_00735,2,2,0,0,0,4,1128.34,2,17,1.0,1,853
BEN_00736,5,11,3,2,0,3,246.5,1,20,0.0228,3,1029
BEN_00737,3,0,1,1,0,0,1252.21,3,28,0.8774,2,288
BEN_00738,2,5,0,0,1,2,1179.21,2,50,0.6704,1,1301
BEN_00739,2,2,0,1,0,0,1361.83,0,57,0.8925,2,706
BEN_00740,4,13,0,1,1,0,1168.89,0,61,0.3817,2,952
BEN_00741,2,11,4,2,1,1,1349.52,0,35,0.8303,3,147
BEN_00742,2,0,0,3,0,2,1389.33,2,19,0.8153,4,1028
BEN_00743,2,1,0,3,0,0,1182.38,0,71,0.8084,5,256
BEN_00744,5,13,0,1,0,1,1270.5,0,54,0.2092,4,1434
BEN_00745,3,1,2,0,0,3,251.35,2,64,0.5797,4,1027
BEN_00746,5,4,2,3,0,1,297.8,0,1,0.0318,6,815
BEN_00747,3,4,0,2,0,2,1199.12,1,75,0.4277,6,965
BEN_00748,2,0,2,1,0,0,253.73,1,54,0.8306,4,282
BEN_00749,2,6,1,2,1,4,1195.9,0,78,0.6962,4,1176
