region_encoded,day_of_week,day_of_month,is_payday_week,agent_count_in_region,active_beneficiaries_in_region,avg_historical_daily_demand,seasonal_index,recent_7d_avg_demand,pending_voucher_value_in_region,daily_demand_nad
12,6,13,0,10,501,7450.03,1.097,8567.38,12589.94,7286.77
12,1,22,0,5,519,11154.73,1.0072,11329.27,19770.13,5960.19
5,0,9,0,7,518,10323.47,1.0781,11885.37,21962.31,14397.27
9,2,17,0,4,514,5617.23,0.8929,6620.28,19030.98,4450.74
8,6,11,0,7,484,16047.71,1.0707,13341.24,23682.17,9260.78
4,1,5,1,9,481,10318.8,1.0737,9447.38,17228.73,12613.81
12,5,29,0,10,507,18868.44,0.9362,22075.41,30614.46,16264.12
0,5,19,0,6,503,5830.54,0.9147,5098.81,12384.57,3056.04
7,4,19,0,6,488,9583.63,0.9578,8787.82,35735.17,2222.34
12,5,16,0,11,532,8154.32,0.915,9319.27,6771.68,4689.63
8,4,18,0,9,500,7129.09,0.9095,8204.19,18126.29,9437.64
3,5,14,0,4,500,12915.17,1.115,14759.63,14966.06,11505.19
1,0,26,0,6,495,11322.29,0.8033,11969.0,12406.89,4638.25
2,1,28,0,8,503,11853.03,0.9735,13139.81,25946.98,4159.04
0,5,14,0,4,468,10247.31,1.0748,9113.65,5000.0,4630.42
4,1,30,0,9,494,2620.94,0.9533,2188.26,10766.29,4629.16
12,6,8,0,10,508,14893.33,1.0974,15705.84,17287.45,14791.26
9,3,26,0,7,487,6538.55,0.8849,5930.73,200475.45,1973.6
0,4,19,0,7,494,7325.21,0.9474,8733.1,48324.83,1049.58
6,0,14,0,10,476,12083.0,1.0265,12977.07,6612.24,11615.65
5,4,27,0,6,501,2683.29,0.9481,3095.87,26699.14,5772.57
1,4,18,0,6,496,9946.73,0.91,10257.48,25762.09,4388.9
2,2,5,1,9,503,10516.03,1.0686,11722.67,35642.82,15913.21
5,6,7,0,9,456,18681.65,1.1024,15996.54,12131.67,9676.03
0,6,16,0,13,498,11280.22,0.9696,10763.68,26557.28,8090.81
3,0,12,0,7,480,4988.92,1.1877,5697.05,32983.99,3508.7
5,0,9,0,4,510,34733.57,1.1079,36308.01,22712.3,16665.37
0,6,28,0,4,486,10335.7,0.9927,8562.34,17406.14,500.0
8,1,5,1,7,465,7587.55,1.0574,8480.67,5000.0,10076.32
3,1,2,1,11,503,15332.85,1.0623,13063.4,41385.64,24962.4
9,6,23,0,4,508,7570.6,0.9222,8300.92,5000.0,9344.71
0,2,8,0,7,461,6141.75,1.0921,4948.12,27959.43,6265.74
6,6,7,0,6,532,9513.45,1.041,8752.78,19541.93,12880.2
1,1,1,1,10,496,8765.31,1.0502,9045.17,10645.18,17907.62
0,2,19,0,10,463,7730.9,0.9159,7869.18,27769.02,4291.81
4,3,7,0,7,501,8411.95,1.0212,6974.79,31511.7,6226.72
6,0,17,0,10,507,11400.04,0.9338,10178.14,37243.39,7072.25
0,1,29,0,2,464,12222.66,1.0243,13921.55,50819.37,9407.44
3,6,27,0,5,512,10536.09,0.9134,10980.61,61709.09,1621.75
10,4,14,0,6,524,8697.13,1.0153,8027.82,11524.9,9208.37
6,0,8,0,9,530,8185.82,1.1094,9159.0,20838.09,3162.56
6,6,3,1,8,527,9491.16,1.1035,8615.69,19701.86,19602.69
2,0,4,1,4,477,8383.01,1.1677,9691.51,25292.26,10885.33
2,0,21,0,12,510,10048.82,0.8852,10419.16,17409.64,5156.68
0,1,4,1,9,479,4115.09,1.1221,4469.52,25202.04,4964.57
7,6,13,0,6,487,10946.72,1.0116,11715.83,67052.0,3339.38
4,3,25,0,8,545,3152.68,0.9706,3175.55,18187.99,581.3
3,6,26,0,5,498,15146.93,0.9473,15429.91,41298.68,6475.21
0,6,29,0,6,510,7659.31,0.9361,7500.51,10583.12,13410.01
7,3,25,0,7,494,5697.28,0.8661,5175.6,59283.31,3836.52
0,3,10,0,7,496,4634.55,1.091,4125.62,18594.34,8711.79
0,4,8,0,3,506,12343.92,1.208,10719.73,29776.65,8602.68
1,4,18,0,8,487,9179.09,0.9618,8401.13,32954.4,9305.61
4,0,8,0,10,483,5993.36,1.0585,6695.77,34348.81,10156.7
3,1,16,0,6,492,17013.7,1.0373,18487.4,8573.19,12536.55
8,1,15,0,12,450,16809.72,0.8773,20135.2,53577.54,12902.75
2,2,16,0,8,482,5898.67,0.9185,6046.31,26164.21,2327.03
12,2,3,1,5,495,7024.07,0.9674,5826.23,27354.05,9957.39
10,4,21,0,10,484,13026.75,0.9006,11325.67,21871.16,10312.14
0,3,27,0,7,470,7618.68,0.8351,6275.71,8160.77,5110.82
13,6,11,0,7,469,3643.14,1.0674,4198.94,12335.94,2018.62
1,5,13,0,5,505,3470.65,0.9243,3863.56,26576.12,500.0
12,4,2,1,5,514,11932.23,1.0428,9813.48,15722.44,18044.78
3,1,8,0,10,524,6276.25,1.0783,5193.45,8370.11,2842.9
5,1,19,0,8,500,18441.22,0.8724,18961.98,5000.0,10636.68
6,4,27,0,9,497,23129.65,0.9515,24199.78,55710.2,14155.23
1,4,4,1,3,442,5981.2,1.0234,5183.55,10032.74,10523.35
10,1,19,0,8,474,13717.99,0.9131,13893.35,184533.31,5087.07
1,3,12,0,6,481,5450.88,1.0607,5838.4,31939.74,500.0
10,6,18,0,12,516,7635.56,0.8786,8515.2,22746.33,5204.83
12,0,18,0,7,513,7828.65,0.9297,8263.68,12770.58,10119.51
0,3,18,0,10,494,7100.32,0.9186,8018.48,23443.74,750.58
1,1,15,0,11,499,13386.15,0.9945,15260.26,19954.75,9244.3
2,1,19,0,4,537,16238.47,0.8696,15398.31,43469.81,9735.52
0,1,30,0,10,509,14397.07,1.0044,16774.54,18528.42,8418.96
13,2,10,0,8,520,3247.64,1.0444,3126.21,22628.17,4017.48
10,2,30,0,11,547,6543.77,1.0114,7464.02,14514.64,8806.88
2,5,20,0,15,504,8247.3,0.9007,7248.82,15764.98,2864.21
5,1,6,0,12,511,11066.02,1.0403,12140.17,26310.48,13369.42
10,2,18,0,6,464,3700.24,0.9254,3247.58,56700.16,500.0
3,0,18,0,6,478,5500.38,1.0117,4514.1,7665.66,6557.1
2,1,25,0,7,487,4951.86,0.9364,5498.32,11203.73,13396.93
11,0,5,1,8,452,8404.47,0.9958,9319.85,10563.76,16656.35
0,1,7,0,5,544,9807.95,1.1269,9229.5,23971.12,4845.9
0,2,19,0,6,513,13174.76,1.0844,12335.91,30161.88,6245.0
12,6,29,0,8,481,10270.24,1.0166,9461.27,11035.5,3767.65
1,2,8,0,6,521,5609.19,1.1188,6429.01,19956.1,2439.39
1,6,17,0,6,470,13095.73,1.0449,12214.68,51509.24,6100.99
4,3,25,0,9,523,14104.21,0.8952,11519.04,6373.13,5804.83
6,4,29,0,7,501,14822.91,0.9042,13973.98,34813.68,8098.44
10,3,19,0,7,502,8277.19,0.9251,7535.33,18209.89,3920.36
4,1,28,0,8,489,10371.38,1.0071,10156.07,13876.04,15342.8
8,0,8,0,6,493,9200.34,1.1029,8648.66,87352.91,7421.34
1,5,12,0,7,494,9464.96,1.1216,8442.86,13326.52,10215.74
0,3,5,1,18,499,17186.07,1.0852,19140.38,50695.52,25483.27
5,2,6,0,7,552,4525.33,1.0527,4487.72,28872.57,4959.94
3,3,11,0,10,519,10057.26,1.0164,10502.36,11880.27,5521.38
0,3,9,0,11,481,8345.11,1.1401,6888.85,80594.91,5542.68
5,4,24,0,6,498,21702.66,0.9012,23057.13,21685.0,15021.6
0,2,14,0,3,486,9451.19,0.9373,9463.33,12458.61,7691.92
0,6,23,0,6,486,4938.94,0.8812,5867.21,15525.73,500.0
0,3,8,0,7,483,9725.65,1.0906,8856.79,30683.09,8097.04
0,2,2,1,6,457,11541.69,1.0147,10121.68,31155.81,12059.52
10,1,4,1,9,485,11083.62,1.0825,10228.72,22075.43,18043.34
2,2,4,1,8,464,39971.57,0.9812,45215.54,36179.37,50556.16
2,1,4,1,15,461,5698.82,1.0346,5729.85,8198.56,12789.61
12,1,6,0,8,520,13786.33,1.0797,13089.58,46598.12,12775.87
4,5,24,0,14,517,9655.25,0.8305,7852.29,25024.92,2343.21
8,1,6,0,5,448,7246.27,1.0577,7318.32,5000.0,6023.34
4,5,7,0,6,505,12682.97,1.1342,13326.4,9011.81,500.0
3,4,23,0,8,512,9056.81,0.9815,8946.31,27557.39,1903.99
6,0,10,0,7,528,5980.3,0.9825,5808.51,62367.17,918.69
6,3,28,0,11,485,8785.09,0.9353,9199.6,13788.48,13326.6
10,0,15,0,12,486,6344.55,1.0901,6383.74,17039.16,4807.3
6,4,29,0,10,497,3941.43,0.9103,3422.94,46389.24,2421.12
0,4,9,0,3,471,3424.4,1.1865,4004.45,39064.44,3116.46
6,2,3,1,4,542,10910.37,1.058,10028.83,9331.7,24788.21
3,6,10,0,10,495,15327.29,1.1007,16922.85,9960.06,11303.05
2,5,4,1,5,493,15411.43,1.1759,15268.03,13331.91,21999.41
0,1,15,0,5,506,9111.01,1.0506,9862.71,39759.46,3786.03
4,0,7,0,11,549,31661.84,1.1442,37598.15,26753.22,17808.59
12,4,15,0,16,529,12546.67,1.0921,12990.15,35744.69,7902.06
2,1,10,0,6,473,9049.45,1.0863,10278.28,60288.18,6157.08
0,4,26,0,8,474,8830.29,0.9785,7425.17,95312.78,6171.79
0,6,6,0,12,436,2978.07,1.1428,3507.69,8076.3,4878.92
13,3,15,0,10,498,6421.97,1.0694,5940.0,204365.8,1807.47
10,3,23,0,5,533,5467.39,0.8648,5668.75,34217.67,500.0
3,0,8,0,7,500,15253.04,1.0944,14070.67,36383.16,1178.7
3,1,8,0,8,512,8081.23,1.0282,7545.37,17423.05,7719.25
12,6,14,0,9,461,5010.51,1.0099,4647.54,8457.13,4802.39
3,0,8,0,7,505,8117.87,1.1133,8009.85,32536.97,8442.94
3,4,17,0,9,491,2866.28,0.9862,3167.34,14452.66,2678.12
3,0,3,1,6,496,11509.85,1.0004,12181.91,20275.99,12821.47
6,2,7,0,9,508,16692.59,1.0069,19011.67,5000.0,7805.95
6,3,9,0,8,493,15566.13,1.2101,12847.22,16700.82,13940.28
0,0,12,0,6,512,6343.95,1.0366,6620.69,48403.58,8086.64
1,6,10,0,10,502,4414.26,1.1262,4931.63,21705.05,500.0
10,2,2,1,14,489,7891.82,0.9649,7566.46,126189.11,12745.06
10,3,8,0,11,466,12558.22,1.0986,12895.1,14084.26,9401.37
5,0,24,0,10,489,7123.34,0.9382,7658.68,39379.67,6511.7
0,2,22,0,6,532,9118.8,0.898,9748.4,68187.34,5361.89
3,1,28,0,8,493,3969.33,0.8946,3569.96,5457.03,1448.24
2,5,27,0,5,479,9347.74,0.8679,7904.57,67792.99,4951.31
5,5,7,0,8,465,6773.1,1.1617,7816.06,13584.97,13566.81
0,5,2,1,5,502,6839.55,1.0287,8058.08,27746.15,16806.69
9,5,14,0,5,495,6302.75,1.0707,5284.49,120722.83,1425.12
3,1,12,0,9,495,4353.98,0.9894,5182.46,69906.42,3985.98
8,3,1,1,7,495,9412.62,1.0346,11155.41,11756.49,18580.35
6,0,5,1,2,507,4732.45,1.1327,5597.07,57530.78,7848.61
11,2,27,0,6,523,6028.21,1.0699,5100.58,6799.91,500.0
12,6,25,0,10,491,6488.44,0.8851,5602.02,26459.0,3343.26
12,2,16,0,5,525,11305.32,1.0043,10878.49,17171.34,2629.98
6,0,27,0,8,529,17921.12,0.912,15871.34,9221.3,8100.35
0,1,16,0,9,484,4508.88,1.0932,4131.31,16812.2,1305.41
1,0,25,0,7,521,6095.4,0.9366,5207.77,23394.49,1688.94
12,6,17,0,13,512,14739.28,0.9691,16137.45,36939.18,9573.64
0,3,1,1,6,461,10751.89,1.0637,8808.33,10919.5,17321.19
3,2,7,0,12,466,5902.17,1.0683,4963.39,34585.77,2473.99
6,3,18,0,4,486,7749.22,1.0119,7767.58,14313.11,10627.1
8,0,5,1,3,448,13503.72,1.0549,11938.27,5000.0,18660.06
13,3,20,0,6,490,7153.99,0.9537,6642.99,5686.72,1847.48
13,3,3,1,5,481,5039.61,1.0693,5690.2,10658.89,8297.2
0,2,12,0,5,497,6651.82,1.0384,6452.71,37483.11,5123.89
1,4,18,0,6,491,6070.7,0.8754,7132.57,33966.68,10065.6
7,1,23,0,7,476,4834.42,0.9031,4278.01,8695.21,3295.65
0,0,28,0,6,512,3614.85,0.9663,3501.74,17941.07,9922.4
7,3,21,0,8,476,7985.21,0.8396,7821.64,39306.58,6244.5
3,5,17,0,8,499,7622.3,0.9477,7704.39,5000.0,3266.43
5,4,23,0,9,520,7763.09,0.8853,8304.29,5575.22,3376.55
7,3,4,1,5,482,12180.53,1.1166,11410.58,35787.86,14537.56
4,5,29,0,10,512,16306.02,0.949,16621.12,20764.73,9342.08
9,3,20,0,9,498,17047.07,0.9378,14664.5,6640.98,7638.33
5,6,7,0,9,518,12224.46,1.1569,13217.57,19592.7,2879.99
13,6,24,0,9,488,7994.54,0.8493,7251.33,18510.61,500.0
0,2,16,0,5,473,3609.23,1.0484,3798.39,11268.14,1174.48
2,3,30,0,7,483,4780.04,1.0386,4506.86,11980.29,10017.2
2,6,11,0,5,518,7468.26,1.0452,6986.81,24081.43,4519.93
8,2,14,0,11,503,7748.01,1.0465,6683.14,25342.19,5875.5
6,1,5,1,4,483,10022.05,1.0397,8695.6,22070.32,12383.71
9,5,8,0,11,508,15201.61,1.1065,17535.33,28992.94,10756.16
0,2,6,0,13,542,9514.98,1.1049,10202.02,12658.17,6792.91
4,1,22,0,4,504,4162.55,0.9332,4063.17,13136.99,1239.91
5,6,3,1,4,504,8251.78,1.0958,9578.74,9221.08,9472.49
12,2,6,0,7,525,13518.58,1.0791,14174.85,7962.76,11560.31
4,0,27,0,9,473,5663.33,0.9325,5240.11,17687.0,500.0
4,3,16,0,8,455,3967.94,1.0668,3554.19,5000.0,5148.36
12,5,10,0,10,489,9399.24,1.0469,9825.42,25991.86,6239.45
2,5,18,0,6,516,16678.26,0.9054,18810.0,42437.53,3358.02
9,2,21,0,7,512,9902.73,0.9338,8467.93,12882.14,10334.72
0,5,7,0,7,484,12257.49,1.0869,11977.7,37677.44,11339.16
13,6,5,1,8,478,11783.51,1.1078,13950.11,13435.55,19039.2
10,6,19,0,10,566,10766.73,0.8312,10088.4,80991.58,4943.12
6,0,4,1,9,470,13992.96,1.1798,16179.56,72517.36,18953.36
12,5,23,0,7,468,8646.28,0.8909,9470.49,6367.42,500.0
1,4,18,0,3,484,6363.07,0.9252,5908.62,9289.31,2383.76
5,6,11,0,6,481,6410.77,1.0454,5720.47,8250.99,10845.68
1,2,27,0,12,502,6626.01,0.9585,6842.36,5000.0,10205.44
5,1,28,0,5,492,17950.62,0.9946,17374.74,21561.76,11841.87
7,1,17,0,8,510,6420.09,0.9625,6131.84,27930.32,1013.56
10,6,21,0,14,505,10211.75,0.8439,10392.91,14155.02,1678.07
3,2,20,0,9,475,8053.47,0.9177,7459.19,36698.36,8201.97
5,4,25,0,10,481,6290.57,0.8708,6941.17,26378.6,900.38
0,4,18,0,12,487,7048.57,0.9173,5763.68,22206.97,3152.65
1,4,16,0,8,520,7474.3,0.9425,6837.23,14085.98,4492.61
6,5,21,0,11,479,10715.5,0.8794,12380.54,23793.8,5609.32
8,0,24,0,8,503,5973.67,0.8525,6933.85,8542.7,4105.36
4,4,25,0,3,474,12473.83,0.8967,13422.57,35895.92,3310.58
8,1,22,0,7,507,3272.51,0.924,2788.57,103739.41,4571.15
0,0,28,0,7,495,4313.45,1.0185,4001.35,35698.18,5044.29
3,0,23,0,10,529,3702.89,0.9199,3864.62,22588.27,6335.73
1,5,30,0,7,522,9167.27,1.0777,8636.84,8064.15,4873.96
4,5,18,0,6,489,5434.31,0.9263,4462.27,16541.45,9890.77
4,2,21,0,8,476,10742.88,0.9324,12180.22,8244.85,572.42
11,3,1,1,3,504,2723.11,0.9681,2361.73,65865.1,8278.28
2,6,23,0,10,474,14376.61,0.8825,16865.88,25446.52,11742.43
3,3,29,0,8,493,7245.17,1.0634,7080.44,103473.19,6081.15
13,5,12,0,8,488,8342.79,0.9903,9393.66,10150.37,516.85
12,6,4,1,7,485,5965.83,1.1079,7063.17,7255.38,8643.99
8,0,16,0,12,536,12657.47,1.0388,12895.95,8893.81,8360.08
0,5,28,0,8,513,2749.13,0.929,2558.46,33764.13,500.0
0,6,18,0,8,487,6113.24,0.9779,4981.26,32877.02,3882.37
6,6,4,1,6,495,13463.56,1.135,13536.47,57931.23,20155.28
8,4,24,0,12,491,11557.72,0.8756,13207.46,18933.54,13087.42
8,3,14,0,11,507,15190.86,1.0032,13313.93,47380.46,11918.05
5,6,12,0,12,503,16906.55,1.1031,18562.86,70531.12,7576.19
13,1,15,0,10,488,5394.95,1.0188,4751.62,26524.39,7445.43
3,4,8,0,7,567,8937.83,1.2042,10699.57,83394.79,13067.6
3,2,10,0,4,471,8323.72,1.0463,7882.18,15127.5,6307.54
3,3,2,1,8,529,3031.22,1.0773,3295.87,19433.29,500.0
4,5,2,1,11,491,12177.52,0.9979,11022.99,26208.33,18513.3
13,2,11,0,6,500,12536.6,1.1161,12863.64,17342.6,14874.23
4,4,29,0,10,496,7309.0,1.01,8606.87,19400.25,4721.76
3,6,12,0,11,487,6916.37,1.1293,5985.72,162254.4,8537.85
6,3,29,0,9,506,5908.15,1.0133,6069.21,7303.98,2187.78
13,0,4,1,4,490,12676.2,1.0383,13675.71,42712.75,16823.05
12,3,15,0,7,494,8405.26,0.9699,9572.84,15867.99,2116.88
12,2,12,0,9,488,6015.7,0.9542,6736.16,32791.92,2952.87
13,4,22,0,3,530,5028.99,0.9178,5821.72,6259.95,1005.98
11,5,22,0,9,511,4566.66,0.8918,4685.12,32894.46,11531.75
7,0,3,1,6,484,12633.34,1.0543,13155.99,30965.0,11358.47
12,0,14,0,4,486,7789.46,1.0704,9018.81,32148.72,5864.68
8,3,15,0,10,484,10770.73,0.9762,12110.49,18460.82,9028.41
8,1,21,0,7,548,10450.36,0.9476,12415.98,20900.52,7489.65
0,2,7,0,10,525,5294.24,1.1516,5260.62,34023.76,3548.92
7,5,21,0,4,497,5841.93,0.8201,5871.09,11898.85,4884.03
0,4,12,0,15,519,3020.38,1.0427,2666.26,9069.23,1298.77
3,6,2,1,7,497,7244.43,1.1122,6565.42,19754.68,10769.94
1,2,7,0,12,514,8362.34,1.1768,8076.76,131982.25,11083.13
1,4,19,0,5,527,13133.06,0.9061,15026.92,52987.99,8356.46
5,3,3,1,6,524,9661.17,1.0176,10302.65,38696.17,14616.26
2,5,9,0,8,463,13307.96,1.1392,15422.3,64774.58,8744.49
7,5,14,0,11,474,13402.03,1.0316,14607.98,29904.86,4570.55
8,1,23,0,3,472,10721.7,0.9586,12802.46,21848.68,11871.74
6,2,21,0,7,504,8161.75,0.9118,7305.92,6173.52,3381.12
0,4,28,0,11,475,11384.45,0.9682,10994.57,146153.56,4899.68
1,1,8,0,19,512,6268.86,1.1011,5757.33,17610.41,8111.79
0,3,4,1,8,473,8219.4,1.104,7126.76,61454.8,12510.36
7,3,7,0,13,513,14392.45,1.1247,11815.43,7441.53,5654.54
2,4,8,0,8,502,7707.45,1.0192,7148.29,52266.51,4573.51
0,6,27,0,4,548,9283.59,0.9466,10313.99,24143.99,11337.9
10,3,17,0,9,479,4388.59,0.9548,4544.81,31320.65,5663.17
3,1,25,0,7,507,3194.8,0.8887,3130.9,11205.83,5142.07
4,0,14,0,7,496,2990.18,0.9545,2569.42,20341.68,7654.44
0,3,13,0,12,526,5398.39,0.9872,4978.2,22057.69,9392.4
2,0,4,1,2,504,6710.91,1.0841,7212.75,34956.62,10065.18
1,1,8,0,9,516,13100.42,1.1669,12682.89,33780.17,9737.44
13,4,30,0,8,502,7257.15,0.9663,7336.45,64081.02,4399.54
2,6,5,1,7,503,16267.01,1.1314,14813.89,9711.6,21545.65
5,0,19,0,7,497,7418.13,0.9265,8321.4,32905.83,4498.79
6,1,3,1,3,522,8912.49,1.0659,7502.35,7720.22,14431.13
0,4,11,0,9,485,6983.4,1.0846,5877.08,21312.14,4145.23
2,3,18,0,8,478,10404.7,0.9149,11885.51,53071.44,5135.55
4,0,24,0,6,503,12234.37,0.9865,11090.23,5000.0,13293.47
8,0,19,0,6,498,5465.62,0.9818,4824.76,56725.9,8879.95
3,6,21,0,9,517,9922.38,0.9127,8502.51,5000.0,11289.99
11,2,7,0,7,480,7651.92,1.0623,7515.72,26404.17,9423.66
3,0,8,0,8,488,7680.3,1.1506,6852.18,70562.59,6212.64
10,1,11,0,7,517,5749.89,1.0469,5837.47,29842.47,5709.07
5,2,2,1,7,508,7242.88,1.0162,5839.98,69628.95,11689.11
0,2,25,0,6,460,6654.46,0.8951,7902.66,9405.75,7525.67
0,6,17,0,11,522,5551.92,0.9364,6307.37,27851.36,6099.69
4,3,2,1,14,475,5013.12,1.0544,4552.91,57213.56,4590.64
10,3,18,0,7,511,6488.2,0.8707,7320.52,37166.49,6652.68
0,4,28,0,7,503,12349.82,0.9197,13428.16,43755.64,16265.06
4,6,20,0,5,501,6235.97,0.9437,6762.95,10672.86,3812.2
4,4,24,0,6,476,5453.67,0.9316,5254.9,7342.17,1056.67
3,6,1,1,13,491,5709.56,1.0324,6245.17,145888.03,9151.56
4,6,13,0,9,528,6435.14,1.0658,6290.88,11991.78,7376.0
11,2,19,0,6,535,8540.17,0.8422,9549.75,11868.61,10181.59
9,1,6,0,10,478,6850.12,1.1483,6222.42,43821.47,8945.74
0,0,11,0,8,521,10085.74,0.9753,10441.25,6953.38,8918.49
12,1,2,1,5,487,7484.22,0.9731,8101.04,14648.36,10072.96
6,3,9,0,6,520,2780.29,1.1414,3142.88,128355.68,9504.24
3,1,18,0,8,490,14187.47,0.8994,14170.33,17187.46,9853.84
5,0,20,0,9,487,4928.14,0.8899,4932.9,8915.47,7206.76
0,5,23,0,6,523,11454.7,0.8576,9741.64,14227.14,5484.25
12,0,10,0,7,477,5670.17,1.0606,6359.56,85719.32,7491.29
12,4,16,0,8,475,9010.1,1.0086,10760.7,14272.16,10812.28
7,5,27,0,7,501,4350.95,1.0275,4782.66,31801.47,4896.42
11,5,7,0,6,470,8945.41,1.0825,8311.14,9265.47,5416.16
10,2,28,0,6,488,4218.66,0.8458,3740.86,36265.04,3714.16
10,4,29,0,7,503,7919.16,1.0348,9177.91,26167.85,7196.99
5,0,30,0,12,517,13748.61,1.0136,13515.48,38795.05,13814.39
9,5,19,0,2,479,18311.06,0.9199,15838.22,18448.91,7856.92
10,3,5,1,9,553,13355.83,1.0189,13388.9,11665.48,20608.73
4,2,26,0,8,498,9689.66,0.9812,9684.68,43015.39,8366.82
2,5,11,0,4,465,7921.67,1.0616,8858.14,53074.58,5789.0
0,4,22,0,9,453,5489.37,0.8926,5796.08,34642.48,4989.41
13,2,6,0,9,546,6535.89,1.0713,5513.89,32500.32,3884.56
11,6,17,0,4,513,6639.3,1.0025,5399.1,55595.29,4851.65
9,6,11,0,3,498,7628.69,1.1093,8735.01,7149.61,7714.88
13,0,25,0,4,478,9444.63,0.9082,9376.78,8689.65,5865.4
2,2,27,0,10,513,8389.86,0.9313,7620.2,42111.86,6705.65
5,6,18,0,10,506,16255.76,0.9798,14061.91,42394.1,4481.39
5,3,27,0,9,500,6726.66,0.9889,6189.58,25092.53,9057.34
0,5,7,0,6,504,15911.93,1.1491,16375.17,58551.87,6728.8
0,3,9,0,5,504,16704.32,1.0578,16021.67,18411.86,11589.11
5,6,19,0,6,512,7326.78,0.9161,7603.79,15223.89,10764.99
1,5,1,1,8,511,7701.91,1.0307,7866.04,38894.97,11806.85
5,0,16,0,7,496,14561.59,1.0141,12036.8,5000.0,9429.79
9,0,3,1,9,496,5916.75,1.0624,5690.75,11656.47,10736.8
1,1,1,1,5,504,17335.61,1.0574,18192.04,55119.01,23817.53
0,6,3,1,7,500,4923.36,1.0149,5168.04,26967.63,10267.11
0,5,20,0,9,500,4923.48,0.9821,4773.87,29867.22,5283.76
0,2,6,0,6,501,10795.44,1.1118,12386.42,5000.0,8829.9
10,2,18,0,11,477,12345.23,0.9834,10870.01,31689.71,6768.38
2,5,1,1,8,479,5344.06,1.0434,4421.06,22163.91,7401.33
2,0,9,0,4,504,19133.11,1.1402,16405.02,82162.57,12248.06
13,3,22,0,3,503,15428.76,0.8854,14504.33,13097.72,9145.2
8,4,21,0,9,530,15956.36,0.9194,13764.37,24944.9,10442.68
5,4,14,0,8,491,4496.36,1.0258,5002.99,46819.0,500.0
8,5,30,0,6,499,6009.1,0.9894,6430.21,5000.0,5731.33
6,5,26,0,6,527,14782.79,0.9376,14779.06,42317.98,9766.79
0,1,21,0,7,489,5929.66,0.9053,5335.54,19342.85,6627.32
2,5,3,1,9,497,4243.79,1.0993,4286.07,13184.17,10380.55
10,3,28,0,4,508,8498.02,0.9694,7022.57,22463.66,5130.91
10,3,9,0,4,513,5779.66,1.0949,6106.58,88011.11,4610.2
6,1,8,0,8,497,7631.82,1.2058,9156.61,27065.4,7865.1
5,0,14,0,7,521,9908.32,1.1335,8423.94,96769.7,8710.87
9,5,12,0,6,468,10396.43,1.0296,11328.95,15184.44,8628.63
4,6,30,0,9,516,6272.6,1.0097,6999.23,64215.3,4739.74
10,2,18,0,5,498,9935.71,0.9698,10867.21,10792.39,3178.24
8,0,6,0,7,511,9971.17,1.0606,9579.74,29406.05,11810.93
12,6,22,0,7,494,2340.18,0.8908,2014.01,58318.04,1311.23
4,1,29,0,4,492,10239.87,0.9303,11589.95,10080.04,10984.32
2,1,29,0,6,507,4434.66,1.0294,4737.71,7997.35,500.0
0,6,29,0,7,486,14409.96,1.0547,11861.41,28540.63,11159.66
7,1,4,1,7,492,5922.74,1.0083,5685.85,11445.87,9669.22
3,4,5,1,8,480,9878.5,1.0964,10143.27,13754.69,10675.77
0,4,24,0,13,493,9937.77,0.9337,10192.08,24320.5,8231.7
13,0,28,0,4,532,9559.61,0.9236,8402.65,7502.47,2349.85
4,1,7,0,7,501,4288.51,1.0222,4820.45,10394.34,8976.55
5,5,16,0,5,506,6248.06,1.0234,7069.1,23554.13,4168.72
0,5,8,0,5,487,8724.15,1.0977,7670.42,17853.31,2727.86
4,4,23,0,6,475,5657.79,0.9361,4683.51,17821.59,6627.52
4,4,11,0,4,542,13815.8,1.1053,11244.93,23244.86,9573.43
8,0,25,0,8,528,8366.91,0.9465,7557.32,11012.78,5107.61
6,0,24,0,10,482,8955.82,1.0275,7708.03,11842.65,5403.58
1,3,27,0,5,513,8692.88,0.8745,8022.01,23863.84,3087.9
5,6,3,1,3,527,10562.47,1.1315,11632.18,17492.89,12091.16
4,6,1,1,5,524,19628.76,0.9898,16099.05,15612.66,29404.4
8,6,26,0,4,492,5617.85,0.8624,6214.67,101004.43,4297.44
2,1,18,0,6,463,9769.59,1.0387,11621.24,73819.92,10474.99
0,1,21,0,9,508,9134.24,0.9189,7891.83,21063.95,12332.53
2,6,17,0,9,482,12226.02,1.0098,13976.73,15076.09,10536.12
4,1,5,1,9,549,9253.3,1.1214,8032.33,23883.81,21677.82
2,4,21,0,10,501,13873.39,1.0527,16138.76,21945.33,5497.47
10,0,23,0,12,502,16068.54,0.9728,17924.76,31296.67,9362.94
0,3,2,1,9,483,7199.59,1.011,5900.84,5000.0,13536.53
12,0,9,0,9,509,7146.36,1.0937,7342.2,8909.75,6352.07
8,3,27,0,7,483,4387.77,1.0593,4957.73,22593.53,2256.91
4,3,8,0,9,522,12322.05,1.1001,13043.0,53837.74,11768.09
2,3,9,0,16,504,5606.12,1.1184,4942.76,28576.52,8778.8
4,1,13,0,9,512,5955.96,1.0668,5239.82,11932.62,4860.7
6,6,24,0,9,494,11761.53,0.9117,11136.66,54773.47,6775.49
10,2,10,0,16,459,6707.98,1.1304,6574.45,5437.82,7769.02
