user_id,tx_success_rate,avg_response_time_ms,support_ticket_count_30d,complaint_count_90d,notification_read_rate,feature_adoption_score,session_frequency,tx_volume_30d,failed_tx_count_30d,days_since_last_complaint,onboarding_complete,account_age_days,nps_score
USR_00300,0.8557,474.6,2,1,0.4763,0.5103,4,3242.29,2,300,1,736,19
USR_00301,0.9786,885.4,0,0,0.6817,0.8247,7,2130.73,1,89,0,606,47
USR_00302,0.8037,278.7,1,0,0.8678,0.6757,5,626.26,0,18,1,761,39
USR_00303,0.8823,669.0,1,0,0.973,0.3824,6,1838.44,0,42,1,760,35
USR_00304,0.9765,1603.9,0,1,0.4204,0.4955,9,3314.62,0,266,1,489,32
USR_00305,0.8567,224.7,0,1,0.6169,0.3743,8,8580.01,0,85,1,762,30
USR_00306,0.7657,1705.9,0,0,0.9427,0.5311,2,1362.67,1,197,0,507,43
USR_00307,0.7754,471.0,2,0,0.8709,0.1312,4,346.29,0,44,1,51,28
USR_00308,0.6922,712.3,0,0,0.8855,0.3181,6,6612.76,0,2,1,384,26
USR_00309,0.8472,975.3,1,2,0.3292,0.4886,12,2710.78,0,139,1,780,15
USR_00310,0.5406,361.9,1,2,0.671,0.1688,13,6082.54,0,100,1,228,11
USR_00311,0.8096,1288.8,0,1,0.9121,0.3469,10,470.01,0,216,1,183,37
USR_00312,0.7852,296.7,0,0,0.4494,0.0606,3,1665.64,0,238,1,811,44
USR_00313,0.8237,444.9,0,0,0.5485,0.6513,9,689.36,0,25,1,882,42
USR_00314,0.8835,871.8,0,0,0.7492,0.97,7,1462.93,0,226,1,732,60
USR_00315,0.828,442.2,0,1,0.3589,0.2406,6,1843.65,0,244,1,134,37
USR_00316,0.8478,1963.2,0,0,0.8555,0.4442,7,958.0,0,255,1,184,59
USR_00317,0.4085,521.0,0,0,0.3914,0.6689,5,5726.32,0,9,1,362,25
USR_00318,0.6743,334.6,2,0,0.5567,0.302,6,1445.11,0,40,1,384,37
USR_00319,0.9183,424.0,1,0,0.4063,0.5095,5,13072.84,1,182,1,373,28
USR_00320,0.6752,719.3,0,0,0.7886,0.1408,6,5992.34,0,351,1,513,44
USR_00321,0.9181,416.4,1,1,0.7968,0.4699,9,3330.37,1,2,0,294,23
USR_00322,0.6494,483.1,0,0,0.345,0.7672,4,2407.82,0,59,1,451,44
USR_00323,0.7039,1189.8,0,1,0.6787,0.2886,9,6634.47,3,351,1,620,25
USR_00324,0.9653,559.6,0,0,0.2844,0.0363,2,14999.96,0,263,1,585,44
USR_00325,0.7549,292.6,0,0,0.7279,0.4976,12,3314.31,1,225,1,365,43
USR_00326,0.9565,632.8,1,0,0.7893,0.4515,8,1534.56,0,345,1,998,36
USR_00327,0.9399,691.4,1,0,0.4687,0.5845,9,1466.11,0,87,1,341,52
USR_00328,0.8008,336.2,0,2,0.8307,0.7362,11,3616.14,0,193,1,920,25
USR_00329,0.7392,487.4,0,1,0.9169,0.9061,9,4520.24,0,280,1,733,29
USR_00330,0.5894,254.7,0,0,0.3253,0.398,14,810.97,0,265,1,803,37
USR_00331,0.8021,525.1,0,1,0.5739,0.2365,3,3984.83,3,135,1,134,22
USR_00332,0.7907,253.0,0,0,0.6888,0.4477,8,2985.15,0,188,1,592,27
USR_00333,0.9597,603.0,0,0,0.8456,0.9309,11,1893.46,0,190,1,653,57
USR_00334,0.9825,227.8,0,0,0.5466,0.7658,10,2351.1,0,270,1,581,51
USR_00335,0.7471,235.9,0,1,0.6843,0.2982,7,1064.31,0,15,1,977,35
USR_00336,0.6728,393.9,0,0,0.539,0.1846,9,892.09,1,239,1,439,38
USR_00337,0.8438,607.7,1,0,0.4439,0.2409,4,1193.16,0,232,1,408,31
USR_00338,0.7273,517.6,1,1,0.458,0.7367,7,1948.09,0,200,1,846,37
USR_00339,0.9581,661.9,1,0,0.4307,0.2275,8,614.7,0,203,1,204,46
USR_00340,0.9763,509.2,2,1,0.3379,0.291,10,2032.91,0,105,1,607,23
USR_00341,0.9873,557.5,0,0,0.5408,0.2904,4,3752.66,0,361,0,372,28
USR_00342,0.6836,542.7,1,0,0.3629,0.2048,11,1013.94,0,171,1,943,30
USR_00343,0.8892,597.3,1,0,0.4804,0.3496,6,33586.93,0,297,1,63,34
USR_00344,0.9181,710.0,0,0,0.5532,0.4529,9,3209.89,1,72,1,610,28
USR_00345,0.4451,370.0,0,0,0.4137,0.2197,13,9409.94,1,258,1,538,16
USR_00346,0.695,913.9,0,0,0.4754,0.5087,11,6101.54,0,320,0,475,50
USR_00347,0.7725,533.9,3,0,0.5892,0.6253,7,1702.12,0,164,0,250,35
USR_00348,0.9431,952.8,0,2,0.3375,0.1433,8,13992.29,0,165,1,755,12
USR_00349,0.724,302.2,1,0,0.2271,0.6437,3,3777.81,0,237,1,369,20
USR_00350,0.9704,281.9,0,0,0.7303,0.6151,5,14790.58,1,146,1,654,57
USR_00351,0.892,280.8,0,1,0.2976,0.4829,6,3983.79,1,151,1,562,49
USR_00352,0.8281,1484.7,0,0,0.5757,0.6546,11,1405.39,0,276,1,527,45
USR_00353,0.8156,1848.4,2,0,0.3366,0.1055,5,7166.63,0,168,1,988,13
USR_00354,0.9293,181.8,1,0,0.8586,0.1972,7,4753.55,0,193,1,585,35
USR_00355,0.825,485.5,0,0,0.8375,0.8111,13,2408.77,0,211,1,813,44
USR_00356,0.8288,691.7,0,0,0.7821,0.1854,8,1941.85,0,224,1,355,37
USR_00357,0.9846,1101.5,0,0,0.756,0.2123,10,904.43,0,342,1,975,36
USR_00358,0.8224,1323.0,0,1,0.7793,0.3883,9,1212.35,0,345,1,386,46
USR_00359,0.9278,701.6,0,1,0.4489,0.485,7,4085.25,2,246,1,764,48
USR_00360,0.7641,836.9,2,0,0.1454,0.2973,11,1323.48,0,101,1,298,14
USR_00361,0.8257,434.5,0,0,0.2956,0.0906,6,7126.79,0,90,1,940,44
USR_00362,0.8228,1300.0,0,0,0.3843,0.174,9,7197.03,0,55,1,293,35
USR_00363,0.9585,642.3,1,0,0.475,0.3161,12,6495.9,0,84,1,988,26
USR_00364,0.4523,1296.2,0,0,0.7092,0.5639,10,4078.37,0,129,1,232,19
USR_00365,0.8551,561.0,0,0,0.6645,0.4073,8,14678.54,0,316,1,162,50
USR_00366,0.6943,779.5,0,0,0.0859,0.7001,9,865.93,0,276,1,856,33
USR_00367,0.8563,522.7,1,0,0.76,0.3392,8,16266.05,0,321,1,415,37
USR_00368,0.7633,858.8,2,0,0.9588,0.5963,7,2016.85,2,140,1,803,25
USR_00369,0.9406,880.1,2,0,0.8364,0.7473,13,1966.99,0,87,1,297,38
USR_00370,0.7767,477.9,1,0,0.6788,0.7485,8,6168.3,0,229,1,906,49
USR_00371,0.7105,353.9,0,0,0.1077,0.6105,13,7658.7,0,4,1,36,28
USR_00372,0.878,714.7,1,1,0.6502,0.3337,6,1408.01,0,301,1,661,21
USR_00373,0.8505,963.3,1,1,0.8365,0.5273,10,6372.71,0,2,1,121,48
USR_00374,0.9091,561.4,0,0,0.2368,0.2156,9,7197.86,1,318,1,473,37
USR_00375,0.7082,273.5,0,1,0.6681,0.4479,6,2868.53,0,234,1,823,33
USR_00376,0.8669,448.4,0,0,0.306,0.8428,2,1809.48,0,60,0,717,56
USR_00377,0.5044,808.5,0,1,0.8925,0.0478,11,895.77,0,248,1,159,38
USR_00378,0.7953,766.4,1,0,0.1921,0.6746,7,9855.19,0,333,1,455,24
USR_00379,0.6179,450.2,0,1,0.2588,0.6741,12,2386.74,1,32,1,344,21
USR_00380,0.5162,824.7,0,1,0.2185,0.5187,7,10430.34,1,161,1,286,32
USR_00381,0.7831,992.0,0,0,0.4375,0.413,8,4935.88,1,323,1,916,46
USR_00382,0.8941,551.3,2,0,0.5235,0.4812,5,420.29,1,83,1,636,25
USR_00383,0.8893,489.9,1,0,0.7756,0.5657,9,1879.19,0,363,0,381,24
USR_00384,0.9121,559.1,0,0,0.6207,0.4039,6,3886.48,0,357,1,595,44
USR_00385,0.9804,585.2,0,0,0.6909,0.4809,10,26694.35,0,233,1,332,50
USR_00386,0.915,1689.6,0,1,0.4446,0.2898,13,3722.44,1,14,1,576,42
USR_00387,0.94,799.9,1,0,0.4156,0.4902,8,1103.41,0,174,1,599,32
USR_00388,0.8339,520.9,0,1,0.7328,0.5819,8,17257.72,0,14,1,348,47
USR_00389,0.8427,445.8,0,0,0.6412,0.7868,8,2172.79,0,8,0,312,37
USR_00390,0.9685,499.0,1,2,0.6328,0.916,13,6396.92,1,178,1,290,48
USR_00391,0.893,1225.5,1,0,0.3995,0.2865,8,3812.31,0,138,1,383,34
USR_00392,0.8278,685.6,1,0,0.3753,0.682,8,8804.44,0,208,1,781,36
USR_00393,0.8338,1142.9,0,2,0.604,0.4382,8,8229.1,0,90,1,441,31
USR_00394,0.5564,832.2,3,0,0.5615,0.6154,8,895.82,0,271,1,500,3
USR_00395,0.8753,546.5,0,1,0.705,0.7095,3,1673.29,0,361,1,753,35
USR_00396,0.8934,524.5,0,0,0.7466,0.3475,6,43323.74,2,167,1,287,39
USR_00397,0.8376,1539.1,1,0,0.7987,0.6438,11,15152.6,0,349,1,688,40
USR_00398,0.9064,543.6,0,0,0.5838,0.47,7,5740.62,0,170,1,296,37
USR_00399,0.713,780.7,1,0,0.4992,0.5267,6,9539.17,0,238,1,103,45
USR_00400,0.607,493.1,1,1,0.5471,0.7657,10,2727.33,0,35,1,762,32
USR_00401,0.9425,1635.9,1,0,0.4572,0.3313,9,1334.77,2,352,1,674,31
USR_00402,0.9962,1958.4,0,0,0.4559,0.8338,9,961.22,0,284,1,615,50
USR_00403,0.7697,540.2,0,1,0.4994,0.1025,12,14418.3,0,90,0,966,13
USR_00404,0.7993,1376.1,0,1,0.2258,0.6997,12,4904.32,1,75,1,96,30
USR_00405,0.7905,308.5,0,0,0.9733,0.7498,2,1346.03,0,88,1,723,50
USR_00406,0.8958,1114.0,1,0,0.8126,0.7001,11,6712.55,2,100,1,514,57
USR_00407,0.4713,1703.3,1,0,0.3664,0.3113,5,3961.09,0,284,1,570,10
USR_00408,0.8401,512.1,1,0,0.7557,0.7138,12,1990.91,0,141,1,161,52
USR_00409,0.9934,1103.1,1,0,0.7002,0.5068,17,7507.76,0,275,1,522,17
USR_00410,0.8929,587.0,0,2,0.3904,0.609,7,2029.74,0,104,1,915,36
USR_00411,0.9089,867.5,0,0,0.38,0.8444,7,2156.53,0,95,1,496,42
USR_00412,0.9741,1234.2,1,0,0.5699,0.713,8,7877.51,0,283,0,608,43
USR_00413,0.7971,735.7,2,1,0.8288,0.652,3,2238.8,1,62,1,596,19
USR_00414,0.6084,719.8,0,0,0.7453,0.6346,6,1297.13,0,327,1,73,35
USR_00415,0.9557,367.0,2,0,0.5858,0.4187,7,892.06,0,53,1,332,36
USR_00416,0.8782,1346.8,0,0,0.2973,0.121,8,3652.73,0,128,1,268,38
USR_00417,0.6798,1243.1,2,0,0.9073,0.1397,9,3374.18,0,274,1,612,17
USR_00418,0.8406,576.5,0,0,0.8641,0.6086,2,12771.47,1,133,1,374,33
USR_00419,0.9288,736.9,0,1,0.5699,0.6019,5,7171.38,0,44,1,729,35
USR_00420,0.8821,722.9,2,0,0.2539,0.6217,6,1836.27,0,291,0,371,34
USR_00421,0.9926,1062.3,0,0,0.6934,0.4549,7,4143.51,1,80,1,991,35
USR_00422,0.794,431.4,0,0,0.7059,0.8011,9,3893.52,1,213,1,361,37
USR_00423,0.9444,492.6,0,0,0.8294,0.6154,9,2820.75,0,65,0,493,37
USR_00424,0.8173,362.6,0,0,0.5951,0.3752,11,7093.69,1,219,1,387,47
USR_00425,0.8728,511.2,0,1,0.5245,0.6265,6,8387.1,0,12,1,571,40
USR_00426,0.9938,785.7,0,0,0.5217,0.6301,10,16621.47,0,176,1,889,53
USR_00427,0.6371,355.8,0,1,0.711,0.3244,9,6642.36,0,140,1,917,29
USR_00428,0.9919,1734.7,1,0,0.5671,0.5449,5,13560.58,0,18,1,982,36
USR_00429,0.9221,459.7,0,0,0.8438,0.5134,13,6033.89,1,314,1,293,50
USR_00430,0.8283,1115.4,0,0,0.9314,0.3459,8,2647.01,1,264,1,639,39
USR_00431,0.8529,605.4,0,1,0.7282,0.589,11,37625.92,0,165,1,613,44
USR_00432,0.4676,1345.2,1,0,0.7325,0.6797,12,1268.53,0,47,0,118,17
USR_00433,0.933,1147.8,1,0,0.3264,0.5406,8,2978.86,1,197,0,281,32
USR_00434,0.917,607.6,1,0,0.6053,0.4061,10,34581.4,0,306,0,844,35
USR_00435,0.8508,602.4,1,0,0.2679,0.2569,9,5607.14,0,274,1,85,50
USR_00436,0.5366,1027.5,0,0,0.7169,0.6154,6,2209.12,0,108,1,966,29
USR_00437,0.8419,635.5,0,1,0.3489,0.3658,11,8726.5,0,212,1,549,32
USR_00438,0.9958,521.3,0,0,0.8356,0.616,13,1347.22,0,252,1,752,57
USR_00439,0.8317,778.3,2,0,0.6319,0.5086,3,3306.39,0,48,1,265,40
USR_00440,0.9417,635.4,1,0,0.4936,0.4601,7,4058.28,0,168,1,130,48
USR_00441,0.8988,1247.1,1,0,0.4576,0.5638,5,29566.5,0,317,1,816,41
USR_00442,0.806,1143.4,2,0,0.9124,0.3525,9,744.41,0,38,0,64,30
USR_00443,0.7743,1117.4,0,0,0.3149,0.5165,4,1462.19,0,315,1,324,38
USR_00444,0.7559,786.1,1,0,0.7193,0.2621,12,10381.35,2,32,1,434,52
USR_00445,0.8649,695.5,0,0,0.667,0.412,12,8466.16,0,55,1,531,46
USR_00446,0.8638,855.5,0,0,0.2418,0.5183,5,2432.75,0,122,1,573,48
USR_00447,0.9539,698.6,0,0,0.4839,0.7056,12,5679.63,1,26,0,137,52
USR_00448,0.6021,883.0,1,0,0.4911,0.6274,4,1734.35,0,68,1,887,32
USR_00449,0.8317,395.0,0,0,0.5876,0.382,6,533.97,0,40,1,317,57
USR_00450,0.6981,316.8,0,0,0.3918,0.6292,9,1689.45,1,67,0,221,35
USR_00451,0.9498,802.8,0,0,0.8275,0.7097,6,3271.58,0,27,1,305,45
USR_00452,0.8707,381.6,2,0,0.7983,0.1873,6,4623.22,0,355,1,505,25
USR_00453,0.5227,444.0,0,0,0.0872,0.6635,8,12363.88,0,140,1,949,34
USR_00454,0.9682,522.3,0,0,0.3628,0.2573,4,2560.16,1,89,1,57,41
USR_00455,0.8899,1435.4,2,0,0.6178,0.7672,15,6452.46,0,9,1,635,32
USR_00456,0.9377,512.5,0,0,0.5953,0.5884,16,11019.37,0,331,1,310,58
USR_00457,0.8049,726.8,2,0,0.2888,0.8507,8,1260.12,0,84,0,733,16
USR_00458,0.8575,723.8,0,0,0.6491,0.589,10,2632.96,1,196,1,665,55
USR_00459,0.8146,688.3,2,1,0.2051,0.4019,11,2192.02,0,274,0,773,13
USR_00460,0.7444,418.3,0,0,0.6319,0.3909,6,2107.93,0,220,1,739,41
USR_00461,0.9511,520.8,0,1,0.6158,0.3292,9,2502.76,1,62,1,346,38
USR_00462,0.937,319.2,2,0,0.5379,0.277,7,11232.2,0,171,1,481,28
USR_00463,0.7385,382.3,0,0,0.3161,0.7345,4,10200.64,0,265,1,98,20
USR_00464,0.7226,384.7,0,0,0.8514,0.3935,10,9857.22,0,196,1,684,40
USR_00465,0.8716,734.2,1,0,0.8761,0.6462,5,3169.2,0,226,1,503,43
USR_00466,0.8027,277.2,0,0,0.7628,0.7244,6,766.57,0,56,0,598,49
USR_00467,0.8559,1041.8,1,0,0.595,0.5566,11,6413.72,1,283,1,749,40
USR_00468,0.6923,958.2,1,0,0.3095,0.2637,7,2480.64,0,48,1,691,18
USR_00469,0.9418,350.1,0,0,0.7437,0.6549,8,3525.77,1,79,1,260,52
USR_00470,0.7842,717.5,1,0,0.6346,0.695,10,16240.87,0,247,1,107,35
USR_00471,0.8811,322.8,1,0,0.6748,0.6882,7,10308.86,0,49,1,95,39
USR_00472,0.8435,917.4,0,1,0.8068,0.5586,10,2385.62,1,158,1,269,35
USR_00473,0.556,893.3,0,0,0.2475,0.7177,10,2250.03,0,208,0,307,28
USR_00474,0.9606,947.7,0,0,0.5558,0.1448,10,3997.7,0,261,1,969,37
USR_00475,0.958,553.0,1,1,0.8339,0.7892,12,2200.41,1,193,0,983,35
USR_00476,0.8052,842.6,0,1,0.6467,0.4443,10,2350.49,0,248,1,459,40
USR_00477,0.8531,655.0,0,0,0.7857,0.8979,8,2263.37,0,354,1,433,58
USR_00478,0.8004,1628.6,1,0,0.5448,0.6654,5,12416.9,1,191,1,788,33
USR_00479,0.9688,685.6,2,1,0.372,0.641,9,1167.8,1,150,1,386,20
USR_00480,0.8346,604.7,0,0,0.5719,0.6877,2,1977.2,0,243,1,580,37
USR_00481,0.9674,219.8,0,0,0.3085,0.3864,6,5944.09,0,165,0,48,22
USR_00482,0.7184,973.0,1,0,0.5555,0.4542,11,7266.88,1,262,1,477,36
USR_00483,0.8247,470.8,1,3,0.531,0.7461,6,11252.3,0,59,1,114,19
USR_00484,0.8109,951.9,0,0,0.5735,0.5109,7,2059.29,1,50,1,75,34
USR_00485,0.8276,402.8,0,0,0.4472,0.4325,11,4698.08,0,184,1,910,53
USR_00486,0.6798,510.4,1,0,0.8277,0.3982,5,4255.85,0,3,1,758,46
USR_00487,0.8308,1655.7,0,0,0.6552,0.7123,14,1516.71,0,320,1,270,37
USR_00488,0.9025,603.8,0,0,0.4525,0.272,11,5068.83,0,305,1,597,36
USR_00489,0.846,1203.1,0,0,0.699,0.4892,12,6858.97,2,100,1,780,45
USR_00490,0.7815,302.4,1,0,0.5055,0.7243,5,6159.17,1,151,1,590,42
USR_00491,0.9285,471.3,3,0,0.4561,0.0783,8,932.6,2,75,1,948,24
USR_00492,0.891,669.6,0,0,0.9734,0.9231,11,378.26,1,205,0,753,53
USR_00493,0.9392,496.8,0,0,0.2808,0.2574,7,10025.35,0,336,1,227,39
USR_00494,0.6007,2210.1,0,0,0.2795,0.2955,9,7360.35,1,161,1,235,20
USR_00495,0.8882,885.6,0,1,0.8479,0.5632,8,7774.57,1,293,1,487,34
USR_00496,0.6954,716.4,0,0,0.4281,0.5732,4,3617.6,1,58,1,455,43
USR_00497,0.7831,921.7,0,1,0.5957,0.1985,8,840.11,1,68,1,219,12
USR_00498,0.9284,523.2,0,0,0.4582,0.5368,11,14098.77,0,134,1,650,45
USR_00499,0.9329,650.8,1,0,0.4155,0.179,11,2620.29,0,63,1,642,21
USR_00500,0.9158,1016.4,1,1,0.618,0.7652,5,1198.68,1,45,1,549,34
USR_00501,0.8713,426.0,2,1,0.1723,0.788,11,629.3,0,79,1,682,28
USR_00502,0.8756,807.3,1,0,0.5849,0.522,6,1429.24,1,134,1,74,45
USR_00503,0.8358,1141.6,2,1,0.3686,0.2103,8,604.17,0,105,1,468,14
USR_00504,0.8846,832.0,2,1,0.5243,0.3902,9,704.05,0,116,1,434,24
USR_00505,0.8086,330.0,0,0,0.7942,0.6416,11,4772.89,0,246,1,962,51
USR_00506,0.9153,1051.4,0,0,0.6224,0.1879,5,418.88,0,158,0,486,38
USR_00507,0.4817,863.6,0,0,0.5838,0.8368,7,5034.68,0,4,1,58,42
USR_00508,0.9494,966.9,0,1,0.3561,0.4892,8,1345.35,0,210,1,168,37
USR_00509,0.9127,308.7,0,1,0.4858,0.1947,9,3049.76,0,91,1,202,37
USR_00510,0.9733,555.0,0,0,0.7108,0.7034,6,5176.08,0,213,0,172,34
USR_00511,0.9138,641.5,1,1,0.5641,0.4991,10,1081.69,0,350,1,664,35
USR_00512,0.9497,1103.7,0,0,0.2957,0.211,8,9785.02,1,90,1,994,40
USR_00513,0.8649,930.2,1,1,0.2329,0.097,9,2518.36,0,326,1,918,19
USR_00514,0.9985,406.1,0,0,0.24,0.7405,15,783.06,0,211,1,219,48
USR_00515,0.9449,488.1,1,0,0.8148,0.7134,7,6618.64,0,53,0,950,35
USR_00516,0.7858,861.1,0,1,0.5776,0.5333,9,5021.53,0,339,1,311,37
USR_00517,0.9976,856.8,0,0,0.5894,0.3901,9,2551.48,0,281,1,46,39
USR_00518,0.976,281.7,2,1,0.3096,0.64,18,787.78,0,174,0,875,31
USR_00519,0.6364,782.9,0,0,0.5884,0.5759,5,2127.89,0,189,1,163,36
USR_00520,0.8709,991.9,0,0,0.4166,0.3808,9,1090.76,0,268,1,564,42
USR_00521,0.9672,761.8,0,0,0.6748,0.8021,4,3143.15,0,164,0,774,52
USR_00522,0.7544,521.6,2,0,0.4632,0.4912,10,1299.15,0,271,1,108,24
USR_00523,0.7573,649.9,1,0,0.901,0.2097,6,1227.63,0,312,1,210,39
USR_00524,0.6088,1239.7,0,0,0.5452,0.0271,7,6079.68,0,268,1,585,25
USR_00525,0.9995,908.5,0,0,0.5511,0.7497,5,3817.57,0,15,1,695,51
USR_00526,0.811,675.2,0,0,0.7135,0.8545,11,312.62,0,195,1,342,47
USR_00527,0.9676,393.8,0,0,0.4346,0.7527,7,158.33,0,338,1,906,41
USR_00528,0.7955,378.2,3,0,0.494,0.2452,12,4682.89,0,56,1,209,34
USR_00529,0.4821,392.1,0,0,0.7744,0.5108,8,752.39,0,267,1,566,42
USR_00530,0.9697,585.0,2,0,0.3568,0.4533,12,1959.76,0,86,1,937,37
USR_00531,0.7343,755.2,1,0,0.6968,0.5602,7,415.45,1,326,1,389,51
USR_00532,0.8645,606.1,0,0,0.4104,0.588,13,8911.43,0,26,1,67,37
USR_00533,0.7136,545.4,0,0,0.292,0.7458,2,3882.52,1,42,1,413,37
USR_00534,0.8781,1086.9,0,0,0.6009,0.5916,10,1948.87,0,298,1,694,40
USR_00535,0.9123,776.6,1,0,0.6293,0.1615,8,2710.31,0,294,1,658,24
USR_00536,0.8857,425.6,0,0,0.5777,0.7422,10,430.76,0,322,1,520,32
USR_00537,0.9675,259.0,1,0,0.4391,0.2604,9,2439.39,0,225,0,422,38
USR_00538,0.7383,1106.0,0,2,0.5863,0.5701,11,1735.76,0,14,1,461,29
USR_00539,0.9311,704.9,0,2,0.6474,0.4928,7,4906.21,0,318,1,368,38
USR_00540,0.9179,1348.2,0,1,0.5877,0.6121,10,5588.0,0,252,1,34,49
USR_00541,0.9646,1216.4,1,1,0.6119,0.1959,5,744.5,0,356,0,205,22
USR_00542,0.9188,654.0,0,1,0.2336,0.6614,9,10040.2,0,159,1,561,41
USR_00543,0.513,1382.0,0,0,0.6014,0.4952,7,5069.38,0,49,1,278,23
USR_00544,0.876,182.0,0,0,0.669,0.5896,6,2830.2,0,68,1,38,49
USR_00545,0.9057,504.4,1,0,0.5449,0.6803,4,916.27,1,251,1,303,39
USR_00546,0.8705,341.2,2,0,0.4851,0.55,4,2626.42,0,85,1,157,41
USR_00547,0.7705,468.7,0,1,0.692,0.5063,3,5142.91,0,177,1,835,52
USR_00548,0.9919,715.8,0,0,0.8136,0.7211,7,4049.18,0,119,1,274,55
USR_00549,0.7852,803.1,1,0,0.4545,0.7563,4,987.38,1,145,1,181,36
USR_00550,0.9786,1289.9,1,0,0.7222,0.7581,8,438.04,0,111,1,240,37
USR_00551,0.9918,629.9,0,0,0.2031,0.6934,8,3301.88,0,279,0,823,46
USR_00552,0.784,1189.4,0,0,0.2323,0.8946,6,2131.37,0,284,1,158,28
USR_00553,0.8578,321.9,0,0,0.9005,0.4309,11,50000.0,0,48,1,539,44
USR_00554,0.6946,757.1,0,0,0.8904,0.4108,9,178.6,0,211,0,946,39
USR_00555,0.9838,983.0,0,0,0.3507,0.1609,15,7101.86,1,30,1,588,30
USR_00556,0.8462,599.2,1,0,0.5811,0.4607,7,6950.04,0,95,0,597,32
USR_00557,0.7971,709.1,1,0,0.914,0.678,11,3129.21,0,348,1,338,32
USR_00558,0.862,578.2,0,0,0.7624,0.7644,5,6552.25,0,78,0,546,50
USR_00559,0.8598,342.5,0,0,0.6127,0.7609,5,5920.09,0,137,0,448,54
USR_00560,0.8146,1141.6,0,0,0.5745,0.6356,10,4430.91,0,256,1,320,53
USR_00561,0.6825,680.3,0,0,0.7424,0.8955,3,2584.45,1,280,1,232,55
USR_00562,0.8189,353.6,1,0,0.6117,0.2643,8,3813.53,1,39,1,531,43
USR_00563,0.9,644.7,0,0,0.5325,0.9085,8,1811.63,0,285,0,527,50
USR_00564,0.9643,1019.6,0,0,0.5442,0.5754,17,829.03,1,341,1,122,47
USR_00565,0.9737,647.4,0,0,0.1223,0.9054,11,1237.21,1,46,1,204,47
USR_00566,0.9651,469.2,1,0,0.3942,0.4747,11,1054.11,1,276,0,254,31
USR_00567,0.887,434.6,0,0,0.5219,0.6225,5,2235.9,1,353,1,582,52
USR_00568,0.8265,414.2,1,1,0.5323,0.4025,9,1403.83,0,30,1,391,6
USR_00569,0.6733,1412.7,0,0,0.5346,0.5585,8,1091.36,2,60,1,798,43
USR_00570,0.927,293.3,0,1,0.4536,0.4053,9,3281.43,1,209,1,426,26
USR_00571,0.9109,802.0,0,0,0.5838,0.5131,9,1558.66,0,280,1,650,54
USR_00572,0.841,693.0,1,1,0.8725,0.4566,8,19014.99,1,226,1,273,33
USR_00573,0.9386,754.3,0,0,0.27,0.6335,5,3011.54,1,90,0,338,38
USR_00574,0.7964,486.7,0,0,0.6159,0.6066,2,1659.07,1,350,1,226,40
USR_00575,0.6246,1127.9,0,0,0.622,0.7009,9,4774.34,0,58,1,534,40
USR_00576,0.6865,1358.4,1,2,0.5487,0.2789,5,4044.86,0,229,0,510,6
USR_00577,0.9894,496.1,0,0,0.8367,0.9167,9,14130.37,0,23,1,358,51
USR_00578,0.8762,1042.3,0,2,0.512,0.7638,5,7105.6,1,160,1,544,36
USR_00579,0.9025,756.2,1,0,0.5647,0.6279,7,1803.31,0,164,0,987,39
USR_00580,0.6592,950.2,1,0,0.5784,0.7282,7,989.21,0,261,0,182,24
USR_00581,0.7667,535.3,0,0,0.5376,0.6339,7,15386.41,1,190,1,363,32
USR_00582,0.7171,634.6,0,1,0.3647,0.3973,9,4384.52,0,132,1,921,20
USR_00583,0.9641,613.0,1,1,0.4228,0.3598,9,958.56,1,179,1,625,34
USR_00584,0.6924,662.9,2,0,0.6306,0.4126,5,3507.12,0,222,1,352,34
USR_00585,0.8785,1009.3,0,0,0.6985,0.6344,7,1368.91,1,15,0,483,48
USR_00586,0.5474,652.6,0,0,0.524,0.682,9,15990.91,0,294,0,358,23
USR_00587,0.9681,949.0,1,0,0.3795,0.8144,8,5452.66,1,108,1,823,46
USR_00588,0.9365,1153.6,1,1,0.7614,0.2032,8,1365.43,0,235,1,516,27
USR_00589,0.8823,847.7,0,0,0.5081,0.7924,12,12776.17,0,267,1,466,37
USR_00590,0.8636,464.3,0,0,0.6045,0.5049,9,1196.36,0,210,1,396,38
USR_00591,0.7961,447.5,0,0,0.716,0.45,8,40901.71,0,173,1,667,35
USR_00592,0.7983,715.6,0,0,0.7042,0.4906,11,3317.7,1,117,1,423,49
USR_00593,0.8139,800.3,1,0,0.5825,0.2753,9,7739.12,0,267,1,81,26
USR_00594,0.9102,838.3,1,0,0.8544,0.4608,9,1960.26,0,151,0,949,37
USR_00595,0.8533,606.5,0,0,0.7555,0.4807,6,8848.29,0,173,0,917,47
USR_00596,0.8941,448.6,1,0,0.1744,0.5894,14,1363.89,0,296,1,62,48
USR_00597,0.6997,654.8,0,0,0.5866,0.798,15,5800.22,1,316,1,994,40
USR_00598,0.7252,521.4,0,0,0.6697,0.3631,8,1654.06,0,133,1,455,39
USR_00599,0.9055,461.7,0,0,0.828,0.4439,8,10526.53,0,63,1,295,34
USR_00600,0.7771,305.4,0,0,0.7363,0.3513,7,2481.26,1,227,1,902,41
USR_00601,0.7717,677.9,0,0,0.2989,0.256,9,6199.42,0,272,1,707,32
USR_00602,0.7277,1869.9,0,1,0.5149,0.4833,6,466.99,1,344,1,503,22
