voucher_id,days_since_issue,days_until_expiry,grant_type_encoded,amount_normalized,region_encoded,beneficiary_activity_score,similar_voucher_redemption_rate,channel_availability_score,has_used_app,has_used_ussd,nearest_agent_distance_km,notification_sent_count,expired_unredeemed
VCH_00299,72,26,3,0.2143,9,0.567,0.5521,0.9577,1,1,1.75,2,0
VCH_00300,10,80,0,1.0,5,0.7468,0.541,0.7217,1,0,1.07,3,0
VCH_00301,78,4,1,1.0,10,0.6676,0.6117,0.7026,1,1,1.85,2,0
VCH_00302,65,30,1,1.0,11,0.385,0.9024,0.6852,1,0,2.77,2,0
VCH_00303,20,71,2,0.2143,4,0.7768,0.7291,0.8134,1,1,2.3,0,0
VCH_00304,47,52,2,0.2143,11,0.4679,0.8028,0.7395,0,1,4.52,1,0
VCH_00305,10,82,1,1.0,12,0.9896,0.4058,0.7737,1,1,5.87,1,0
VCH_00306,9,82,0,1.0,4,0.788,0.697,0.5409,0,0,2.09,0,0
VCH_00307,27,61,0,1.0,5,0.3162,0.817,0.5888,0,0,9.66,3,0
VCH_00308,30,68,3,0.2143,1,0.5519,0.4599,0.8525,1,1,3.08,3,0
VCH_00309,34,49,0,1.0,1,0.5716,0.8894,0.942,1,1,0.58,2,0
VCH_00310,77,16,2,0.2143,1,0.7323,0.7534,0.4373,0,0,11.5,3,0
VCH_00311,71,22,4,1.0,13,0.7798,0.5669,0.2583,1,0,1.63,1,0
VCH_00312,13,82,1,1.0,2,0.8687,0.821,0.3732,0,0,6.19,2,0
VCH_00313,4,79,0,1.0,9,0.661,0.9241,0.2823,1,0,0.5,4,0
VCH_00314,44,40,0,1.0,5,0.2724,0.971,0.8011,1,1,5.03,1,0
VCH_00315,62,34,0,1.0,3,0.5327,0.6903,0.9977,0,0,0.79,1,0
VCH_00316,31,55,0,1.0,5,0.88,0.6391,0.7544,0,1,2.22,5,0
VCH_00317,54,34,4,1.0,13,0.7387,0.5822,0.7033,1,0,3.89,2,0
VCH_00318,38,47,3,0.2143,3,0.7938,0.593,0.9448,0,1,4.07,4,0
VCH_00319,89,10,1,1.0,7,0.8422,0.5987,0.5289,1,1,4.85,2,0
VCH_00320,4,88,1,1.0,0,0.6746,0.6281,0.2524,0,0,4.01,2,0
VCH_00321,89,0,0,1.0,5,0.2361,0.9523,0.435,1,0,11.49,4,0
VCH_00322,69,16,4,1.0,1,0.6719,0.5429,0.7351,1,1,5.92,4,0
VCH_00323,74,22,0,1.0,7,0.9064,0.9272,0.6179,1,1,9.65,4,0
VCH_00324,42,56,1,1.0,11,0.8047,0.8297,0.9049,0,1,0.5,0,0
VCH_00325,59,36,0,1.0,10,0.536,0.7568,0.4053,0,1,5.8,1,0
VCH_00326,88,0,2,0.2143,2,0.9295,0.6125,0.4857,1,1,10.58,1,0
VCH_00327,3,83,4,1.0,4,0.7119,0.6964,0.3333,1,0,1.05,0,0
VCH_00328,42,38,0,1.0,2,0.4519,0.152,0.8078,1,0,4.35,1,0
VCH_00329,70,19,4,1.0,2,0.8154,0.6514,0.9063,1,1,0.81,2,0
VCH_00330,78,11,0,1.0,9,0.7708,0.6216,0.5911,1,0,0.5,2,0
VCH_00331,39,56,1,1.0,5,0.8372,0.8084,0.9264,1,1,5.32,3,0
VCH_00332,38,45,2,0.2143,10,0.5258,0.7132,0.6395,0,1,2.72,6,0
VCH_00333,41,55,4,1.0,5,0.9088,0.7741,0.8278,1,1,9.09,5,0
VCH_00334,13,77,3,0.2143,4,0.5498,0.8714,0.8857,0,1,1.21,4,0
VCH_00335,69,13,2,0.2143,4,0.3753,0.7932,0.7622,1,0,0.93,2,0
VCH_00336,15,69,0,1.0,11,0.4837,0.7306,0.4703,1,0,2.99,3,0
VCH_00337,68,25,3,0.2143,1,0.3642,0.8275,0.6699,1,0,2.72,1,0
VCH_00338,86,0,1,1.0,3,0.3228,0.5434,0.733,1,1,3.68,1,1
VCH_00339,48,43,2,0.2143,0,0.7394,0.6917,0.6582,0,0,2.86,2,0
VCH_00340,17,81,1,1.0,12,0.8079,0.6497,0.9555,1,0,3.28,1,0
VCH_00341,43,56,0,1.0,10,0.6668,0.5553,0.85,0,0,2.17,3,0
VCH_00342,34,60,4,1.0,8,0.6886,0.6023,0.6875,1,0,2.51,2,0
VCH_00343,58,33,0,1.0,4,0.8421,0.7971,0.763,0,0,5.94,2,0
VCH_00344,67,28,2,0.2143,1,0.3446,0.9069,0.2583,1,0,3.98,0,0
VCH_00345,80,14,0,1.0,13,0.4676,0.5713,0.8206,1,1,2.97,2,0
VCH_00346,3,82,4,1.0,0,0.8282,0.7688,0.9526,1,0,3.71,0,0
VCH_00347,85,0,0,1.0,2,0.6314,0.8155,0.9213,1,1,21.63,2,1
VCH_00348,50,33,4,1.0,0,0.7651,0.7373,0.7957,0,0,0.5,4,0
VCH_00349,69,25,1,1.0,3,0.4591,0.664,0.4124,1,0,1.79,3,0
VCH_00350,17,78,2,0.2143,0,0.6588,0.7665,0.7021,1,0,2.0,3,0
VCH_00351,31,66,2,0.2143,5,0.8054,0.6289,0.1596,0,1,0.6,1,0
VCH_00352,75,17,4,1.0,11,0.6226,0.5959,0.8649,1,1,2.06,1,0
VCH_00353,30,62,0,1.0,13,0.5091,0.3409,0.9049,1,1,4.12,3,0
VCH_00354,46,36,1,1.0,1,0.5046,0.45,0.8885,1,0,0.69,0,0
VCH_00355,63,31,4,1.0,10,0.8571,0.9086,0.3714,1,1,1.8,1,0
VCH_00356,38,44,4,1.0,3,0.5731,0.7648,0.6351,0,0,3.49,4,0
VCH_00357,86,4,2,0.2143,12,0.6205,0.788,0.4485,1,1,8.65,1,0
VCH_00358,18,67,0,1.0,6,0.6338,0.8044,0.6315,0,1,1.4,2,0
VCH_00359,85,0,0,1.0,4,0.7063,0.8461,0.7466,1,1,0.97,7,0
VCH_00360,34,56,4,1.0,0,0.8493,0.8058,0.8082,0,1,4.02,2,0
VCH_00361,4,80,1,1.0,1,0.8682,0.5972,0.4549,0,0,0.89,4,0
VCH_00362,52,30,4,1.0,9,0.6453,0.9326,0.4111,1,0,10.88,0,0
VCH_00363,71,24,0,1.0,3,0.8891,0.8701,0.7863,0,1,6.72,1,0
VCH_00364,8,76,3,0.2143,0,0.8324,0.8329,0.934,0,1,2.5,2,0
VCH_00365,76,5,0,1.0,0,0.9486,0.5087,0.3903,1,0,12.61,4,0
VCH_00366,20,68,0,1.0,7,0.6973,0.6801,0.9517,1,0,0.5,3,0
VCH_00367,0,96,2,0.2143,13,0.588,0.7716,0.9827,0,0,0.5,4,0
VCH_00368,29,64,2,0.2143,4,0.4071,0.705,0.4692,0,0,3.23,1,0
VCH_00369,48,33,1,1.0,10,0.7223,0.594,0.6723,1,0,7.37,1,0
VCH_00370,4,85,0,1.0,6,0.6322,0.9122,0.9447,1,1,2.72,2,0
VCH_00371,87,7,0,1.0,13,0.8164,0.4657,0.7584,1,0,17.0,3,0
VCH_00372,32,59,0,1.0,3,0.3369,0.6543,0.7369,1,0,0.5,1,0
VCH_00373,41,57,1,1.0,1,0.8632,0.7546,0.6094,0,1,5.8,3,0
VCH_00374,60,24,0,1.0,8,0.7078,0.66,0.3685,1,1,2.55,2,0
VCH_00375,6,84,2,0.2143,9,0.8684,0.2846,0.9666,1,1,3.1,1,0
VCH_00376,62,23,2,0.2143,9,0.3025,0.9491,0.1881,0,0,1.66,1,1
VCH_00377,88,11,0,1.0,0,0.6626,0.8883,0.77,1,0,0.64,2,0
VCH_00378,17,63,1,1.0,0,0.5368,0.7817,0.5763,1,1,4.58,5,0
VCH_00379,54,42,2,0.2143,4,0.8133,0.6641,0.6745,0,1,1.71,2,0
VCH_00380,3,90,3,0.2143,0,0.8694,0.2822,0.676,0,0,0.5,4,0
VCH_00381,31,51,4,1.0,10,0.3619,0.7001,0.8901,1,0,4.18,1,0
VCH_00382,88,6,0,1.0,11,0.8135,0.8562,0.9285,1,0,3.79,2,0
VCH_00383,60,23,2,0.2143,2,0.7187,0.8698,0.2889,1,0,13.26,0,0
VCH_00384,10,88,1,1.0,11,0.6863,0.7659,0.7481,1,0,2.99,1,0
VCH_00385,6,93,4,1.0,2,0.503,0.727,0.524,1,1,12.29,4,0
VCH_00386,11,74,2,0.2143,5,0.553,0.716,0.5009,1,0,4.02,1,0
VCH_00387,50,32,2,0.2143,3,0.2179,0.8156,0.5348,0,0,2.09,3,0
VCH_00388,20,78,2,0.2143,9,0.641,0.8425,0.401,1,1,0.98,2,0
VCH_00389,57,41,2,0.2143,7,0.9306,0.592,0.8546,1,0,12.47,2,0
VCH_00390,10,79,1,1.0,0,0.4733,0.916,0.8022,1,1,2.52,1,0
VCH_00391,45,50,1,1.0,1,0.4658,0.7768,0.5035,1,1,1.68,1,0
VCH_00392,43,37,1,1.0,9,0.9005,0.7479,0.5728,0,1,3.07,1,0
VCH_00393,85,14,2,0.2143,1,0.418,0.7059,0.5221,1,1,20.37,0,0
VCH_00394,5,81,0,1.0,0,0.293,0.5086,0.3636,1,1,5.92,2,0
VCH_00395,73,12,0,1.0,4,0.7178,0.5214,0.4226,1,1,0.5,2,0
VCH_00396,10,72,1,1.0,11,0.5325,0.6504,0.9172,1,1,10.4,1,0
VCH_00397,27,63,0,1.0,12,0.9445,0.6106,0.6067,0,0,3.31,3,0
VCH_00398,35,45,4,1.0,2,0.7629,0.8904,0.496,1,1,14.58,2,0
VCH_00399,53,31,3,0.2143,2,0.5671,0.3498,0.6484,0,0,9.29,1,0
VCH_00400,42,44,2,0.2143,4,0.3278,0.8577,0.7676,0,1,3.92,3,0
VCH_00401,34,61,1,1.0,3,0.568,0.4498,0.7475,0,1,1.55,2,0
VCH_00402,5,79,0,1.0,12,0.5909,0.7921,0.5773,1,0,4.36,0,0
VCH_00403,28,68,0,1.0,11,0.7811,0.8305,0.7152,1,1,5.6,3,0
VCH_00404,13,80,1,1.0,1,0.2035,0.9662,0.5291,1,0,0.56,2,0
VCH_00405,20,76,0,1.0,10,0.4631,0.5525,0.5673,0,1,0.5,2,1
VCH_00406,22,67,4,1.0,1,0.9017,0.7112,0.8073,1,1,4.72,2,0
VCH_00407,47,38,0,1.0,1,0.8201,0.7908,0.8048,1,1,16.53,2,0
VCH_00408,64,30,2,0.2143,13,0.6986,0.4467,0.8914,1,0,1.22,2,0
VCH_00409,52,28,2,0.2143,0,0.5906,0.4755,0.9335,1,1,1.04,3,0
VCH_00410,41,53,4,1.0,1,0.9256,0.8443,0.1679,0,0,8.61,1,0
VCH_00411,36,63,1,1.0,0,0.3095,0.7235,0.7828,1,1,2.68,0,0
VCH_00412,83,0,4,1.0,6,0.3113,0.7734,0.8007,0,1,1.86,0,0
VCH_00413,82,6,0,1.0,0,0.5366,0.7353,0.7295,0,0,8.49,5,1
VCH_00414,36,46,2,0.2143,4,0.2168,0.8751,0.8694,0,0,1.38,1,0
VCH_00415,50,36,0,1.0,0,0.4986,0.7812,0.9339,1,0,3.58,7,0
VCH_00416,47,41,0,1.0,0,0.3322,0.6484,0.6457,1,0,1.22,2,0
VCH_00417,3,81,4,1.0,4,0.6511,0.6017,0.9249,0,1,7.89,3,0
VCH_00418,30,55,1,1.0,11,0.771,0.5331,0.701,1,0,18.53,2,0
VCH_00419,35,58,0,1.0,0,0.2823,0.5792,0.9599,0,1,8.66,1,0
VCH_00420,43,40,2,0.2143,8,0.5955,0.6459,0.6304,1,0,6.13,2,0
VCH_00421,80,15,0,1.0,5,0.7089,0.8843,0.6396,0,1,6.13,6,0
VCH_00422,18,65,3,0.2143,10,0.69,0.6913,0.5303,1,0,0.56,1,0
VCH_00423,33,57,0,1.0,2,0.4546,0.5988,0.8009,1,0,0.5,3,0
VCH_00424,11,75,1,1.0,6,0.4026,0.5815,0.6201,1,1,5.07,1,0
VCH_00425,37,61,0,1.0,0,0.4813,0.7542,0.6948,0,1,4.64,0,0
VCH_00426,82,9,1,1.0,4,0.6741,0.5288,0.9618,0,0,7.51,0,0
VCH_00427,76,9,2,0.2143,4,0.7359,0.9267,0.8904,1,0,9.45,0,0
VCH_00428,18,76,0,1.0,4,0.9069,0.3456,0.6927,1,1,4.33,0,0
VCH_00429,62,36,1,1.0,10,0.7917,0.4259,0.8076,0,0,6.45,3,0
VCH_00430,8,87,0,1.0,0,0.7009,0.5396,0.5512,0,0,2.19,2,0
VCH_00431,84,0,1,1.0,6,0.7105,0.7611,0.6467,1,1,5.94,1,0
VCH_00432,5,86,0,1.0,4,0.2933,0.5829,0.4617,0,0,1.63,2,0
VCH_00433,52,39,0,1.0,8,0.2718,0.4497,0.8589,1,0,0.5,1,0
VCH_00434,54,44,2,0.2143,12,0.6035,0.7337,0.9908,1,1,6.64,0,0
VCH_00435,81,17,0,1.0,13,0.4264,0.5315,0.9436,1,1,8.15,2,0
VCH_00436,75,12,2,0.2143,4,0.739,0.8518,0.8312,0,0,3.05,1,0
VCH_00437,70,13,4,1.0,0,0.8839,0.7824,0.9562,0,0,1.65,4,0
VCH_00438,7,92,0,1.0,1,0.2424,0.6657,0.5785,0,1,7.44,3,0
VCH_00439,11,74,0,1.0,1,0.6977,0.9096,0.3351,1,1,0.74,2,0
VCH_00440,0,92,2,0.2143,6,0.5234,0.7563,0.5577,1,0,0.75,3,0
VCH_00441,3,79,0,1.0,12,0.4644,0.6554,0.5411,0,1,4.5,2,0
VCH_00442,39,56,1,1.0,6,0.7832,0.5574,0.8481,1,0,28.97,2,0
VCH_00443,76,13,2,0.2143,0,0.6402,0.7776,0.5093,0,0,6.03,0,0
VCH_00444,70,25,1,1.0,8,0.7275,0.6982,0.6492,1,0,21.7,1,0
VCH_00445,81,17,0,1.0,0,0.5397,0.7506,0.539,0,1,11.69,3,0
VCH_00446,87,6,0,1.0,2,0.2603,0.4416,0.7064,1,1,8.78,1,0
VCH_00447,69,24,2,0.2143,1,0.7926,0.8791,0.7567,0,0,0.5,2,0
VCH_00448,39,55,0,1.0,5,0.4231,0.5418,0.7824,1,1,2.3,2,0
VCH_00449,35,57,2,0.2143,7,0.6266,0.8569,0.6257,1,0,3.96,3,0
VCH_00450,39,42,2,0.2143,4,0.5465,0.9294,0.7554,0,1,19.33,2,0
VCH_00451,1,87,0,1.0,0,0.8511,0.6895,0.5236,1,0,7.87,2,0
VCH_00452,73,14,1,1.0,13,0.1939,0.448,0.495,0,0,0.68,2,0
VCH_00453,58,35,0,1.0,1,0.9452,0.697,0.7682,1,0,1.28,3,0
VCH_00454,44,51,2,0.2143,0,0.5001,0.6216,0.462,1,1,3.94,0,0
VCH_00455,29,68,4,1.0,9,0.8622,0.769,0.3829,0,1,4.42,2,0
VCH_00456,39,54,2,0.2143,6,0.2578,0.7109,0.9714,0,0,10.21,0,0
VCH_00457,56,41,0,1.0,1,0.5853,0.5819,0.7741,1,0,1.5,2,0
VCH_00458,59,34,2,0.2143,10,0.3973,0.5065,0.7411,0,0,1.57,3,0
VCH_00459,77,12,4,1.0,0,0.6689,0.5791,0.6012,1,0,1.05,1,0
VCH_00460,5,86,2,0.2143,5,0.4411,0.7377,0.5147,0,1,0.5,2,0
VCH_00461,75,11,2,0.2143,12,0.8629,0.8027,0.4601,0,1,0.5,0,0
VCH_00462,87,5,4,1.0,5,0.3336,0.5111,0.708,0,1,8.34,3,1
VCH_00463,25,71,1,1.0,1,0.7822,0.7079,0.3425,0,0,6.36,2,0
VCH_00464,66,22,1,1.0,1,0.5139,0.7219,0.6698,0,1,5.47,1,0
VCH_00465,58,41,1,1.0,2,0.3572,0.2927,0.517,1,0,2.75,1,0
VCH_00466,61,21,2,0.2143,1,0.7944,0.9521,0.8142,0,1,1.84,2,0
VCH_00467,4,81,0,1.0,3,0.4103,0.9401,0.4263,1,1,1.28,3,0
VCH_00468,61,35,2,0.2143,5,0.3897,0.4596,0.767,0,0,11.41,4,0
VCH_00469,83,5,2,0.2143,0,0.7176,0.6984,0.8847,0,1,0.5,3,1
VCH_00470,19,79,0,1.0,2,0.6873,0.7717,0.7322,1,1,4.82,5,0
VCH_00471,49,46,2,0.2143,3,0.5287,0.8043,0.9508,0,0,6.83,2,0
VCH_00472,12,87,0,1.0,0,0.8351,0.5828,0.553,1,1,22.12,3,0
VCH_00473,81,5,1,1.0,7,0.6459,0.943,0.7762,1,1,0.64,0,0
VCH_00474,0,87,1,1.0,5,0.5877,0.7624,0.5044,1,1,1.1,1,0
VCH_00475,80,5,2,0.2143,6,0.747,0.6541,0.6761,1,0,2.58,2,1
VCH_00476,37,53,2,0.2143,2,0.7792,0.6703,0.4737,1,1,1.2,2,0
VCH_00477,28,65,3,0.2143,6,0.9356,0.8366,0.8394,1,1,15.22,3,0
VCH_00478,26,71,1,1.0,11,0.7038,0.7833,0.4675,1,1,2.25,3,0
VCH_00479,75,10,0,1.0,0,0.6249,0.8919,0.7506,0,0,0.72,0,0
VCH_00480,83,12,0,1.0,0,0.1374,0.7005,0.8783,0,1,1.11,3,0
VCH_00481,27,63,0,1.0,0,0.7568,0.3802,0.8567,0,1,5.77,2,0
VCH_00482,75,24,0,1.0,9,0.2627,0.6561,0.8746,0,0,22.91,2,1
VCH_00483,33,58,0,1.0,13,0.6669,0.9237,0.6203,0,1,10.09,4,0
VCH_00484,20,61,2,0.2143,0,0.6632,0.6251,0.6199,1,0,2.56,1,0
VCH_00485,35,54,3,0.2143,2,0.7599,0.7622,0.4244,1,0,2.75,3,0
VCH_00486,12,74,4,1.0,1,0.8246,0.7497,0.8791,0,1,13.69,5,0
VCH_00487,58,24,0,1.0,3,0.5966,0.655,0.3521,1,0,10.78,0,0
VCH_00488,70,23,0,1.0,13,0.7683,0.4961,0.4973,1,0,21.9,2,0
VCH_00489,45,43,4,1.0,13,0.7164,0.7115,0.6546,1,0,20.41,3,0
VCH_00490,31,58,1,1.0,1,0.8059,0.8723,0.7657,1,0,1.93,3,0
VCH_00491,68,29,2,0.2143,3,0.5531,0.4297,0.939,1,0,5.22,2,0
VCH_00492,48,37,2,0.2143,3,0.4966,0.7921,0.563,1,0,4.42,2,0
VCH_00493,53,29,2,0.2143,0,0.7537,0.7875,0.5168,1,0,1.03,2,0
VCH_00494,52,41,4,1.0,9,0.5232,0.7511,0.7091,0,0,14.53,1,0
VCH_00495,43,39,2,0.2143,4,0.635,0.9701,0.6651,1,0,8.7,0,0
VCH_00496,47,33,1,1.0,13,0.6171,0.8003,0.4265,1,0,0.5,1,0
VCH_00497,85,0,3,0.2143,2,0.513,0.7746,0.4781,1,0,0.95,3,0
VCH_00498,46,43,4,1.0,10,0.6199,0.8575,0.5039,0,1,5.53,1,0
VCH_00499,77,6,0,1.0,2,0.841,0.7537,0.7876,0,0,4.09,0,0
VCH_00500,69,15,0,1.0,0,0.5702,0.8626,0.5173,0,1,4.03,2,0
VCH_00501,72,9,4,1.0,3,0.2651,0.8752,0.5859,1,0,1.16,0,0
VCH_00502,36,49,0,1.0,3,0.8035,0.373,0.5634,0,0,1.97,2,0
VCH_00503,13,74,4,1.0,3,0.2352,0.8615,0.7586,1,0,2.38,1,0
VCH_00504,27,70,0,1.0,10,0.6773,0.8834,0.8272,1,0,2.76,2,0
VCH_00505,63,35,1,1.0,5,0.6557,0.7144,0.9019,0,1,3.37,1,0
VCH_00506,43,50,0,1.0,4,0.3401,0.7185,0.6879,1,1,1.06,5,0
VCH_00507,82,3,3,0.2143,1,0.3889,0.5824,0.5714,1,1,4.08,2,0
VCH_00508,9,86,4,1.0,11,0.6666,0.8298,0.664,1,0,9.37,1,0
VCH_00509,46,41,0,1.0,1,0.4109,0.6418,0.698,0,0,13.59,2,0
VCH_00510,4,81,0,1.0,1,0.2264,0.8484,0.6646,1,1,4.45,4,0
VCH_00511,16,79,3,0.2143,4,0.7484,0.8571,0.7479,1,1,13.68,3,0
VCH_00512,75,16,0,1.0,12,0.581,0.7683,0.8602,1,0,2.22,1,0
VCH_00513,88,4,2,0.2143,6,0.5506,0.702,0.4123,1,1,3.18,1,0
VCH_00514,63,26,3,0.2143,3,0.7062,0.4185,0.6544,1,1,2.66,0,0
VCH_00515,51,38,0,1.0,3,0.242,0.6157,0.3721,1,1,1.05,3,0
VCH_00516,13,83,3,0.2143,0,0.7521,0.7492,0.3978,0,1,0.89,2,0
VCH_00517,19,79,0,1.0,7,0.8959,0.7142,0.3486,1,1,0.94,0,0
VCH_00518,5,87,2,0.2143,0,0.7939,0.8646,0.1641,1,1,3.5,8,0
VCH_00519,63,25,1,1.0,3,0.6287,0.8784,0.8478,1,0,3.04,3,0
VCH_00520,74,12,1,1.0,10,0.2772,0.8326,0.5489,0,1,4.8,2,0
VCH_00521,7,83,0,1.0,7,0.4751,0.5274,0.802,1,0,1.66,2,0
VCH_00522,64,19,2,0.2143,13,0.2388,0.625,0.5609,0,0,1.96,2,0
VCH_00523,20,73,0,1.0,0,0.5016,0.5831,0.843,1,1,1.73,2,0
VCH_00524,52,32,2,0.2143,13,0.5161,0.4832,0.5693,1,0,7.06,3,0
VCH_00525,82,9,4,1.0,1,0.397,0.5901,0.3628,1,1,6.56,2,0
VCH_00526,39,50,1,1.0,3,0.288,0.8171,0.897,0,0,0.5,1,1
VCH_00527,20,60,0,1.0,0,0.6659,0.7287,0.9861,1,0,9.13,2,0
VCH_00528,71,11,0,1.0,6,0.3669,0.8679,0.8861,1,0,5.55,2,0
VCH_00529,38,54,0,1.0,3,0.8054,0.7857,0.478,1,0,5.09,2,0
VCH_00530,62,25,0,1.0,12,0.6888,0.5491,0.6441,0,1,6.66,2,0
VCH_00531,28,68,1,1.0,11,0.2318,0.7977,0.3254,0,1,0.5,0,0
VCH_00532,51,43,0,1.0,10,0.4663,0.8743,0.9185,0,0,4.89,1,0
VCH_00533,72,23,3,0.2143,3,0.2668,0.5391,0.3803,1,0,0.84,2,0
VCH_00534,11,72,1,1.0,5,0.2709,0.6277,0.2903,0,1,11.38,0,0
VCH_00535,10,78,1,1.0,11,0.7523,0.8612,0.9558,0,0,5.68,5,0
VCH_00536,26,61,3,0.2143,3,0.7819,0.4163,0.3199,0,1,7.91,2,0
VCH_00537,74,9,0,1.0,9,0.1455,0.8081,0.634,0,0,4.59,0,0
VCH_00538,26,63,1,1.0,9,0.6601,0.8836,0.7278,1,1,9.64,2,0
VCH_00539,9,88,2,0.2143,0,0.6166,0.8641,0.7446,1,0,9.62,7,0
VCH_00540,12,82,2,0.2143,2,0.6069,0.5424,0.5398,1,0,2.83,1,0
VCH_00541,84,15,0,1.0,2,0.3917,0.925,0.6955,1,0,23.86,2,0
VCH_00542,31,49,0,1.0,13,0.4609,0.669,0.4958,1,0,0.73,1,0
VCH_00543,60,38,3,0.2143,2,0.2658,0.8783,0.3962,1,0,4.53,1,0
VCH_00544,44,46,3,0.2143,0,0.1057,0.7687,0.738,0,0,5.68,4,0
VCH_00545,72,17,2,0.2143,2,0.706,0.6313,0.7682,1,0,1.83,3,0
VCH_00546,35,48,3,0.2143,3,0.3739,0.9439,0.8461,0,1,18.75,2,0
VCH_00547,27,67,2,0.2143,10,0.9042,0.7482,0.4894,0,1,5.23,3,0
VCH_00548,15,67,0,1.0,12,0.9334,0.6463,0.4971,1,0,24.07,1,0
VCH_00549,62,32,0,1.0,5,0.7009,0.8133,0.8067,0,1,12.33,1,0
VCH_00550,85,8,0,1.0,0,0.791,0.8299,0.9069,1,1,5.28,4,0
VCH_00551,83,0,1,1.0,0,0.538,0.6258,0.7882,0,1,10.44,3,0
VCH_00552,79,20,4,1.0,10,0.6119,0.9276,0.8667,0,1,2.93,0,0
VCH_00553,67,24,4,1.0,4,0.5471,0.9352,0.7586,0,0,10.27,0,0
VCH_00554,54,42,1,1.0,1,0.4249,0.8085,0.2048,0,0,8.24,2,0
VCH_00555,28,63,0,1.0,5,0.4787,0.4247,0.5801,1,0,2.78,3,0
VCH_00556,27,67,1,1.0,1,0.4975,0.5524,0.9445,1,0,6.23,1,0
VCH_00557,3,89,4,1.0,1,0.7967,0.7251,0.8295,1,0,16.74,3,0
VCH_00558,4,93,0,1.0,0,0.5758,0.7607,0.3609,1,1,1.1,2,0
VCH_00559,10,87,4,1.0,0,0.5856,0.427,0.6897,1,1,0.71,2,0
VCH_00560,22,68,4,1.0,7,0.6454,0.8284,0.9877,0,0,4.54,0,0
VCH_00561,23,72,1,1.0,3,0.4072,0.6635,0.7092,0,1,7.71,3,0
VCH_00562,68,29,0,1.0,4,0.3007,0.6753,0.8672,1,0,3.58,1,0
VCH_00563,31,62,0,1.0,0,0.6371,0.9705,0.3887,1,0,1.21,2,0
VCH_00564,64,35,4,1.0,1,0.878,0.8316,0.7682,1,0,6.44,4,0
VCH_00565,54,40,4,1.0,5,0.834,0.7544,0.6248,1,0,1.4,3,0
VCH_00566,86,12,2,0.2143,0,0.7432,0.7181,0.6634,0,1,0.79,3,0
VCH_00567,17,72,2,0.2143,0,0.7158,0.838,0.4422,0,0,12.82,3,0
VCH_00568,52,41,0,1.0,6,0.5384,0.6951,0.7893,0,1,2.28,2,0
VCH_00569,19,69,1,1.0,0,0.4559,0.8165,0.9433,1,1,6.17,2,0
VCH_00570,72,22,2,0.2143,3,0.7154,0.4681,0.717,1,0,0.63,2,0
VCH_00571,65,31,4,1.0,4,0.2869,0.9194,0.5756,1,1,4.31,2,0
VCH_00572,88,5,0,1.0,13,0.8389,0.8772,0.5803,1,1,6.99,2,0
VCH_00573,39,46,1,1.0,4,0.6642,0.8347,0.9198,0,1,0.9,0,0
VCH_00574,43,41,0,1.0,0,0.4412,0.5582,0.3883,0,0,0.65,1,0
VCH_00575,70,23,2,0.2143,4,0.353,0.7287,0.7623,1,1,11.21,2,0
VCH_00576,18,81,1,1.0,11,0.6499,0.8518,0.5042,0,1,2.95,4,0
VCH_00577,31,50,1,1.0,3,0.5833,0.7026,0.4999,1,0,0.76,2,0
VCH_00578,29,63,0,1.0,2,0.3795,0.8263,0.8521,1,0,0.5,2,0
VCH_00579,44,48,1,1.0,3,0.5389,0.8436,0.6468,1,0,1.28,3,0
VCH_00580,5,87,2,0.2143,4,0.6128,0.7848,0.7747,0,0,18.76,1,0
VCH_00581,39,60,1,1.0,0,0.8439,0.6953,0.8039,0,0,1.86,2,0
VCH_00582,59,28,0,1.0,0,0.8875,0.7211,0.9499,1,0,1.01,1,0
VCH_00583,54,30,3,0.2143,5,0.7505,0.7334,0.8245,0,1,2.87,0,1
VCH_00584,23,63,0,1.0,7,0.7043,0.7163,0.8385,1,1,0.5,1,0
VCH_00585,80,18,3,0.2143,1,0.2319,0.9129,0.5723,0,1,12.95,1,0
VCH_00586,32,48,4,1.0,13,0.9679,0.9153,0.6945,1,0,4.42,1,0
VCH_00587,42,43,0,1.0,2,0.4919,0.89,0.7223,0,0,2.52,1,0
VCH_00588,65,17,0,1.0,4,0.6159,0.8813,0.2817,1,0,5.76,1,0
VCH_00589,11,84,1,1.0,1,0.5239,0.5785,0.562,1,0,2.09,1,0
VCH_00590,43,54,1,1.0,9,0.547,0.7455,0.9804,1,1,12.33,5,0
VCH_00591,19,74,2,0.2143,0,0.733,0.8128,0.9105,1,1,24.32,1,0
VCH_00592,23,63,1,1.0,2,0.3722,0.6883,0.9544,1,0,1.61,2,0
VCH_00593,18,79,2,0.2143,7,0.3458,0.5963,0.5321,0,0,12.82,2,0
VCH_00594,42,49,0,1.0,12,0.6666,0.7394,0.5937,1,0,6.97,4,0
VCH_00595,64,23,1,1.0,10,0.6256,0.4783,0.6503,0,0,4.37,6,0
VCH_00596,44,39,1,1.0,4,0.6349,0.6459,0.7375,1,1,2.85,5,0
VCH_00597,12,82,2,0.2143,8,0.3121,0.6745,0.399,0,0,2.47,1,1
VCH_00598,73,21,0,1.0,7,0.7703,0.6617,0.8743,1,1,4.21,1,0
VCH_00599,51,43,0,1.0,0,0.42,0.8939,0.4369,0,0,13.38,2,0
