user_id,has_used_send_money,has_used_bill_pay,has_used_savings,has_used_groups,has_used_qr_pay,has_used_ussd,has_used_cashback,session_count_30d,avg_session_duration_min,channel_diversity,features_used_count,onboarding_stage,days_since_first_use,tx_count_30d,adoption_tier
USR_00350,1,0,1,0,0,0,0,26,6.11,1,2,4,8,17,Power
USR_00351,1,0,0,0,1,1,0,14,4.92,3,3,3,494,9,Power
USR_00352,0,0,0,0,0,0,0,10,3.02,1,0,3,162,6,Basic
USR_00353,1,1,0,1,1,0,0,23,8.33,2,4,4,34,16,Champion
USR_00354,1,0,0,0,0,0,0,11,9.51,1,1,3,382,8,Active
USR_00355,0,0,0,0,1,1,1,23,5.87,3,3,4,157,16,Champion
USR_00356,1,0,0,1,1,1,1,22,7.52,3,5,4,63,16,Champion
USR_00357,0,1,0,0,0,0,1,10,2.76,1,2,3,42,6,Active
USR_00358,0,0,0,0,0,1,0,10,4.37,2,1,3,161,6,Active
USR_00359,1,0,0,0,1,1,1,10,2.38,3,4,3,32,5,Active
USR_00360,1,1,0,1,0,0,0,14,3.47,2,3,3,202,9,Active
USR_00361,0,1,0,1,1,1,0,12,2.97,3,4,3,102,7,Active
USR_00362,0,0,0,0,1,0,0,17,5.56,1,1,4,412,10,Active
USR_00363,0,1,0,0,1,0,0,12,2.5,1,2,3,262,9,Active
USR_00364,1,0,0,0,0,1,1,16,4.99,3,3,3,281,12,Power
USR_00365,1,0,0,0,0,0,1,11,3.68,1,2,3,111,7,Active
USR_00366,0,0,0,0,0,0,0,12,4.4,1,0,3,403,9,Active
USR_00367,0,0,1,0,0,1,0,16,6.21,2,2,4,265,12,Power
USR_00368,1,0,0,1,1,0,0,11,6.48,2,3,3,70,6,Active
USR_00369,1,1,1,0,0,0,0,19,6.24,2,3,4,469,12,Power
USR_00370,1,1,1,0,1,0,0,21,5.55,2,4,4,396,14,Power
USR_00371,1,1,1,0,1,0,0,27,7.41,2,4,4,405,18,Champion
USR_00372,1,0,1,1,0,1,1,24,6.31,3,5,4,53,15,Champion
USR_00373,0,0,0,1,0,1,0,7,2.33,2,2,3,135,4,Active
USR_00374,0,0,1,1,1,0,1,20,12.79,2,4,4,23,14,Champion
USR_00375,1,0,1,1,1,0,1,22,5.71,2,5,4,323,13,Power
USR_00376,0,1,1,0,0,0,0,7,6.41,1,2,2,404,4,Basic
USR_00377,0,1,0,1,1,1,0,22,5.54,3,4,4,28,17,Champion
USR_00378,0,1,1,0,0,0,0,8,3.13,1,2,3,93,5,Active
USR_00379,0,1,0,0,1,0,0,11,4.82,1,2,3,52,9,Active
USR_00380,1,0,0,0,0,0,0,11,3.65,1,1,3,211,5,Active
USR_00381,0,0,0,0,0,0,0,12,3.62,1,0,3,279,8,Active
USR_00382,0,1,0,0,0,1,0,8,4.0,2,2,2,73,3,Basic
USR_00383,1,0,0,0,1,0,0,10,2.53,1,2,3,348,8,Active
USR_00384,0,0,1,1,1,1,1,16,4.32,3,5,4,378,14,Power
USR_00385,1,1,1,0,0,1,0,20,11.85,3,4,4,207,11,Champion
USR_00386,1,1,1,0,1,0,0,24,5.59,2,4,4,33,14,Power
USR_00387,0,0,0,0,0,0,0,8,3.49,1,0,3,51,5,Basic
USR_00388,0,1,0,0,1,0,0,21,5.81,1,2,4,301,16,Power
USR_00389,1,0,0,0,0,1,0,11,3.64,2,2,3,60,9,Active
USR_00390,1,1,1,0,0,1,0,11,4.12,3,4,3,182,7,Active
USR_00391,1,0,1,0,0,0,0,21,6.02,1,2,4,427,13,Power
USR_00392,1,1,0,0,0,0,0,14,3.08,1,2,3,80,9,Active
USR_00393,1,0,0,0,0,0,0,11,2.33,1,1,3,213,8,Active
USR_00394,0,0,0,0,0,0,0,5,1.23,1,0,2,314,3,Basic
USR_00395,0,1,0,1,1,1,1,22,5.45,3,5,4,58,13,Power
USR_00396,1,0,0,1,1,0,0,25,6.67,2,3,4,138,19,Champion
USR_00397,1,0,1,0,1,1,0,7,2.13,3,4,2,81,6,Active
USR_00398,1,1,1,0,0,0,0,22,8.57,2,3,4,392,12,Power
USR_00399,1,0,1,1,0,1,0,20,8.25,3,4,4,394,11,Power
USR_00400,1,1,1,1,0,0,0,16,5.87,2,4,3,90,12,Power
USR_00401,1,0,0,0,1,1,0,20,5.82,3,3,4,259,16,Power
USR_00402,0,0,0,0,0,0,0,7,3.71,1,0,3,173,6,Basic
USR_00403,1,0,0,0,0,1,0,7,2.39,2,2,2,175,3,Basic
USR_00404,1,0,0,0,1,0,0,13,7.63,1,2,3,20,9,Active
USR_00405,0,0,1,0,0,1,0,17,4.27,2,2,3,496,9,Active
USR_00406,0,0,1,0,1,0,1,10,2.75,2,3,3,375,10,Active
USR_00407,1,1,0,0,1,0,0,14,6.13,2,3,3,389,10,Active
USR_00408,1,1,0,0,1,0,0,14,9.93,2,3,3,218,13,Power
USR_00409,0,0,1,0,0,1,1,15,13.24,3,3,3,464,13,Power
USR_00410,1,0,0,0,0,0,0,1,1.44,1,1,2,380,5,Basic
USR_00411,0,0,0,0,0,0,0,8,3.25,1,0,3,7,8,Basic
USR_00412,1,0,0,0,1,0,0,9,4.72,1,2,3,462,8,Active
USR_00413,0,0,0,0,0,0,0,12,2.6,1,0,3,262,7,Active
USR_00414,0,0,0,0,0,0,0,8,2.16,1,0,3,354,7,Basic
USR_00415,1,0,0,0,0,1,0,9,2.72,2,2,3,419,4,Active
USR_00416,0,1,0,1,0,0,0,22,7.01,1,2,4,373,14,Power
USR_00417,0,0,1,0,0,0,0,11,2.17,1,1,3,490,7,Active
USR_00418,1,0,1,0,0,1,0,12,3.44,3,3,3,188,7,Active
USR_00419,0,0,1,0,0,0,1,15,3.94,1,2,3,464,10,Active
USR_00420,1,0,0,0,0,0,0,5,2.98,1,1,2,109,2,Basic
USR_00421,0,0,0,0,0,1,0,11,4.98,2,1,3,279,10,Active
USR_00422,0,0,0,1,1,0,0,8,3.48,1,2,3,164,6,Active
USR_00423,1,0,0,0,1,0,0,3,1.22,1,2,2,366,5,Basic
USR_00424,1,0,0,0,0,1,0,15,3.94,2,2,3,143,9,Active
USR_00425,1,0,0,0,0,1,0,11,5.86,2,2,3,20,7,Active
USR_00426,0,0,1,0,1,0,0,15,8.45,1,2,3,174,10,Active
USR_00427,1,1,0,0,0,0,0,15,5.71,1,2,3,150,12,Active
USR_00428,1,0,0,0,0,0,0,9,3.92,1,1,3,179,8,Active
USR_00429,1,0,0,0,1,1,1,6,3.95,3,4,2,321,4,Active
USR_00430,0,1,1,0,1,0,1,17,5.72,2,4,3,341,11,Power
USR_00431,1,0,1,0,0,1,0,16,5.7,3,3,3,140,10,Power
USR_00432,1,1,0,0,1,0,1,16,3.48,2,4,3,439,10,Power
USR_00433,0,0,0,0,1,1,0,5,2.6,2,2,2,101,5,Basic
USR_00434,1,0,0,0,0,0,0,5,8.6,1,1,2,201,4,Basic
USR_00435,1,1,1,0,0,0,0,8,2.91,2,3,3,134,6,Active
USR_00436,0,0,0,0,1,1,1,12,4.22,3,3,3,409,7,Active
USR_00437,0,1,0,0,1,0,0,17,10.95,1,2,3,406,12,Power
USR_00438,1,1,0,0,1,0,1,11,2.31,2,4,3,265,8,Active
USR_00439,0,0,0,0,0,1,1,13,3.44,2,2,3,22,6,Active
USR_00440,1,0,1,0,0,0,0,16,7.32,1,2,3,273,14,Power
USR_00441,1,1,0,0,0,0,0,12,4.17,1,2,3,103,9,Active
USR_00442,1,1,1,1,0,0,1,19,6.97,2,5,4,439,11,Power
USR_00443,0,0,0,0,1,1,1,13,4.86,3,3,3,409,11,Power
USR_00444,1,1,0,1,1,0,0,19,6.14,2,4,4,188,15,Power
USR_00445,0,0,0,0,0,0,0,12,5.81,1,0,3,342,5,Active
USR_00446,1,0,0,0,0,0,0,11,2.65,1,1,3,18,7,Active
USR_00447,1,0,0,0,1,0,0,13,5.38,1,2,3,478,7,Active
USR_00448,1,0,0,0,1,0,0,3,3.61,1,2,2,220,3,Basic
USR_00449,1,0,1,0,0,0,1,12,4.06,2,3,3,493,11,Active
USR_00450,0,0,0,0,0,0,0,5,6.05,1,0,2,169,5,Basic
USR_00451,1,0,0,1,0,0,0,5,0.73,1,2,2,56,10,Basic
USR_00452,1,0,1,0,1,0,0,6,3.1,2,3,2,70,10,Active
USR_00453,0,1,0,0,0,0,0,12,9.52,1,1,3,356,10,Active
USR_00454,1,0,0,0,0,1,1,18,5.48,3,3,4,190,11,Power
USR_00455,0,1,1,0,0,0,0,14,3.79,1,2,3,424,11,Active
USR_00456,1,0,0,0,0,1,0,14,3.68,2,2,3,286,7,Active
USR_00457,0,0,0,0,0,0,0,9,2.17,1,0,3,265,10,Active
USR_00458,0,0,0,0,0,0,0,22,8.27,1,0,4,54,15,Power
USR_00459,1,1,1,0,0,0,0,15,4.73,2,3,3,176,10,Active
USR_00460,0,0,0,1,0,0,0,8,11.75,1,1,3,364,6,Active
USR_00461,1,1,0,0,1,0,0,24,7.11,2,3,4,12,19,Champion
USR_00462,1,0,1,0,0,0,0,16,3.4,1,2,3,357,10,Active
USR_00463,1,1,0,0,0,0,1,9,2.26,2,3,3,200,5,Active
USR_00464,0,0,0,0,0,0,0,14,3.91,1,0,3,117,9,Active
USR_00465,1,0,0,0,0,0,0,25,7.45,1,1,4,416,17,Power
USR_00466,1,0,0,0,0,1,0,6,3.39,2,2,3,136,9,Active
USR_00467,1,0,0,0,0,0,0,8,2.25,1,1,2,362,4,Basic
USR_00468,1,0,0,0,0,1,0,6,2.28,2,2,2,117,3,Basic
USR_00469,1,0,0,0,0,0,0,21,5.54,1,1,4,39,14,Power
USR_00470,1,0,0,0,0,1,0,17,6.25,2,2,3,87,10,Power
USR_00471,0,0,0,0,0,1,0,9,2.91,2,1,3,49,11,Active
USR_00472,0,1,1,0,1,1,0,23,7.77,3,4,4,203,15,Champion
USR_00473,0,0,0,0,1,1,0,19,5.59,2,2,4,29,16,Power
USR_00474,1,0,0,0,0,0,0,20,5.77,1,1,4,29,14,Power
USR_00475,0,0,1,0,0,1,0,10,2.81,2,2,3,46,6,Active
USR_00476,0,0,1,1,0,0,0,13,4.23,1,2,3,306,10,Active
USR_00477,1,1,1,1,1,0,1,20,5.73,2,6,4,85,13,Power
USR_00478,0,0,1,0,0,0,0,16,9.36,1,1,3,51,9,Active
USR_00479,1,0,0,0,0,0,1,7,2.17,1,2,2,425,6,Basic
USR_00480,0,0,0,0,0,1,1,13,8.19,2,2,3,354,7,Active
USR_00481,1,0,0,1,1,0,1,18,5.68,2,4,4,247,14,Power
USR_00482,1,0,0,0,1,1,0,6,2.79,3,3,2,425,5,Active
USR_00483,0,0,0,0,0,0,1,16,3.81,1,1,3,316,9,Active
USR_00484,1,0,0,0,0,0,0,7,2.62,1,1,3,105,8,Basic
USR_00485,1,0,1,0,0,0,0,11,2.92,1,2,3,499,5,Active
USR_00486,0,1,0,0,0,0,0,11,4.78,1,1,3,19,9,Active
USR_00487,1,1,0,1,0,1,0,8,2.75,3,4,3,18,6,Active
USR_00488,1,1,0,0,1,1,0,29,6.9,3,4,4,494,17,Champion
USR_00489,0,1,0,0,0,0,0,10,8.02,1,1,3,253,8,Active
USR_00490,0,0,0,0,0,0,0,6,2.95,1,0,2,231,4,Basic
USR_00491,0,0,0,0,1,0,0,13,5.61,1,1,3,231,7,Active
USR_00492,0,0,1,0,0,0,0,6,1.42,1,1,2,171,4,Basic
USR_00493,1,1,0,0,0,1,0,16,7.56,3,3,4,349,11,Power
USR_00494,1,0,0,0,1,0,0,8,2.94,1,2,3,48,7,Active
USR_00495,0,1,0,0,0,0,0,4,1.93,1,1,2,282,1,Basic
USR_00496,1,1,0,0,1,1,0,13,9.25,3,4,3,240,13,Power
USR_00497,1,1,0,0,0,1,1,22,6.4,3,4,4,261,16,Champion
USR_00498,0,1,1,0,1,1,1,13,4.5,3,5,3,382,10,Power
USR_00499,1,1,0,0,1,1,0,18,4.57,3,4,4,471,16,Power
USR_00500,1,0,1,0,0,1,0,25,7.47,3,3,4,383,18,Champion
USR_00501,1,0,0,0,0,0,0,20,5.72,1,1,4,403,14,Power
USR_00502,0,0,0,1,0,0,0,17,6.76,1,1,4,155,12,Power
USR_00503,1,0,1,0,0,0,0,20,6.19,1,2,4,163,11,Power
USR_00504,1,0,0,1,0,0,0,13,2.72,1,2,3,209,8,Active
USR_00505,1,1,1,0,1,1,1,12,4.52,3,6,3,97,8,Power
USR_00506,0,0,0,0,0,0,1,13,3.78,1,1,3,436,6,Active
USR_00507,0,0,0,0,0,0,0,12,4.13,1,0,3,167,8,Active
USR_00508,0,0,0,0,0,0,0,9,6.62,1,0,3,320,6,Active
USR_00509,1,0,1,0,0,0,1,19,4.93,2,3,4,305,13,Power
USR_00510,1,1,0,1,0,0,0,17,6.07,2,3,4,353,14,Power
USR_00511,1,0,1,1,1,1,0,24,7.38,3,5,4,39,19,Champion
USR_00512,0,0,1,0,0,1,0,21,10.87,2,2,4,290,12,Power
USR_00513,0,0,0,1,0,0,1,7,2.03,1,2,3,227,5,Basic
USR_00514,1,0,0,0,0,1,0,3,6.85,2,2,2,372,5,Active
USR_00515,1,0,0,0,0,0,0,14,10.22,1,1,3,15,10,Active
USR_00516,1,0,0,1,0,0,0,12,4.81,1,2,3,138,7,Active
USR_00517,1,1,1,1,1,0,0,11,4.05,2,5,3,343,7,Active
USR_00518,1,0,0,0,0,1,0,12,4.41,2,2,3,322,8,Active
USR_00519,1,0,0,0,0,0,0,5,8.32,1,1,2,185,6,Basic
USR_00520,1,1,0,0,0,0,0,1,8.18,1,2,2,148,2,Basic
USR_00521,0,0,0,1,0,0,0,13,6.42,1,1,3,268,9,Active
USR_00522,0,0,0,0,0,0,0,19,5.21,1,0,4,287,14,Power
USR_00523,0,1,0,0,0,0,0,10,4.77,1,1,3,224,5,Active
USR_00524,0,1,1,1,0,0,0,17,4.71,2,3,4,139,12,Power
USR_00525,0,0,1,0,0,0,0,7,4.37,1,1,2,258,6,Basic
USR_00526,1,1,0,0,0,0,0,11,4.53,1,2,3,163,9,Active
USR_00527,1,0,0,0,1,0,1,14,4.12,2,3,3,460,9,Active
USR_00528,0,0,0,0,1,0,0,8,2.86,1,1,3,314,5,Basic
USR_00529,1,1,0,1,0,0,0,19,4.34,2,3,4,387,12,Power
USR_00530,1,1,1,0,0,0,1,25,8.72,2,4,4,29,17,Champion
USR_00531,1,0,1,0,1,0,0,20,6.27,2,3,4,155,15,Power
USR_00532,1,0,0,0,0,0,0,12,5.36,1,1,3,54,11,Active
USR_00533,1,1,0,0,0,1,1,11,4.72,3,4,3,46,8,Active
USR_00534,1,1,1,0,1,1,0,21,7.54,3,5,4,79,15,Champion
USR_00535,1,0,1,1,0,1,0,22,6.96,3,4,4,186,14,Champion
USR_00536,0,0,0,0,1,0,0,14,5.72,1,1,3,436,13,Active
USR_00537,0,0,0,1,0,1,0,20,5.76,2,2,4,424,13,Power
USR_00538,1,0,0,1,1,0,0,19,4.74,2,3,4,364,11,Power
USR_00539,0,0,0,0,0,1,0,6,2.86,2,1,2,36,5,Basic
USR_00540,1,0,0,0,0,0,0,10,5.79,1,1,3,348,8,Active
USR_00541,1,0,0,0,0,0,0,10,2.87,1,1,3,377,4,Basic
USR_00542,1,1,0,1,0,0,1,13,3.86,2,4,3,147,10,Active
USR_00543,0,0,0,1,0,0,0,10,4.7,1,1,3,462,7,Active
USR_00544,0,1,1,0,0,1,0,9,3.8,3,3,3,354,6,Active
USR_00545,1,0,1,0,1,1,1,22,16.82,3,5,4,344,15,Champion
USR_00546,1,0,0,0,1,0,0,9,4.32,1,2,3,208,8,Active
USR_00547,1,1,1,1,1,1,1,23,9.16,3,7,4,490,14,Champion
USR_00548,1,0,0,0,1,0,0,17,5.74,1,2,4,306,13,Power
USR_00549,1,0,0,0,0,1,1,17,12.88,3,3,4,258,12,Power
USR_00550,1,1,1,0,0,0,1,27,8.75,2,4,4,490,17,Champion
USR_00551,1,0,0,0,0,0,0,10,6.65,1,1,3,366,9,Active
USR_00552,1,0,0,1,0,0,1,15,6.31,2,3,3,57,9,Power
USR_00553,0,0,0,0,0,1,0,2,1.88,2,1,2,191,3,Basic
USR_00554,0,0,0,0,0,0,0,8,1.66,1,0,2,31,5,Basic
USR_00555,0,0,0,0,0,0,0,11,7.05,1,0,3,113,9,Active
USR_00556,0,0,1,1,0,0,0,12,14.64,1,2,3,147,6,Active
USR_00557,1,0,0,1,0,1,0,19,4.73,3,3,4,39,11,Power
USR_00558,1,1,0,1,0,1,0,17,4.78,3,4,4,246,15,Power
USR_00559,0,0,0,0,0,0,0,11,3.56,1,0,3,442,5,Basic
USR_00560,1,0,0,0,1,1,0,17,7.61,3,3,4,283,15,Power
USR_00561,0,0,1,0,0,1,0,12,3.14,2,2,3,83,7,Active
USR_00562,1,0,1,1,0,0,0,11,3.4,2,3,3,348,8,Active
USR_00563,1,1,0,0,0,0,1,14,10.73,2,3,3,124,8,Power
USR_00564,1,0,0,0,0,0,0,7,3.36,1,1,3,413,7,Basic
USR_00565,1,0,0,0,0,1,0,22,8.77,2,2,4,470,14,Power
USR_00566,1,1,0,0,1,1,1,15,3.82,3,5,3,269,10,Power
USR_00567,0,0,1,0,0,0,0,13,6.35,1,1,3,364,10,Active
USR_00568,0,1,1,0,0,0,1,7,7.95,2,3,3,134,8,Active
USR_00569,1,0,1,0,1,0,0,14,6.95,2,3,3,219,10,Power
USR_00570,1,0,1,0,0,1,0,14,6.17,3,3,3,36,9,Power
USR_00571,0,0,0,0,0,0,0,16,6.65,1,0,4,473,11,Active
USR_00572,1,0,1,0,0,0,0,18,8.12,1,2,4,223,11,Power
USR_00573,1,0,0,0,1,0,0,11,3.45,1,2,2,31,5,Active
USR_00574,1,0,1,0,0,0,1,21,5.03,2,3,4,211,13,Power
USR_00575,1,0,1,0,0,1,1,16,9.11,3,4,4,422,13,Power
USR_00576,1,1,1,0,0,0,0,15,4.41,2,3,3,300,9,Active
USR_00577,1,1,1,1,0,0,1,22,8.64,2,5,4,454,16,Champion
USR_00578,1,0,1,0,0,0,1,10,4.24,2,3,3,217,8,Active
USR_00579,1,0,0,1,0,0,0,12,2.96,1,2,3,392,9,Active
USR_00580,0,1,1,0,1,1,1,26,12.29,3,5,4,109,19,Champion
USR_00581,0,0,0,0,0,0,0,11,11.13,1,0,3,423,13,Active
USR_00582,0,1,1,0,0,0,1,20,9.04,2,3,4,357,14,Power
USR_00583,0,1,0,0,0,1,0,22,4.76,2,2,4,250,13,Power
USR_00584,1,0,0,0,1,0,0,6,1.04,1,2,2,84,3,Basic
USR_00585,1,0,0,0,1,1,0,8,4.41,3,3,3,277,6,Active
USR_00586,1,1,1,0,0,0,0,15,11.64,2,3,3,140,9,Power
USR_00587,1,0,0,0,0,1,0,20,8.29,2,2,4,145,16,Power
USR_00588,1,0,0,0,0,1,0,14,5.12,2,2,3,427,9,Active
USR_00589,1,1,1,0,0,1,1,19,8.03,3,5,4,66,14,Champion
USR_00590,1,0,0,0,1,0,0,28,7.3,1,2,4,264,18,Power
USR_00591,1,1,0,0,0,0,0,17,10.35,1,2,3,242,9,Power
USR_00592,1,0,0,0,0,0,0,19,4.55,1,1,4,231,12,Power
USR_00593,0,0,0,0,0,0,0,10,2.66,1,0,3,233,7,Basic
USR_00594,1,1,1,0,0,1,1,15,3.85,3,5,3,364,10,Power
USR_00595,1,0,0,0,1,0,1,15,3.87,2,3,3,190,12,Power
USR_00596,0,0,0,1,0,1,1,15,6.26,3,3,3,42,10,Power
USR_00597,0,0,1,0,0,0,1,17,3.63,1,2,3,279,11,Active
USR_00598,0,0,1,0,0,1,1,12,5.83,3,3,3,275,12,Power
USR_00599,0,0,0,1,0,1,1,20,7.46,3,3,4,162,15,Power
USR_00600,1,1,1,0,0,1,0,29,12.78,3,4,4,277,20,Champion
USR_00601,1,0,0,0,0,0,0,11,4.13,1,1,3,55,6,Active
USR_00602,1,1,0,0,0,0,0,17,10.78,1,2,3,32,10,Power
USR_00603,1,0,1,1,1,1,0,20,5.5,3,5,4,379,14,Champion
USR_00604,1,0,0,0,0,0,0,15,3.91,1,1,3,29,8,Active
USR_00605,0,1,1,0,0,0,0,8,2.93,1,2,3,360,5,Active
USR_00606,0,1,0,0,1,0,1,7,4.91,2,3,3,474,6,Active
USR_00607,1,1,1,0,0,1,0,20,6.22,3,4,3,19,11,Power
USR_00608,1,1,0,0,0,0,0,9,2.31,1,2,3,347,6,Active
USR_00609,1,0,1,1,0,0,1,15,6.54,2,4,3,299,9,Power
USR_00610,0,1,0,0,0,0,1,18,6.84,1,2,4,345,15,Power
USR_00611,0,0,1,0,0,0,0,9,2.94,1,1,2,473,3,Basic
USR_00612,1,0,1,0,1,1,1,15,6.2,3,5,3,144,10,Power
USR_00613,0,0,1,0,0,1,0,7,8.35,2,2,2,368,4,Active
USR_00614,1,0,0,0,0,0,0,11,7.13,1,1,3,151,7,Active
USR_00615,1,0,0,1,1,1,0,16,4.68,3,4,4,126,12,Power
USR_00616,1,0,0,0,0,0,0,14,4.73,1,1,3,111,8,Active
USR_00617,1,0,0,0,0,0,0,12,4.41,1,1,3,220,12,Active
USR_00618,1,0,0,0,0,0,0,6,1.84,1,1,2,45,4,Basic
USR_00619,1,0,0,1,0,0,0,13,4.48,1,2,3,264,8,Active
USR_00620,0,0,0,0,1,0,0,22,7.39,1,1,4,44,15,Power
USR_00621,0,0,0,0,0,0,0,8,5.08,1,0,3,424,7,Basic
USR_00622,0,1,1,0,0,0,1,19,5.16,2,3,4,404,12,Power
USR_00623,1,0,0,1,0,1,0,17,5.02,3,3,4,365,11,Power
USR_00624,0,0,0,0,0,0,0,10,7.84,1,0,3,90,5,Active
USR_00625,1,0,1,0,1,1,0,21,5.85,3,4,4,190,14,Power
USR_00626,0,0,0,0,0,0,0,10,2.73,1,0,3,68,7,Basic
USR_00627,1,0,0,0,0,0,0,7,3.79,1,1,3,329,5,Basic
USR_00628,1,0,0,0,0,1,0,13,4.22,2,2,3,272,9,Active
USR_00629,1,0,0,0,1,1,0,13,6.48,3,3,3,494,9,Power
USR_00630,0,1,1,0,0,1,0,9,2.31,3,3,2,477,3,Active
USR_00631,0,0,0,0,0,0,0,8,1.95,1,0,3,150,5,Basic
USR_00632,0,0,0,1,0,0,1,11,3.82,1,2,3,469,8,Active
USR_00633,1,0,0,0,0,0,0,10,2.96,1,1,3,180,9,Active
USR_00634,1,0,0,0,0,0,1,8,2.01,1,2,3,194,6,Basic
USR_00635,0,0,0,1,0,1,0,14,5.78,2,2,3,343,10,Active
USR_00636,0,0,0,0,1,1,0,9,2.23,2,2,3,129,7,Active
USR_00637,0,0,0,0,0,0,0,18,4.99,1,0,4,407,12,Active
USR_00638,1,0,0,1,0,0,0,10,3.62,1,2,3,268,7,Active
USR_00639,0,0,0,0,1,0,0,19,4.55,1,1,4,70,12,Active
USR_00640,1,0,0,0,0,0,0,10,5.04,1,1,3,7,9,Active
USR_00641,0,0,0,0,0,0,0,5,2.25,1,0,2,245,9,Basic
USR_00642,0,1,1,0,0,0,0,9,3.86,1,2,3,446,6,Active
USR_00643,0,1,0,0,0,0,0,14,5.51,1,1,3,454,9,Active
USR_00644,0,1,1,0,0,0,0,20,6.56,1,2,3,138,9,Active
USR_00645,0,1,0,0,0,1,0,5,1.74,2,2,2,481,3,Basic
USR_00646,0,0,0,0,0,0,0,9,2.92,1,0,3,69,7,Basic
USR_00647,0,0,1,0,0,1,0,8,3.63,2,2,3,182,8,Active
USR_00648,1,1,1,0,0,1,1,23,6.42,3,5,4,206,14,Champion
USR_00649,1,1,1,1,0,0,0,26,10.16,2,4,4,373,16,Champion
USR_00650,0,0,0,0,0,0,0,8,4.83,1,0,3,99,8,Active
USR_00651,1,0,0,0,1,0,1,16,5.75,2,3,4,12,10,Power
USR_00652,0,0,0,0,0,0,0,4,3.59,1,0,2,94,2,Basic
USR_00653,0,0,0,0,0,0,0,2,1.1,1,0,2,129,2,Dormant
USR_00654,0,0,0,0,0,0,0,6,2.46,1,0,2,38,4,Basic
USR_00655,0,0,1,0,0,0,1,19,6.0,1,2,4,335,12,Power
USR_00656,0,1,0,0,0,0,0,6,1.85,1,1,3,309,6,Basic
USR_00657,0,1,0,0,0,0,1,20,6.06,1,2,4,484,16,Power
USR_00658,1,0,1,0,0,0,0,18,4.73,1,2,4,230,12,Power
USR_00659,1,0,0,0,0,1,0,3,0.65,2,2,2,297,1,Basic
USR_00660,1,0,1,0,0,0,1,7,3.69,2,3,3,126,5,Active
USR_00661,0,0,0,0,0,1,1,6,0.61,2,2,2,104,2,Basic
USR_00662,0,0,0,0,1,0,1,12,3.31,1,2,3,465,7,Active
USR_00663,1,0,1,1,1,0,0,26,7.47,2,4,4,375,20,Champion
USR_00664,1,0,1,0,0,1,0,8,6.09,3,3,3,40,7,Active
USR_00665,1,0,0,0,1,0,1,10,2.8,2,3,3,327,11,Active
USR_00666,0,0,1,0,1,1,0,7,3.29,3,3,3,181,8,Active
USR_00667,1,0,1,0,0,0,0,19,5.19,1,2,4,155,13,Power
USR_00668,1,0,0,1,0,0,0,24,7.5,1,2,4,54,15,Power
USR_00669,1,0,0,0,0,1,0,4,4.84,2,2,2,66,5,Basic
USR_00670,1,0,1,0,0,0,0,19,7.36,1,2,4,340,13,Power
USR_00671,0,0,1,0,1,1,1,14,5.79,3,4,3,224,11,Power
USR_00672,0,0,0,1,0,0,0,2,5.15,1,1,2,41,2,Basic
USR_00673,0,0,0,0,0,0,0,7,2.89,1,0,3,7,5,Basic
USR_00674,0,1,0,1,1,0,0,21,7.08,2,3,4,72,15,Power
USR_00675,0,0,0,0,0,0,0,11,3.09,1,0,3,398,10,Active
USR_00676,1,0,1,0,0,0,0,12,3.79,1,2,3,472,7,Active
USR_00677,0,0,0,1,1,1,1,20,8.5,3,4,4,391,14,Champion
USR_00678,0,0,0,1,0,0,0,5,8.18,1,1,2,126,5,Basic
USR_00679,1,0,0,0,0,0,1,16,4.13,1,2,3,105,10,Active
USR_00680,1,0,1,1,1,0,0,18,12.95,2,4,4,329,12,Power
USR_00681,0,0,0,0,0,1,0,12,2.7,2,1,3,200,9,Active
USR_00682,1,0,1,0,0,0,0,11,5.97,1,2,3,342,8,Active
USR_00683,0,0,0,1,0,0,0,11,2.85,1,1,3,60,11,Active
USR_00684,1,0,0,0,0,0,0,7,8.17,1,1,2,218,6,Active
USR_00685,1,0,0,1,1,1,0,17,3.83,3,4,3,224,9,Power
USR_00686,1,0,0,0,1,1,0,15,6.96,3,3,3,480,9,Power
USR_00687,0,0,0,0,0,1,1,10,3.17,2,2,3,482,8,Active
USR_00688,1,0,0,0,0,0,0,7,4.29,1,1,2,341,3,Basic
USR_00689,0,0,0,0,0,0,1,8,4.16,1,1,2,381,8,Basic
USR_00690,1,0,0,1,1,0,0,18,7.29,2,3,4,330,11,Power
USR_00691,1,1,1,0,1,1,0,14,10.0,3,5,3,259,10,Power
USR_00692,1,0,1,0,0,0,0,14,4.34,1,2,3,447,10,Active
USR_00693,0,0,0,0,0,0,0,12,4.93,1,0,3,54,8,Active
USR_00694,1,0,0,0,0,0,1,9,3.51,1,2,3,43,8,Active
USR_00695,1,1,0,1,1,0,0,24,6.08,2,4,4,61,15,Power
USR_00696,1,1,0,0,0,0,0,6,2.73,1,2,2,339,4,Basic
USR_00697,1,0,0,0,0,1,0,8,2.18,2,2,3,132,6,Active
USR_00698,0,0,0,0,0,0,1,8,2.54,1,1,3,322,9,Active
USR_00699,0,0,0,1,0,0,0,9,2.22,1,1,2,492,4,Basic
USR_00700,1,0,1,0,0,0,0,4,1.42,1,2,2,238,4,Basic
USR_00701,1,1,0,1,0,0,0,8,4.8,2,3,3,452,5,Active
USR_00702,0,0,0,0,0,0,0,15,3.68,1,0,3,218,8,Active
